"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"58.202";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"6am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"58.202";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"7am";"1575.037";" 101.441";" 629.947";" 640.811";" 325.385";"  96.226";"  40.354";"   0.000";" 201.113";" 104.039";"   0.000";"  57.724";"  32.718";" 281.806";"  77.686";" 140.577";"  30.718";"   0.000"
"8am";"2088.456";" 101.441";"1195.142";" 879.395";" 493.111";" 128.944";"  40.354";"  85.875";" 281.339";" 559.809";"  88.085";" 118.350";" 172.622";" 569.108";" 108.336";" 164.975";"  30.718";"   0.000"
"9am";"2235.498";" 101.441";"1275.397";" 879.395";" 559.558";" 155.254";"  40.354";" 208.428";" 281.339";" 559.809";"  88.085";" 118.350";" 172.622";" 694.674";" 108.336";" 164.975";"  30.718";"   0.000"
"10am";"2235.498";"   0.000";"1301.672";"1008.960";" 617.760";" 155.254";"  40.354";" 208.428";" 281.339";" 559.809";"  88.085";" 131.107";" 172.622";" 718.117";" 108.336";" 164.975";"  30.718";"   0.000"
"11am";"2086.879";"   0.000";"1267.864";" 945.592";" 617.760";" 117.230";"  40.354";" 208.428";" 281.339";" 559.809";"  88.085";" 131.107";" 172.622";" 694.674";" 108.336";" 164.975";"  30.718";"   0.000"
"12am";"1625.399";"   0.000";" 739.910";" 703.227";" 298.781";"  90.920";"  40.354";"  89.549";" 247.144";" 559.809";"  88.085";"  97.204";" 172.622";" 496.810";" 108.336";" 193.693";"   0.000";"   0.000"
"1pm";"1758.962";"   0.000";" 857.682";" 611.650";" 434.402";"  90.920";"  40.354";" 134.974";" 247.144";" 432.766";"  88.085";" 131.107";" 172.622";" 448.915";" 108.336";" 269.543";"  30.718";"   0.000"
"2pm";"1723.626";"   0.000";" 972.366";" 666.226";" 367.266";" 117.230";"  40.354";" 134.974";" 255.983";" 432.766";"  88.085";"  78.870";" 172.622";" 415.303";" 108.336";" 269.543";"  30.718";"   0.000"
"3pm";"1725.395";"   0.000";" 929.665";" 555.039";" 269.575";"  59.028";" 106.801";" 134.974";" 255.983";" 287.169";"  88.085";"  78.870";" 104.568";" 415.303";" 108.336";" 269.543";"  30.718";"   0.000"
"4pm";"1452.730";"   0.000";" 547.673";" 340.376";" 231.551";"  32.718";"  66.447";"  85.875";"  35.063";" 287.169";"  88.085";"  78.870";" 104.568";" 331.371";"  30.650";" 212.949";"   0.000";"   0.000"
"5pm";"644.163";"  0.000";"148.713";"212.403";"231.551";" 32.718";"  0.000";" 31.823";" 26.224";" 47.652";" 88.085";" 33.903";"  0.000";"182.198";" 30.650";"104.568";"  0.000";"  0.000"
"6pm";"266.350";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 31.823";"  0.000";"  0.000";" 88.085";"  0.000";"  0.000";"125.566";"  0.000";"  0.000";"  0.000";"  0.000"
"7pm";"106.420";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 31.823";"  0.000";"  0.000";" 88.085";"  0.000";"  0.000";"125.566";"  0.000";"  0.000";"  0.000";"  0.000"
"8pm";"48.833";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"31.823";" 0.000";" 0.000";"88.085";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"9pm";"32.887";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"31.823";" 0.000";" 0.000";"88.085";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"10pm";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"31.823";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"11pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"12pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"1am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
