"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853"
"max";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18";"3100.18"
"4am";"1248.968";"1063.256";"1834.178";" 365.392";" 552.795";" 883.213";" 820.987";"1124.045";" 575.980";" 292.267";" 614.829";" 451.713";" 887.716";" 482.434";" 591.236"
"5am";"1248.968";"1063.256";"1809.440";" 414.702";" 552.795";" 858.641";" 820.987";"1135.508";" 575.980";" 292.267";" 603.366";" 451.713";" 887.716";" 482.434";" 575.631"
"6am";"1234.047";"1063.256";"1831.822";" 414.495";" 552.795";" 836.712";" 807.065";"1122.388";" 558.297";" 283.215";" 603.366";" 451.713";" 887.716";" 475.864";" 575.631"
"7am";"1488.620";"1150.522";"1860.713";" 500.088";" 416.294";" 748.331";" 717.290";" 753.089";" 388.668";" 261.475";" 465.440";" 280.024";" 599.088";" 353.046";" 469.729"
"8am";"1792.801";"1473.619";"2119.330";" 332.298";" 304.085";" 645.910";" 225.614";" 600.330";" 125.792";" 228.784";" 577.866";" 166.838";" 428.400";" 113.746";" 234.703"
"9am";"1711.787";"1444.964";"2289.325";" 341.221";" 304.085";" 604.280";" 242.520";" 638.635";" 149.370";" 216.506";" 495.104";" 146.338";" 338.368";" 148.729";" 181.591"
"10am";"1721.147";"1467.789";"2210.525";" 415.429";" 194.297";" 691.274";" 175.962";" 831.460";" 149.370";" 205.043";" 353.045";" 141.815";" 243.686";" 154.162";" 151.239"
"11am";"2140.192";"1373.996";"2163.504";" 319.562";" 196.317";" 593.482";" 239.808";" 806.203";" 149.370";" 190.758";" 402.003";"  99.164";" 297.566";"  56.853";" 165.986"
"12am";"1916.800";"1108.704";"1753.852";" 239.932";" 298.585";" 527.736";" 335.369";"1129.506";" 275.101";" 220.036";" 372.038";" 195.000";" 485.955";" 239.653";" 338.780"
"1pm";"1759.310";"1410.112";"2144.537";" 247.872";" 219.143";" 495.715";" 217.426";"1047.661";" 181.607";" 248.813";" 455.437";"  85.850";" 246.878";" 124.641";" 281.905"
"2pm";"1854.238";"1510.452";"2100.745";" 276.459";" 230.623";" 476.910";" 203.504";" 819.237";" 323.588";" 197.343";" 479.870";"  85.850";" 277.420";" 181.962";" 225.036"
"3pm";"1905.188";"1469.688";"1962.231";" 354.608";" 261.154";" 498.422";" 186.632";" 688.513";" 316.593";" 154.732";" 378.539";" 145.414";" 339.466";" 172.119";" 210.145"
"4pm";"1898.886";"1765.334";"1958.109";" 337.827";" 232.273";" 472.337";" 207.027";" 829.627";" 221.268";" 176.244";" 490.660";" 158.345";" 308.069";" 209.229";" 265.610"
"5pm";"1515.029";"1321.731";"2241.559";" 465.000";" 427.274";" 636.755";" 679.649";" 915.337";" 167.640";" 141.663";" 624.448";" 281.906";" 387.778";" 281.802";" 268.581"
"6pm";"1554.532";"1128.978";"1942.476";" 849.097";" 431.972";" 820.472";" 402.643";" 951.649";" 346.412";" 232.759";" 440.873";" 357.739";" 594.305";" 421.010";" 461.031"
"7pm";"1656.535";"1099.071";"1898.108";" 274.523";" 535.829";" 929.282";" 790.193";" 909.620";" 426.203";" 272.048";" 544.649";" 285.776";" 760.980";" 475.864";" 490.982"
"8pm";"1456.150";"1184.827";"2022.945";" 287.426";" 519.802";" 936.901";" 709.131";"1068.779";" 473.359";" 240.943";" 564.609";" 417.019";" 806.856";" 496.364";" 526.545"
"9pm";"1442.401";"1207.012";"1864.180";" 309.808";" 528.290";" 990.385";" 709.131";"1090.708";" 473.359";" 230.450";" 575.102";" 417.019";" 891.923";" 496.364";" 514.075"
"10pm";"1401.751";"1211.769";"1914.549";" 309.808";" 549.198";" 952.844";" 719.205";"1035.475";" 492.329";" 254.120";" 582.708";" 451.713";" 905.964";" 475.864";" 552.249"
"11pm";"1381.554";"1106.992";"1914.334";" 309.808";" 560.391";" 861.957";" 820.987";"1124.045";" 492.329";" 292.267";" 625.322";" 483.042";" 844.327";" 475.864";" 591.236"
"12pm";"1356.394";"1106.992";"1858.750";" 365.392";" 560.391";" 861.957";" 820.987";"1124.045";" 575.980";" 292.267";" 625.322";" 483.042";" 887.716";" 475.864";" 591.236"
"1am";"1356.394";"1106.992";"1834.178";" 365.392";" 560.391";" 886.529";" 820.987";"1124.045";" 575.980";" 292.267";" 625.322";" 483.042";" 887.716";" 482.434";" 591.236"
"2am";"1371.315";"1106.992";"1834.178";" 365.392";" 560.391";" 886.529";" 820.987";"1124.045";" 575.980";" 292.267";" 625.322";" 483.042";" 887.716";" 482.434";" 591.236"
"3am";"1371.315";"1106.992";"1834.178";" 365.392";" 560.391";" 886.529";" 820.987";"1124.045";" 575.980";" 292.267";" 625.322";" 483.042";" 887.716";" 482.434";" 591.236"
