"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669"
"4am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"7am";"   0.0000";"   0.0000";" 756.7733";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1131.9061";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 588.2204";"1080.5210";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 645.3185";"   0.0000"
"8am";" 761.0220";"   0.0000";"1373.9639";"   0.0000";"   0.0000";"   0.0000";" 782.9864";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1983.5940";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 869.4945";"2420.6756";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 593.0426";"   0.0000"
"9am";"1065.8703";"   0.0000";"1725.1131";" 875.0496";"   0.0000";"   0.0000";" 882.7442";"   0.0000";"   0.0000";"   0.0000";" 748.6212";"   0.0000";"   0.0000";"2090.8365";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 835.3493";"3651.8164";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 781.6738";"   0.0000"
"10am";"1291.7185";"   0.0000";"1783.8569";"   0.0000";"   0.0000";"   0.0000";" 817.4119";"   0.0000";"   0.0000";"   0.0000";" 855.7070";"   0.0000";"   0.0000";"2085.5034";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1128.0178";"4402.0023";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 769.5288";"   0.0000"
"11am";" 975.8185";"   0.0000";"1676.4322";" 744.8859";"   0.0000";"   0.0000";" 771.1769";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2076.7618";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 965.5605";"4084.8055";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 629.0988";"   0.0000"
"12am";" 897.6859";"   0.0000";"1209.4440";"   0.0000";"   0.0000";"   0.0000";" 716.8365";"   0.0000";"   0.0000";"   0.0000";" 718.3208";"   0.0000";"   0.0000";"1817.6613";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 751.2939";"3377.5879";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 562.0156";"   0.0000"
"1pm";" 792.8953";"   0.0000";"1346.1724";" 915.2128";"   0.0000";"   0.0000";" 726.6890";"   0.0000";" 602.1167";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2082.6211";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 804.0326";"3868.9504";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 593.7000";"   0.0000"
"2pm";" 995.5779";" 729.8796";"1774.5800";" 965.2354";"   0.0000";"   0.0000";" 662.5611";"   0.0000";"   0.0000";"   0.0000";" 720.3494";"   0.0000";"   0.0000";"1846.4064";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1092.4648";"4086.6548";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 664.4471";"   0.0000";" 684.2710";"   0.0000"
"3pm";"1102.3556";"   0.0000";"1569.7845";" 898.8305";"   0.0000";"   0.0000";" 806.1308";"   0.0000";" 574.2052";"   0.0000";" 819.8019";"   0.0000";"   0.0000";"1672.0897";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 726.5559";"4326.4101";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 628.3704";"   0.0000";" 731.7288";"   0.0000"
"4pm";" 800.3686";"   0.0000";"1130.2106";" 887.1945";"   0.0000";"   0.0000";" 747.8025";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1258.8538";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 727.8645";"3419.8625";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 758.9803";"   0.0000"
"5pm";"   0.0000";"   0.0000";" 712.0981";"   0.0000";"   0.0000";"   0.0000";" 618.4497";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 886.4770";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2279.3007";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1151.786";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
