"district","hour","educmen1","educmen2","educmen3","educmen4"
"001","4am",2.125412,4.479293,34.488009,58.907286
"002","4am",2.948378,20.165064,39.781544,37.105013
"003","4am",2.870612,17.405038,30.16591,49.55844
"004","4am",2.867107,16.947935,31.641534,48.543424
"005","4am",3.644875,18.7373,24.030122,53.587703
"006","4am",5.812802,24.286714,31.819819,38.080665
"007","4am",9.032145,45.044711,21.016797,24.906347
"008","4am",10.027998,24.481141,33.522053,31.968809
"009","4am",8.196484,20.202539,31.537497,40.06348
"010","4am",11.609925,27.963073,19.014638,41.412364
"011","4am",9.27886,26.002631,28.592552,36.125957
"012","4am",23.379512,55.57549,12.495415,8.549583
"013","4am",4.040776,29.26771,26.612933,40.078582
"014","4am",13.346873,23.681087,38.288563,24.683477
"015","4am",21.57271,48.490761,16.14296,13.793569
"016","4am",9.523032,26.186061,25.585549,38.705358
"017","4am",1.557681,29.601338,39.211557,29.629424
"018","4am",4.502395,22.835195,39.157751,33.504659
"019","4am",14.850028,38.059087,25.350972,21.739913
"020","4am",5.84875,47.556632,25.001627,21.59299
"021","4am",13.505707,41.718053,24.679946,20.096294
"022","4am",2.808418,43.956044,31.862782,21.372756
"023","4am",4.977495,40.319837,28.906599,25.796069
"024","4am",3.930878,17.231521,40.256477,38.581124
"025","4am",26.946496,32.570925,30.773636,9.708943
"026","4am",4.776984,39.816688,25.558717,29.847611
"027","4am",26.596822,59.292889,8.591198,5.519091
"028","4am",3.034062,48.710147,25.36097,22.894821
"029","4am",4.480227,35.031296,33.668862,26.819615
"030","4am",8.041882,21.486242,33.618885,36.852991
"031","4am",2.854654,53.679219,22.270397,21.19573
"032","4am",2.645617,42.095377,28.554729,26.704277
"033","4am",6.773072,35.922853,36.418555,20.88552
"034","4am",6.026206,27.31677,33.388858,33.268165
"035","4am",1.213911,47.774622,24.750169,26.261298
"036","4am",4.892249,33.15947,24.580526,37.367756
"037","4am",1.149379,45.567341,22.054795,31.228486
"038","4am",14.204056,47.509739,29.148346,9.137859
