"district","hour","age1","age2","age3","age4"
"001","4am",26.80414,17.892016,33.11892,22.184928
"002","4am",37.070269,19.632887,20.5507,22.746141
"003","4am",41.006854,18.135543,27.8941,12.963502
"004","4am",32.792198,22.024608,28.10738,17.075812
"005","4am",25.579721,22.096876,29.47373,22.849675
"006","4am",19.39984,31.985168,38.69219,9.922802
"007","4am",15.98392,28.192866,38.67249,17.150724
"008","4am",24.3704,18.340487,39.9467,17.342414
"009","4am",13.733844,27.250363,38.96092,20.054875
"010","4am",24.835108,14.895254,36.86319,23.406445
"011","4am",21.966829,18.941923,35.9568,23.134444
"012","4am",41.943934,17.087195,25.92736,15.041515
"013","4am",24.8653,19.483055,34.16315,21.488493
"014","4am",14.942148,14.659433,37.84773,32.55069
"015","4am",16.544026,18.479865,40.90058,24.075526
"016","4am",33.618559,25.089495,31.47511,9.816839
"017","4am",24.373261,28.506482,38.06947,9.050791
"018","4am",13.95306,23.396418,48.13699,14.513536
"019","4am",10.696424,32.13386,45.61687,11.552842
"020","4am",10.566499,29.885085,45.56013,13.988283
"021","4am",9.992384,12.594768,45.16082,32.252025
"022","4am",14.566806,22.039174,43.67845,19.715575
"023","4am",20.737528,22.157936,41.83436,15.270177
"024","4am",58.912058,15.890627,21.18167,4.015643
"025","4am",14.452795,26.491745,41.30177,17.753685
"026","4am",11.949168,16.270418,55.69469,16.085719
"027","4am",20.060486,17.564839,50.68689,11.68778
"028","4am",8.532142,28.17244,47.52023,15.775184
"029","4am",20.082486,26.617315,39.89991,13.400284
"030","4am",14.90553,23.461188,46.82879,14.80449
"031","4am",11.197295,6.71461,46.41112,35.676976
"032","4am",12.483462,16.609547,43.78328,27.123709
"033","4am",9.178761,10.829063,52.41149,27.580682
"034","4am",18.55863,14.550005,49.39804,17.493322
"035","4am",7.045184,15.901438,51.43974,25.613635
"036","4am",13.802919,8.358352,58.5985,19.240225
"037","4am",16.740311,19.126593,44.4598,19.673294
"038","4am",7.23382,26.776189,41.31153,24.67846
"039","4am",15.551908,9.166824,54.42989,20.851375
"040","4am",8.918386,14.661548,49.19677,27.223292
"041","4am",9.73174,15.589126,53.22321,21.455924
"042","4am",10.175312,15.329707,61.62048,12.874501
"043","4am",13.446901,11.02359,58.28984,17.239673
"044","4am",12.108918,12.415583,46.98231,28.493186
"045","4am",15.465492,4.4345,54.73041,25.369597
"046","4am",28.751737,7.940379,52.5423,10.76558
"047","4am",25.879213,13.354125,44.43029,16.336368
"048","4am",9.164528,6.517989,59.00787,25.309614
"049","4am",9.183472,16.571206,55.72242,18.522899
"050","4am",12.682912,11.040296,54.931,21.345795
"051","4am",10.306285,12.824382,60.7203,16.149033
"052","4am",9.810844,13.076788,62.64615,14.466215
"053","4am",10.442137,9.293732,56.33944,23.924695
"054","4am",20.822102,9.746651,50.35059,19.08066
"055","4am",15.83905,3.712649,62.51399,17.934312
"056","4am",10.501536,9.198079,63.18361,17.116779
"057","4am",19.300012,8.63043,58.76535,13.304209
"058","4am",10.784444,9.372212,62.47256,17.370781
"059","4am",16.677388,4.363755,54.6692,24.289657
"060","4am",6.856441,15.542433,63.42149,14.179636
"061","4am",11.461231,9.125568,64.83635,14.576848
"062","4am",12.772534,8.891584,65.90183,12.434051
"063","4am",15.409141,4.01984,62.46432,18.106701
"064","4am",8.271219,16.977134,56.65482,18.096828
"065","4am",10.800661,12.286847,60.5064,16.40609
"066","4am",5.499562,21.975869,56.95607,15.568502
"001","5am",26.80414,17.892016,33.11892,22.184928
"002","5am",36.480963,19.963804,21.17069,22.384545
"003","5am",41.006854,18.135543,27.8941,12.963502
"004","5am",32.917738,22.108926,27.83215,17.141184
"005","5am",25.881563,21.767618,29.23152,23.119302
"006","5am",18.791075,31.828877,39.50573,9.874316
"007","5am",15.803256,28.74081,37.97188,17.484057
"008","5am",24.686602,17.938138,39.80783,17.567429
"009","5am",13.81205,27.405537,38.61334,20.169076
"010","5am",24.835108,14.895254,36.86319,23.406445
"011","5am",22.198131,19.141374,35.28245,23.378041
"012","5am",41.600101,18.253047,25.22864,14.918213
"013","5am",24.790927,19.424781,34.36007,21.42422
"014","5am",14.701116,16.036063,37.23721,32.025615
"015","5am",16.730845,16.683413,42.23835,24.347392
"016","5am",33.319978,24.866664,32.08371,9.729651
"017","5am",24.788172,28.991753,37.01521,9.204864
"018","5am",13.746107,23.691684,48.26394,14.298269
"019","5am",10.659191,31.299251,46.52893,11.512628
"020","5am",10.667735,30.17141,45.03855,14.122303
"021","5am",10.08756,13.433022,43.9202,32.559222
"022","5am",14.150331,22.146612,43.89137,19.811686
"023","5am",20.902466,21.538811,42.16709,15.39163
"024","5am",58.365093,15.743092,21.91346,3.97836
"025","5am",14.331826,26.508548,41.55454,17.605087
"026","5am",11.949168,15.602471,56.36264,16.085719
"027","5am",20.487921,17.939099,49.63616,11.936816
"028","5am",8.527278,28.145737,47.56079,15.766191
"029","5am",18.911252,26.287887,41.61087,13.189994
"030","5am",14.902036,24.456304,46.64613,13.995526
"031","5am",11.161816,6.693335,46.58091,35.563934
"032","5am",12.977286,15.889743,44.09162,27.041348
"033","5am",9.116894,10.756072,52.73225,27.39478
"034","5am",18.771794,14.143474,49.39048,17.69425
"035","5am",6.878715,15.525706,52.58716,25.008415
"036","5am",13.878913,8.40437,58.37056,19.346156
"037","5am",17.343043,19.762669,43.42964,19.464647
"038","5am",7.149941,26.049275,42.40848,24.392304
"039","5am",15.633243,9.214765,54.19157,20.960425
"040","5am",9.01582,14.413311,49.05016,27.52071
"041","5am",10.232849,15.883625,52.65619,21.227339
"042","5am",10.279771,14.108465,62.6051,13.006669
"043","5am",13.254015,11.219873,57.71742,17.808693
"044","5am",13.599226,12.771919,45.65551,27.973346
"045","5am",15.465492,4.4345,54.73041,25.369597
"046","5am",28.485285,8.51993,52.28245,10.712337
"047","5am",26.061711,13.448297,44.03842,16.451572
"048","5am",9.268341,6.591823,58.54352,25.596315
"049","5am",9.091155,16.092569,56.47958,18.336695
"050","5am",13.464258,11.084647,54.01955,21.431545
"051","5am",10.246481,12.749966,60.94823,16.055326
"052","5am",9.692293,13.890543,62.12575,14.29141
"053","5am",10.637067,9.467224,55.5244,24.371313
"054","5am",20.379173,9.187626,51.07719,19.356011
"055","5am",15.83905,3.712649,62.51399,17.934312
"056","5am",10.46759,9.168346,63.30261,17.061449
"057","5am",19.556455,8.745104,58.21746,13.480984
"058","5am",10.784444,9.372212,62.47256,17.370781
"059","5am",16.779424,4.390453,54.39186,24.438266
"060","5am",7.009832,15.890145,62.60316,14.49686
"061","5am",11.874452,8.92878,64.09437,15.102398
"062","5am",12.772534,8.891584,65.90183,12.434051
"063","5am",15.508004,4.04563,62.22349,18.222871
"064","5am",8.271219,16.977134,56.65482,18.096828
