"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",197.8704,347.246,689.8167,1901.5171,3604.3181
"002","4am",384.7992,789.3344,1644.5222,4062.4455,2967.4106
"003","4am",148.855,452.9581,2221.0692,3963.8933,4649.5064
"004","4am",670.4052,484.9627,1554.0943,2471.7806,4015.6115
"005","4am",639.0677,993.2653,1321.9039,2689.04,6080.3594
"006","4am",570.9138,1675.438,2391.5614,4127.576,4151.6526
"007","4am",394.0287,1932.2897,3780.8622,2775.7047,2250.788
"008","4am",477.9765,1461.5716,4201.2714,3691.4826,3783.7444
"009","4am",99.6643,1545.342,2773.4386,3552.3394,5013.9131
"010","4am",483.2613,1650.0455,3850.707,1863.3586,3213.5827
"011","4am",563.4417,919.13,3983.1933,3745.9064,3890.3933
"012","4am",530.7616,862.5168,1594.1181,601.9244,106.2849
"013","4am",755.6484,954.0884,3780.4984,4384.9198,3656.0411
"014","4am",379.1774,368.445,1248.2139,1484.7958,1302.6466
"015","4am",657.0469,2707.0906,4872.5522,2622.9188,1030.6468
"016","4am",110.7909,1574.104,2472.3048,3742.246,3924.4195
"017","4am",85.6197,886.2665,1225.0727,1529.874,919.4738
"018","4am",175.7517,842.6261,1366.3723,2184.0634,1287.96
"019","4am",723.4949,2068.4084,3400.4564,2571.3994,1829.1914
"020","4am",674.3568,2856.1346,6725.7455,4337.4721,2831.7476
"021","4am",776.7163,1998.6507,2723.294,2264.0286,2770.8306
"022","4am",584.3479,1393.9944,3517.5881,2774.1813,3036.1398
"023","4am",148.4986,1041.3164,4686.4908,3152.6414,3892.8311
"024","4am",271.2188,362.656,1926.6959,2381.4056,3345.2137
"025","4am",393.6018,1061.2397,1742.2105,1364.842,866.5222
"026","4am",365.6799,537.2724,1221.526,2374.9201,1749.7404
"027","4am",1848.8168,3361.9155,3274.1664,752.8817,293.2264
"028","4am",395.4752,1965.0865,2641.8925,2491.1072,1685.9537
"029","4am",258.6681,1363.4728,1725.482,2192.5565,2619.8793
"030","4am",334.1988,1473.0184,4842.4331,4324.6839,4629.0077
"031","4am",543.7487,461.8807,3247.3269,2374.0886,2617.2378
"032","4am",564.8126,1207.8027,3541.9678,2379.3783,3112.8307
"033","4am",424.3257,582.6313,2010.768,2414.2182,3031.3026
"034","4am",280.3731,436.4227,2415.4177,1960.2359,3871.7105
"035","4am",603.6566,1141.4391,2865.3059,3579.4349,3124.2478
"036","4am",462.0948,1723.2117,4548.1266,6310.4091,5349.617
"037","4am",297.3548,1252.2706,1889.7856,2403.9072,3884.9474
"038","4am",1177.5486,3262.5717,5015.5395,3803.2887,2046.0339
"039","4am",162.0222,439.5617,2191.1753,1961.8986,2130.3709
"040","4am",349.4825,1099.2762,3000.8084,3353.6837,2566.1792
"041","4am",995.7604,2492.727,3639.9383,3886.7933,2752.7345
"042","4am",597.9546,1822.0818,1933.0933,2229.0172,1519.9782
"043","4am",358.1982,2002.0668,4109.2647,5230.0814,2028.2976
"044","4am",195.5195,813.3611,2319.9577,2075.4673,1969.3326
"045","4am",363.7988,579.0771,1931.6646,3033.7347,2789.071
"046","4am",244.289,772.5997,1628.5426,1880.3213,2536.1446
"047","4am",592.1784,595.1224,1817.2901,2621.0934,3256.311
"048","4am",213.6942,79.7997,644.494,2030.7805,2695.2801
"049","4am",210.1525,1684.4981,3243.9877,3475.1796,1532.7227
"050","4am",413.3719,2633.9481,4698.4888,7210.4616,2828.6723
