"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",4093.614,2389.8586,538.9244,1959.0857,218.5937
"002","4am",5150.027,6478.4914,994.8573,3449.3973,212.9392
"003","4am",7593.265,8802.0921,1038.9942,2618.9005,74.4275
"004","4am",5496.863,4564.6381,749.0494,2428.5308,446.4383
"005","4am",6062.238,4135.0662,1334.0609,3718.7157,515.6038
"006","4am",8786.219,2548.8582,1657.0715,1852.9822,610.8367
"007","4am",6992.75,1951.3658,1049.9292,2423.2515,431.1678
"008","4am",7860.277,3111.9269,1605.6189,3823.1138,433.449
"009","4am",7678.371,1917.8433,726.5513,3782.6946,655.8677
"010","4am",6552.579,2478.5386,916.8804,3247.774,213.3455
"011","4am",6986.058,3741.4473,1450.0786,4208.7314,457.1966
"012","4am",1217.851,1937.122,1065.4645,887.0145,480.7979
"013","4am",7988.876,3531.1536,987.4397,3882.5745,656.8923
"014","4am",2227.664,759.3525,331.6135,1955.4808,155.5377
"015","4am",5229.4,1877.1487,2582.9011,3278.3931,757.5229
"016","4am",8294.684,4698.8832,1356.0124,1763.5367,252.7008
"017","4am",3431.788,1421.4511,287.148,898.023,113.1767
"018","4am",3793.192,660.5203,700.5212,1054.7902,272.8984
"019","4am",5856.601,831.8385,1905.3925,1963.7838,654.9375
"020","4am",12352.148,1338.9261,1334.9976,2919.9504,265.4604
"021","4am",5112.898,731.7476,459.2656,4340.1138,555.2615
"022","4am",6749.195,1750.4519,1050.7727,2940.1416,495.646
"023","4am",8243.724,3651.9249,962.0083,3357.578,158.0182
"024","4am",6181.46,11541.6917,698.3612,1219.0208,267.3659
"025","4am",3128.044,391.8083,868.2666,1124.2508,262.5117
"026","4am",4085.882,437.5294,412.1884,1428.0284,288.8703
"027","4am",4154.452,1220.2458,2034.4838,1413.7,1626.4229
"028","4am",4833.478,1063.5591,1398.0537,2069.0602,548.808
"029","4am",5743.337,1802.1335,497.2429,1436.5808,446.1755
"030","4am",10316.414,2079.8165,672.462,3657.1528,884.75
"031","4am",4693.347,1122.8716,264.2559,3997.5181,215.1753
"032","4am",5391.914,1131.3653,583.9396,3922.4968,742.7515
"033","4am",4898.974,688.149,100.561,3037.8817,329.6518
"034","4am",5194.354,1634.946,931.2386,2584.6877,264.544
"035","4am",6427.927,586.5593,830.0604,3463.3862,464.0548
"036","4am",11589.207,2294.2842,436.8929,5206.7112,775.5532
"037","4am",6042.452,1258.3164,511.1764,2601.9214,331.6216
"038","4am",9018.583,337.1826,1495.2292,3883.4015,625.8107
"039","4am",4944.021,701.0796,337.9411,1524.1304,78.9358
"040","4am",5926.058,708.2967,468.7381,3430.8359,543.7979
"041","4am",8421.356,1097.4708,793.3406,3743.1552,995.7604
"042","4am",5010.97,680.6644,622.2562,1766.7652,597.1692
"043","4am",8657.061,1385.7933,807.7308,3717.87,451.3554
"044","4am",4354.242,911.429,0,2773.7931,245.6035
"045","4am",5056.931,1250.7272,239.9629,2810.9484,312.7225
"046","4am",4229.011,2570.073,468.4572,2101.5051,246.394
"047","4am",6075.054,2968.0043,320.427,2004.4017,406.3513
"048","4am",3170.585,571.4544,196.1336,2037.1452,260.185
"049","4am",5949.696,517.9546,839.2924,2885.5312,378.2466
"050","4am",10508.275,2064.8585,1306.9053,5361.4034,432.7762
"051","4am",11972.469,1777.9724,403.7334,4036.1601,921.3979
"052","4am",8464.146,833.1842,855.7541,2739.5411,775.3785
"053","4am",8250.042,1079.0504,458.8469,3608.9372,653.6204
"054","4am",8295.265,2082.0011,2267.6086,5861.4498,425.1009
"055","4am",7740.489,1857.7596,108.7437,3189.7586,205.3417
"056","4am",4707.276,821.7167,60.8937,2470.306,340.395
"057","4am",8774.993,2832.7867,582.3086,2500.4474,172.4114
"058","4am",5549.179,999.9684,51.9173,2013.3435,533.5137
"059","4am",7608.967,1652.2902,229.0515,4021.3153,408.5051
"060","4am",7324.511,611.2217,702.3658,2515.7506,297.6354
"061","4am",8826.824,1109.6872,1626.4256,3259.2095,675.3266
"062","4am",10279.96,1487.4825,1827.2725,3527.4791,756.9567
"063","4am",2919.345,672.7788,121.9813,1195.5215,180.0291
"064","4am",9629.837,832.0311,774.909,3713.9587,1045.9793
"065","4am",6205.856,782.6405,707.2236,2497.3977,939.5538
"066","4am",9791.601,541.935,330.9213,2973.5957,700.5526
"001","5am",4093.614,2389.8586,538.9244,1959.0857,218.5937
"002","5am",5413.103,6478.4914,994.8573,3449.3973,212.9392
"003","5am",7593.265,8802.0921,1038.9942,2618.9005,74.4275
"004","5am",5444.38,4564.6381,749.0494,2428.5308,446.4383
"005","5am",5876.202,4135.0662,1334.0609,3718.7157,515.6038
"006","5am",8862.112,2548.8582,1657.0715,1852.9822,610.8367
"007","5am",6807.358,1951.3658,987.2073,2423.2515,431.1678
"008","5am",7691.475,3111.9269,1605.6189,3823.1138,386.6259
"009","5am",7593.262,1917.8433,726.5513,3782.6946,655.8677
"010","5am",6552.579,2478.5386,916.8804,3247.774,213.3455
"011","5am",6810.551,3741.4473,1450.0786,4208.7314,457.1966
"012","5am",1189.65,1937.122,1141.2147,887.0145,480.7979
"013","5am",8040.36,3531.1536,987.4397,3882.5745,656.8923
"014","5am",2317.92,759.3525,331.6135,1955.4808,155.5377
"015","5am",5166.765,1783.696,2582.9011,3278.3931,757.5229
"016","5am",8441.339,4698.8832,1356.0124,1763.5367,252.7008
"017","5am",3328.822,1421.4511,287.148,898.023,113.1767
"018","5am",3890.78,660.5203,700.5212,1054.7902,272.8984
"019","5am",5896.306,831.8385,1905.3925,1963.7838,654.9375
"020","5am",12175.174,1338.9261,1334.9976,2919.9504,265.4604
"021","5am",5006.609,731.7476,459.2656,4340.1138,555.2615
"022","5am",6749.195,1686.7799,1050.7727,2940.1416,495.646
"023","5am",8113.404,3651.9249,962.0083,3357.578,158.0182
"024","5am",6368.025,11541.6917,698.3612,1219.0208,267.3659
"025","5am",3177.181,391.8083,868.2666,1124.2508,262.5117
"026","5am",4085.882,437.5294,412.1884,1428.0284,288.8703
"027","5am",3930.151,1220.2458,2034.4838,1413.7,1626.4229
"028","5am",4745.851,1157.0118,1398.0537,2069.0602,548.808
"029","5am",5902.165,1802.1335,497.2429,1436.5808,446.1755
"030","5am",10320.559,2079.8165,672.462,3657.1528,884.75
"031","5am",4726.299,1122.8716,264.2559,3997.5181,215.1753
"032","5am",5364.602,1195.0373,583.9396,3922.4968,742.7515
"033","5am",4914.252,688.149,100.561,3037.8817,376.4749
"034","5am",5072.613,1634.946,931.2386,2584.6877,264.544
"035","5am",6717.689,586.5593,830.0604,3463.3862,464.0548
"036","5am",11476.413,2294.2842,436.8929,5206.7112,775.5532
"037","5am",6160.22,1258.3164,511.1764,2601.9214,331.6216
"038","5am",9202.088,337.1826,1495.2292,3883.4015,625.8107
"039","5am",4904.553,701.0796,337.9411,1524.1304,78.9358
"040","5am",5806.341,708.2967,468.7381,3430.8359,543.7979
"041","5am",8492.3,1190.628,793.3406,3743.1552,995.7604
"042","5am",4921.068,680.6644,622.2562,1766.7652,597.1692
"043","5am",8267.308,1292.6361,807.7308,3717.87,451.3554
"044","5am",4123.088,911.429,0,2773.7931,245.6035
"045","5am",5056.931,1250.7272,239.9629,2810.9484,312.7225
"046","5am",4277.604,2570.073,468.4572,2101.5051,246.394
"047","5am",5992.074,2968.0043,320.427,2004.4017,406.3513
"048","5am",3100.742,571.4544,196.1336,2037.1452,260.185
"049","5am",6133.335,517.9546,763.5422,2885.5312,378.2466
"050","5am",10284.452,2209.2606,1306.9053,5361.4034,432.7762
"051","5am",12085.264,1777.9724,403.7334,4036.1601,921.3979
"052","5am",8633.143,833.1842,855.7541,2739.5411,775.3785
"053","5am",7992.559,1079.0504,458.8469,3608.9372,653.6204
"054","5am",8159.358,1937.599,2267.6086,5861.4498,425.1009
"055","5am",7740.489,1857.7596,108.7437,3189.7586,205.3417
"056","5am",4734.869,821.7167,60.8937,2470.306,340.395
"057","5am",8579.226,2832.7867,582.3086,2500.4474,172.4114
"058","5am",5549.179,999.9684,51.9173,2013.3435,533.5137
"059","5am",7523.902,1652.2902,229.0515,4021.3153,408.5051
"060","5am",7070.482,611.2217,702.3658,2515.7506,297.6354
"061","5am",8276.539,1109.6872,1626.4256,3259.2095,675.3266
