"district","hour","educmen1","educmen2","educmen3","educmen4"
"001","4am",157.5858,332.1112,2557.0672,4367.6018
"002","4am",326.9768,2236.3167,4411.7952,4114.9664
"003","4am",369.5448,2240.6165,3883.3718,6379.8456
"004","4am",293.716,1736.2032,3241.4647,4972.9509
"005","4am",477.167,2452.9844,3145.8916,7015.4077
"006","4am",822.4939,3436.4967,4502.4083,5388.299
"007","4am",1062.0403,5296.56,2471.2496,2928.6005
"008","4am",1470.6903,3590.3654,4916.2913,4688.495
"009","4am",1166.8612,2876.0574,4489.7154,5703.4845
"010","4am",1456.5844,3508.2549,2385.5818,5195.6068
"011","4am",1334.6078,3740.0409,4112.5574,5196.1109
"012","4am",971.6726,2309.7651,519.3202,355.328
"013","4am",592.5366,4291.7967,3902.5021,5877.0955
"014","4am",719.6617,1276.8812,2064.5144,1330.9299
"015","4am",2818.2196,6334.7449,2108.887,1801.9668
"016","4am",1188.8241,3268.982,3194.016,4831.85
"017","4am",81.4719,1548.2488,2050.8953,1549.7178
"018","4am",286.5416,1453.2784,2492.0791,2132.3048
"019","4am",1687.978,4326.1132,2881.6028,2471.1398
"020","4am",1071.4348,8711.9175,4580.0576,3955.628
"021","4am",1489.775,4601.7964,2722.3726,2216.7634
"022","4am",363.9722,5696.7222,4129.4303,2769.9184
"023","4am",674.5043,5463.7727,3917.1559,3495.6456
"024","4am",370.3618,1623.5296,3792.9085,3635.0591
"025","4am",1552.2696,1876.2683,1772.7344,559.2897
"026","4am",317.7888,2648.8048,1700.2934,1985.612
"027","4am",2839.6225,6330.4339,917.2434,589.2484
"028","4am",292.5504,4696.7306,2445.3559,2207.5648
"029","4am",379.9774,2971.0773,2855.5264,2274.6275
"030","4am",1395.4434,3728.3355,5833.6159,6394.8044
"031","4am",295.9464,5565.0075,2308.8064,2197.394
"032","4am",304.1892,4840.0654,3283.1813,3070.4191
"033","4am",616.8458,3271.6115,3316.7567,1902.1125
"034","4am",605.7954,2746.0681,3356.4759,3344.343
"035","4am",145.3454,5720.2066,2963.416,3144.3483
"036","4am",1001.1898,6786.0253,5030.36,7647.2434
"037","4am",124.0664,4918.6372,2380.6422,3370.8702
"038","4am",2221.8219,7431.5517,4559.4324,1429.359
"039","4am",577.9903,2491.9838,2638.0142,1878.12
"040","4am",1916.4829,3478.3373,3504.0059,2008.216
"041","4am",2595.8241,6061.5948,4660.4579,1921.2947
"042","4am",938.258,4754.747,2226.2752,857.0459
"043","4am",3525.5624,4179.0291,5774.4567,1634.6538
"044","4am",367.212,3209.7373,2377.4768,2330.6411
"045","4am",993.7878,3413.5438,3183.5589,2357.1829
"046","4am",434.6682,3084.4424,2129.7776,2570.2178
"047","4am",709.4634,1744.8927,3814.3029,3567.983
"048","4am",385.8166,1687.5535,1610.8303,2551.3025
"049","4am",712.4471,5613.5488,3033.9956,1264.5572
"050","4am",2572.9074,7332.1206,8790.0518,1154.7214
"051","4am",1899.2336,8439.2193,4573.1281,4413.9211
"052","4am",829.2147,4949.1609,4818.1429,3220.0136
"053","4am",2639.8806,6857.0703,3126.4001,1427.1463
"054","4am",2709.5645,10897.891,4186.8704,1874.0006
"055","4am",553.4632,4979.9284,4166.1355,3402.5657
"056","4am",620.161,4425.9768,2652.2906,810.1995
"057","4am",3451.3083,7213.5126,2864.8271,1399.6368
"058","4am",1341.5307,3077.6225,2670.6905,2182.4784
"059","4am",1315.5682,5275.4052,3894.9702,3502.7712
"060","4am",1003.0326,6136.4722,2899.0651,1570.3207
"061","4am",1609.7995,8160.666,4432.1247,1610.5863
