"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,0,9200.0761
"002","4am",149.4323,0,16136.2799
"003","4am",0,53.3067,20148.8001
"004","4am",0,60.9392,13700.5532
"005","4am",0,0,15951.7204
"006","4am",151.3097,333.5476,14971.1099
"007","4am",129.4295,30.0296,12854.6583
"008","4am",84.4322,164.3125,16585.6408
"009","4am",0,152.8278,14878.383
"010","4am",0,0,13539.4937
"011","4am",0,0,16843.512
"012","4am",0,0,5752.9577
"013","4am",0,0,17161.1058
"014","4am",68.5853,154.8089,5281.576
"015","4am",0,137.0578,13841.6767
"016","4am",150.2209,192.8001,16022.7966
"017","4am",150.2209,215.0331,5786.3332
"018","4am",150.2209,104.6844,6227.0168
"019","4am",0,0,11366.8338
"020","4am",0,180.7452,18467.7683
"021","4am",0,175.5824,11089.6854
"022","4am",0,93.1572,13031.8043
"023","4am",0,215.6472,16299.7156
"024","4am",0,82.4662,19825.433
"025","4am",0,102.2096,5719.2158
"026","4am",0,0,6652.499
"027","4am",0,0,10751.2526
"028","4am",0,374.3131,9838.408
"029","4am",122.1462,86.6442,9753.4018
"030","4am",228.2923,17454.8661,0
"031","4am",0,10367.1543,0
"032","4am",0,11902.2731,35.8843
"033","4am",0,9107.3265,44.0683
"034","4am",0,10570.1529,150.6942
"035","4am",0,11973.3163,0
"036","4am",0,20305.3554,294.3744
"037","4am",0,10986.582,0
"038","4am",166.2301,15284.5631,191.3718
"039","4am",0,7586.1083,0
"040","4am",0,11077.7267,0
"041","4am",0,15164.7965,74.375
"042","4am",301.3432,8545.9274,0
"043","4am",0,15071.7873,41.9147
"044","4am",0,8106.3854,178.6818
"045","4am",9783.9468,0,164.1266
"046","4am",99.4607,9677.3989,0
"047","4am",0,11849.9996,0
"048","4am",0,6235.5029,0
"049","4am",202.3984,10379.9535,42.1968
"050","4am",183.7199,19586.252,79.8293
"051","4am",0,19302.9677,22.5344
"052","4am",151.3097,13665.2224,0
"053","4am",0,14050.4973,0
"054","4am",139.4538,19498.441,66.699
"055","4am",0,13102.0928,0
"056","4am",66.3375,8370.3816,71.9088
"057","4am",14929.2848,0,0
"058","4am",9272.3221,0,0
"059","4am",13843.3694,145.3454,0
"060","4am",11608.8906,0,0
"061","4am",15813.1765,0,0
"062","4am",17957.8972,72.5629,0
"063","4am",5190.5354,0,0
"064","4am",16133.4367,0,170.5763
"065","4am",11213.0165,0,36.2673
"066","4am",14331.3487,93.8919,91.9215
"001","5am",0,0,9200.0761
"002","5am",149.4323,0,16399.356
"003","5am",0,53.3067,20148.8001
"004","5am",0,60.9392,13648.0704
