"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",2.935428,5.151431,10.2335,28.209204,53.470435
"002","4am",3.9071811,8.014758,16.69818,41.249333,30.130548
"003","4am",1.3016031,3.960711,19.42125,34.660682,40.655752
"004","4am",7.2895055,5.273137,16.89811,26.87637,43.66288
"005","4am",5.4511048,8.472331,11.27555,22.936911,51.864108
"006","4am",4.4198152,12.970656,18.51463,31.954252,32.140644
"007","4am",3.5390719,17.355366,33.9588,24.930718,20.216041
"008","4am",3.5103912,10.734185,30.8553,27.111266,27.788862
"009","4am",0.767552,11.901255,21.35929,27.357891,38.614016
"010","4am",4.3690739,14.917749,34.81351,16.846272,29.053393
"011","4am",4.3004039,7.015154,30.40126,28.590199,29.692979
"012","4am",14.3619647,23.338983,43.1355,16.28757,2.87598
"013","4am",5.5844908,7.051028,27.93913,32.406003,27.019349
"014","4am",7.9271442,7.702771,26.09536,31.041382,27.233341
"015","4am",5.5259276,22.767304,40.97937,22.059399,8.667996
"016","4am",0.9370109,13.312939,20.90945,31.649938,33.190665
"017","4am",1.8427475,19.074645,26.36659,32.926668,19.789348
"018","4am",3.000828,14.387207,23.32978,37.291239,21.990948
"019","4am",6.8299658,19.526273,32.10113,24.274629,17.268007
"020","4am",3.869952,16.390587,38.59724,24.891584,16.250636
"021","4am",7.3737581,18.974195,25.8536,21.493561,26.304887
"022","4am",5.1683611,12.329413,31.11189,24.536703,26.853638
"023","4am",1.1492118,8.058615,36.26816,24.397891,30.126125
"024","4am",3.2727475,4.376103,23.24909,28.735984,40.366079
"025","4am",7.2507668,19.549711,32.09427,25.142545,15.962708
"026","4am",5.8516847,8.597543,19.54711,38.003958,27.999705
"027","4am",19.3979171,35.273456,34.35279,7.899288,3.076552
"028","4am",4.3082363,21.407302,28.78031,27.137677,18.366479
"029","4am",3.1699294,16.709105,21.14546,26.869372,32.106133
"030","4am",2.1418412,9.440403,31.03459,27.716395,29.666771
"031","4am",5.8819999,4.996393,35.12795,25.681696,28.311962
"032","4am",5.2264594,11.17633,32.77539,22.017434,28.804391
"033","4am",5.0137466,6.884254,23.75883,28.525914,35.817258
"034","4am",3.1277119,4.868529,26.94528,21.86748,43.191002
"035","4am",5.3354437,10.088656,25.32512,31.636983,27.613793
"036","4am",2.5122778,9.368611,24.72687,34.307897,29.084344
"037","4am",3.0566065,12.872496,19.42572,24.710542,39.934635
"038","4am",7.6938906,21.317056,32.77063,24.850004,13.368417
"039","4am",2.3532538,6.384312,31.82522,28.49514,30.942077
"040","4am",3.3703154,10.601125,28.93899,32.342026,24.747544
"041","4am",7.2324503,18.105283,26.43776,28.230727,19.993781
"042","4am",7.3802193,22.488937,23.85909,27.511513,18.760241
"043","4am",2.60927,14.583917,29.93365,38.098166,14.774993
"044","4am",2.6516015,11.030662,31.46286,28.147127,26.707747
"045","4am",4.1828713,6.65809,22.20982,34.881154,32.068069
"046","4am",3.4592545,10.940399,23.06098,26.626291,35.913077
"047","4am",6.6671776,6.700323,20.46038,29.510187,36.661931
"048","4am",3.7728173,1.408881,11.37868,35.853868,47.585752
"049","4am",2.0711739,16.601699,31.97137,34.249896,15.105865
"050","4am",2.3242802,14.809989,26.41835,40.542507,15.904872
"051","4am",2.1811948,15.770123,24.4141,33.219658,24.414928
"052","4am",2.883814,3.47043,28.98513,27.194617,37.466004
"053","4am",3.9391609,16.843294,20.50539,39.87329,18.838864
"054","4am",1.5140272,14.689808,40.28446,28.928665,14.583041
"055","4am",2.1758613,10.272344,22.71923,36.408022,28.424547
"056","4am",2.9681233,10.104121,27.20303,30.670867,29.053857
"057","4am",1.5937481,13.894368,29.42367,30.903853,24.184362
"058","4am",0.6321791,10.401053,23.62697,31.606486,33.733317
"059","4am",0.8107434,7.229666,30.9199,28.329528,32.710167
"060","4am",3.2754596,17.343317,21.94258,32.169296,25.269343
"061","4am",3.0705947,16.721345,26.74655,39.880813,13.580693
"062","4am",4.6210816,10.767621,36.61526,28.53626,19.459775
"063","4am",4.0612037,6.44672,24.91181,35.339192,29.241075
"064","4am",5.0671517,10.91055,26.97437,34.499314,22.54861
"065","4am",4.518291,13.964058,36.9029,25.592788,19.021969
"066","4am",4.8153092,10.371803,26.60582,41.814372,16.392701
"001","5am",2.935428,5.151431,10.2335,28.209204,53.470435
"002","5am",3.8055269,7.806236,18.86547,40.176138,29.346633
"003","5am",1.3016031,3.960711,19.42125,34.660682,40.655752
"004","5am",7.3313426,5.303401,16.99509,26.456688,43.913477
"005","5am",5.5390001,8.608942,10.65114,22.500537,52.700381
"006","5am",4.3939986,11.348656,21.15124,31.767603,31.338506
"007","5am",3.6197378,16.699364,34.15663,24.847442,20.676825
"008","5am",3.5668767,9.763398,30.8862,27.547512,28.236011
"009","5am",0.7726161,11.979778,21.50021,27.538394,38.209002
"010","5am",4.3690739,14.917749,34.81351,16.846272,29.053393
"011","5am",4.3587916,7.1104,28.916,28.978376,30.636435
"012","5am",14.1795243,23.042507,41.83415,18.104368,2.839447
"013","5am",5.5633235,7.024302,28.21227,32.283172,26.916936
"014","5am",7.7803354,7.560117,25.61208,32.318479,26.728986
"015","5am",5.5551913,23.121404,41.19639,21.413117,8.713899
"016","5am",0.9255312,13.149838,21.87841,31.262184,32.784035
"017","5am",1.8845101,19.506938,25.83098,32.539731,20.237839
"018","5am",2.9516464,13.910636,22.94742,38.559769,21.63053
"019","5am",6.8044612,20.602141,31.20589,24.183982,17.203524
"020","5am",3.9096586,16.045746,38.48025,25.146977,16.417372
"021","5am",7.4489212,17.982477,26.28293,21.712652,26.573021
"022","5am",5.1683611,12.329413,31.11189,24.536703,26.853638
"023","5am",1.16092,7.121911,36.63766,24.646458,30.433052
"024","5am",3.2006917,5.535539,23.68312,28.103307,39.477343
"025","5am",7.1857238,21.801008,31.03601,24.93836,15.038899
"026","5am",5.8516847,8.597543,19.54711,38.003958,27.999705
"027","5am",19.8654271,36.123583,32.77062,8.089669,3.1507
"028","5am",4.349759,21.839133,27.53367,27.733943,18.543495
"029","5am",3.1094076,17.549281,20.23375,26.356369,32.751192
"030","5am",2.1412723,9.437896,31.05291,27.709034,29.658892
"031","5am",5.8611072,4.978646,35.00318,25.945673,28.211399
"032","5am",5.2397014,12.0862,31.37127,22.425454,28.877372
"033","5am",4.9772247,6.758055,24.39025,28.318121,35.556352
"034","5am",3.1707739,4.935558,25.93947,22.168549,43.78565
"035","5am",5.2022113,10.884779,26.1418,30.846969,26.924243
"036","5am",2.527779,9.426417,24.26242,34.519582,29.263799
"037","5am",3.0200465,14.544659,19.19337,23.784948,39.456978
"038","5am",7.602735,21.695764,32.24033,25.251138,13.210031
"039","5am",2.3668214,5.844573,32.0087,28.659428,31.120473
"040","5am",3.409681,11.210676,28.35463,31.988414,25.036597
"041","5am",7.1953735,18.012467,26.81487,28.086003,19.891284
"042","5am",7.4630299,22.504668,23.24135,27.820209,18.970743
"043","5am",2.6855152,14.122332,28.77399,39.211429,15.206732
"044","5am",2.7374156,12.505317,31.14373,27.549752,26.063789
"045","5am",4.1828713,6.65809,22.20982,34.881154,32.068069
"046","5am",3.4356139,10.865632,23.58678,26.444326,35.667646
"047","5am",6.7300533,6.763512,20.65334,29.788487,36.064613
"048","5am",3.8199205,1.426471,11.52074,36.3015,46.931366
"049","5am",2.0493826,17.80575,32.0471,33.150839,14.946933
"050","5am",2.3539041,14.306231,26.17304,41.059237,16.107586
"051","5am",2.1672637,15.669401,24.89685,33.007488,24.258993
"052","5am",2.8467593,3.425838,29.64603,27.096776,36.984597
"053","5am",4.0179892,15.992584,20.91573,40.671212,18.402482
"054","5am",1.5256117,14.802206,39.82755,29.150012,14.694623
"055","5am",2.1758613,10.272344,22.71923,36.408022,28.424547
"056","5am",2.9575069,10.067981,27.46341,30.561164,28.949938
"057","5am",1.6195598,13.570593,29.9002,31.404359,23.505285
"058","5am",0.6321791,10.401053,23.62697,31.606486,33.733317
"059","5am",0.8164044,6.463742,30.57282,28.527338,33.619692
"060","5am",3.3529065,15.388934,22.46141,32.929926,25.866826
"061","5am",3.190306,16.371605,25.46088,40.867053,14.110155
"062","5am",4.6210816,10.767621,36.61526,28.53626,19.459775
"063","5am",4.0911689,6.494286,25.09562,34.8621,29.456827
"064","5am",5.0671517,10.91055,26.97437,34.499314,22.54861
"065","5am",4.4610976,15.053116,36.43577,25.26883,18.781185
"066","5am",4.7366322,10.117557,27.58507,41.435876,16.124862
"001","6am",3.0017662,2.612718,12.17591,28.584359,53.625252
"002","6am",3.7535161,9.166473,17.76943,41.203239,28.107345
"003","6am",1.2891456,3.278231,18.99372,36.172266,40.26664
"004","6am",7.2106467,5.398576,17.99429,25.203989,44.192496
"005","6am",5.5000044,7.747794,10.57615,23.308031,52.868017
"006","6am",4.2105281,13.576758,22.12434,30.058401,30.029974
"007","6am",3.8879699,14.436796,35.99667,23.744218,21.934343
"008","6am",3.7133594,9.345807,31.90655,25.557684,29.4766
"009","6am",0.7907931,12.144966,21.36398,26.186505,39.513758
"010","6am",4.3013508,15.986077,34.27388,17.535766,27.902923
"011","6am",4.4380897,8.165629,27.90976,28.899148,30.587372
"012","6am",14.2468983,21.638041,43.67661,17.585514,2.852938
"013","6am",5.429263,6.688066,29.14108,31.908117,26.833477
"014","6am",8.0383353,6.803519,26.46139,31.081421,27.615333
"015","6am",5.6102321,20.784469,42.64751,22.157549,8.800236
"016","6am",0.9543004,12.4203,20.17869,32.749187,33.697522
"017","6am",1.7108293,16.633675,27.66122,34.851073,19.143204
"018","6am",2.6107618,14.472102,23.09926,38.868226,20.949649
"019","6am",7.2988392,20.743788,29.22625,25.941068,16.790057
"020","6am",4.1803072,16.438255,38.43959,24.18332,16.758524
"021","6am",7.6361659,16.483344,27.33274,21.880074,26.667677
"022","6am",5.4031431,10.260282,31.20048,25.062586,28.073512
"023","6am",1.1830125,7.162404,37.29144,25.115484,29.247659
"024","6am",3.004645,5.209068,25.02889,29.025312,37.732086
"025","6am",6.3189239,20.222895,29.69637,30.594815,13.166999
"026","6am",5.8003397,9.623694,18.67077,37.67602,28.229174
"027","6am",20.6698849,36.369573,32.83002,6.852236,3.278289
"028","6am",4.4913467,20.17277,27.00595,28.636702,19.693234
"029","6am",2.6443833,17.266435,22.21088,28.064028,29.814276
"030","6am",1.9451891,11.155439,29.01337,27.285316,30.600682
"031","6am",6.066944,6.103107,35.42662,25.279888,27.123443
"032","6am",5.0792557,15.379655,29.72677,22.542016,27.272305
"033","6am",5.2460792,6.464056,25.1132,27.950793,35.225874
"034","6am",3.15651,3.661281,27.80578,22.902376,42.474053
"035","6am",5.2202073,12.529206,26.898,30.346253,25.006331
"036","6am",2.6451733,9.003728,24.14733,35.234214,28.969555
"037","6am",2.9882943,15.553511,18.36817,22.688572,40.401458
"038","6am",7.5212605,22.010301,31.61486,26.382038,12.471539
"039","6am",2.3481373,5.798435,31.75602,30.056153,30.041253
"040","6am",3.4606321,10.289714,30.29666,31.133199,24.819798
"041","6am",7.426791,18.75743,27.02181,27.739542,19.054424
"042","6am",8.3446113,22.23776,22.03374,27.751812,19.632074
"043","6am",2.98296,14.759668,27.93286,38.259314,16.065202
"044","6am",2.7068982,11.730414,32.58843,27.201032,25.773222
"045","6am",4.2981242,7.473562,22.17447,33.905661,32.148183
"046","6am",3.4362304,13.248555,20.68058,25.800717,36.833919
"047","6am",7.0239381,7.082108,20.92557,31.42855,33.539839
"048","6am",3.8916795,1.453268,11.73717,35.711498,47.20639
"049","6am",1.9627296,21.157298,28.88121,32.13497,15.863795
"050","6am",1.899846,13.524842,28.13185,40.187797,16.255661
"051","6am",2.405989,12.969539,24.81781,35.208588,24.598079
"052","6am",2.4368002,1.810928,30.41229,26.488393,38.851589
"053","6am",4.3989773,15.196929,23.49767,37.4607,19.44572
"054","6am",1.5699936,16.117048,38.98265,29.105115,14.225194
"055","6am",2.3911974,8.849899,22.5286,37.197434,29.032872
"056","6am",3.0037559,9.065646,29.92719,29.402442,28.600968
"057","6am",1.8116623,12.25255,32.24902,32.949966,20.736798
"058","6am",0.7029051,8.423146,25.56736,33.458265,31.848323
"059","6am",0.9179701,4.716008,30.70135,29.607366,34.057308
"060","6am",3.7507049,14.036002,22.7666,35.53346,23.913233
"061","6am",3.567532,14.887847,27.83561,40.709014,12.999994
"062","6am",5.1449431,9.580859,38.18706,28.634588,18.452553
"063","6am",4.4394651,7.047168,23.63864,35.556811,29.31792
"064","6am",5.4138324,11.027029,26.11666,34.213221,23.229259
"065","6am",4.6239626,15.241138,36.99071,23.677339,19.466845
"066","6am",5.0887942,10.949801,28.68895,39.525552,15.746904
"001","7am",2.9069094,2.530155,20.65104,28.02779,45.884107
"002","7am",3.2511052,10.297979,16.9898,36.98578,32.475336
"003","7am",1.2082191,4.286625,23.28249,31.42946,39.79321
"004","7am",6.7948858,3.628089,21.83185,27.44631,40.298866
"005","7am",5.9045565,8.075832,14.77235,22.33228,48.914981
"006","7am",4.1120623,14.269336,25.72256,28.11828,27.777764
"007","7am",4.2788009,14.835851,36.87114,27.30441,16.709802
"008","7am",4.1327141,11.779071,36.27179,22.98852,24.827903
"009","7am",1.4169654,12.106251,23.98595,28.18586,34.304979
"010","7am",4.7917372,16.35652,34.23877,16.71501,27.897967
"011","7am",4.7820826,8.79854,30.86932,27.23432,28.315733
"012","7am",15.2763255,17.134701,44.77496,19.75494,3.059081
"013","7am",5.9126876,6.038575,31.25445,31.72074,25.073543
"014","7am",7.981892,9.157795,27.21876,26.43759,29.203962
"015","7am",6.0411335,20.633148,41.56647,22.2831,9.47615
"016","7am",0.9837218,12.930122,23.22059,30.32783,32.537738
"017","7am",1.6457432,12.201753,30.53353,37.76043,17.858545
"018","7am",2.4908902,15.965189,19.04462,40.16707,22.332226
"019","7am",8.1746737,20.930055,30.8267,24.43721,15.631362
"020","7am",4.7998146,17.035287,35.87366,25.7092,16.582032
"021","7am",6.8373034,14.932606,27.1592,22.93277,28.138113
"022","7am",5.9758591,9.207934,34.50848,24.30586,26.001863
"023","7am",0.9223209,6.701034,30.30234,25.32783,36.746477
"024","7am",3.2902596,7.944322,29.74184,23.33553,35.688046
"025","7am",4.115809,16.953565,23.5621,40.50705,14.861467
"026","7am",6.331292,13.11582,18.87538,36.51468,25.162834
"027","7am",20.1561262,31.286106,31.03073,10.00952,7.51751
"028","7am",2.8715684,17.276893,21.85922,32.72493,25.267389
"029","7am",1.7021363,13.697759,18.84004,28.50573,37.25433
"030","7am",2.0640508,11.846194,22.79169,30.14318,33.154887
"031","7am",6.9045878,6.809079,36.60427,25.89526,23.786805
"032","7am",5.1357613,15.721878,31.94838,19.36869,27.825299
"033","7am",5.4685462,9.623858,25.36087,30.08833,29.458397
"034","7am",3.4443241,5.186085,28.62464,24.88291,37.86204
"035","7am",6.1501745,14.205754,27.38959,33.55559,18.698896
"036","7am",2.6906211,9.849956,21.18643,38.33405,27.938945
"037","7am",2.8674724,18.085207,16.16056,26.22459,36.662179
"038","7am",7.2757528,20.523375,32.72907,26.39072,13.081078
"039","7am",2.7368,5.960665,31.33626,28.8322,31.134078
"040","7am",3.8288283,11.646626,30.35801,30.64796,23.518581
"041","7am",7.1793403,21.710683,29.46913,20.10335,21.537489
"042","7am",9.6745528,23.813126,21.28061,28.58972,16.641989
"043","7am",1.4779143,17.522372,30.81458,38.67837,11.506763
"044","7am",3.0324104,11.470185,34.31317,27.19419,23.990035
"045","7am",4.8452909,8.628036,22.91687,35.78792,27.82188
"046","7am",3.1380553,10.007523,23.6003,27.36085,35.893274
"047","7am",7.3346574,5.689202,19.0057,30.50471,37.465737
"048","7am",4.564856,1.704651,15.63647,33.61113,44.48289
"049","7am",1.9561434,22.474763,29.10305,29.69781,16.76823
"050","7am",2.2548506,15.548832,31.35529,37.30213,13.538902
"051","7am",3.1687488,11.781489,26.50225,37.49035,21.057157
"052","7am",2.9035363,4.418114,30.47872,31.22406,30.975564
"053","7am",5.3911523,18.092628,22.46642,35.14831,18.901492
"054","7am",1.606864,17.84013,39.0819,26.18352,15.28758
"055","7am",2.8373203,9.684508,23.89441,40.60281,22.980949
"056","7am",3.3006816,10.223216,29.15139,31.62747,25.697238
"057","7am",2.3909492,13.918833,33.93201,35.73549,14.022714
"058","7am",0.875301,10.489024,28.12504,31.17287,29.337759
"059","7am",1.1817457,6.071137,36.96899,30.93935,24.838772
"060","7am",4.4438924,14.985554,22.47329,38.03162,20.065645
"061","7am",4.1844015,15.003735,29.97833,38.03403,12.799502
"062","7am",5.9338288,12.252664,37.68111,30.65809,13.474304
"063","7am",5.4997625,7.738398,28.60354,33.87003,24.288269
"064","7am",6.3409407,10.896004,27.96429,34.73166,20.06711
"065","7am",5.4562199,14.466645,39.16943,21.73169,19.176014
"066","7am",5.6837426,11.014604,28.11384,40.09918,15.088638
"001","8am",2.369614,2.894191,26.30153,25.82037,42.614296
"002","8am",2.3156789,9.433811,23.91936,29.92556,34.405591
"003","8am",0.9680133,4.477217,25.33855,30.48996,38.726254
"004","8am",5.8502483,2.095341,25.24718,23.77753,43.029693
"005","8am",6.0904115,8.330031,21.19578,27.00366,37.380113
"006","8am",3.435579,13.170557,27.98762,32.71938,22.686859
"007","8am",5.4327279,15.273706,35.20473,26.97952,17.109314
"008","8am",4.3544158,9.88753,39.90416,28.76277,17.091126
"009","8am",0.9884543,12.783719,26.57706,28.70695,30.943818
"010","8am",5.3516367,16.347942,34.81794,19.95259,23.529889
"011","8am",5.566065,10.240987,35.17529,27.48965,21.528012
"012","8am",13.9646819,15.663495,38.94121,23.41456,8.016057
"013","8am",6.2104052,5.751377,31.3132,32.2343,24.490719
"014","8am",7.8617246,8.703392,27.5699,27.29776,28.567221
"015","8am",6.365681,22.589771,37.75592,22.36285,10.92578
"016","8am",1.2902798,16.526328,29.84264,26.64673,25.694025
"017","8am",1.2386152,15.343678,25.89476,31.88689,25.636059
"018","8am",4.1075466,15.016297,17.20229,43.44123,20.232641
"019","8am",9.061876,23.573644,31.86069,24.14822,11.35557
"020","8am",4.7154095,18.730079,33.21302,25.62294,17.718546
"021","8am",7.7579163,13.747772,33.01869,24.17343,21.302195
"022","8am",7.2076448,11.105937,33.3452,28.46519,19.876027
"023","8am",0.7205326,6.156607,23.88046,26.97094,42.27146
"024","8am",3.0563205,5.379539,27.89978,27.07817,36.586195
"025","8am",3.1644442,11.948105,22.92204,34.80541,27.160001
"026","8am",7.0927363,11.149768,18.51786,31.44505,31.794584
"027","8am",16.3551443,24.671266,24.47766,20.48147,14.014455
"028","8am",2.2701152,10.945029,20.13608,26.49058,40.158197
"029","8am",1.2429327,10.212427,14.96427,24.59275,48.987623
"030","8am",1.1642238,9.322452,18.68053,26.03571,44.797089
"031","8am",7.185059,7.783066,38.26981,27.38755,19.374512
"032","8am",4.5012061,14.032645,28.32438,25.19015,27.951617
"033","8am",5.1670468,9.093262,30.94525,34.59327,20.201165
"034","8am",2.677112,9.470706,29.06263,24.91,33.879547
"035","8am",6.3771507,17.725538,28.48093,32.42063,14.995747
"036","8am",4.0655196,12.929186,24.07264,35.50456,23.428088
"037","8am",3.0932183,15.702446,18.45113,28.40053,34.352679
"038","8am",5.506365,17.138676,34.44381,27.19057,15.720573
"039","8am",3.0894381,6.7287,33.74776,28.7182,27.715909
"040","8am",6.3667538,15.482786,31.2188,31.3646,15.567059
"041","8am",7.330734,22.873578,32.36766,23.36037,14.067658
"042","8am",8.8731846,21.935167,20.89061,31.40123,16.899803
"043","8am",2.8155925,16.895916,33.51923,34.97102,11.798243
"044","8am",2.2486006,13.106683,33.03469,31.03841,20.571613
"045","8am",5.8793658,12.739328,29.9849,29.92703,21.46937
"046","8am",2.8991052,9.373011,23.80935,27.59191,36.326623
"047","8am",7.1059696,6.572816,17.3329,38.75521,30.233106
"048","8am",6.1403858,2.293001,18.35282,33.7932,39.420594
"049","8am",2.3393476,22.589034,28.7294,29.92064,16.421584
"050","8am",2.4559473,18.32138,31.3984,39.74565,8.078619
"051","8am",3.4158281,11.737969,29.93561,38.13216,16.778435
"052","8am",3.4234268,6.097528,34.14903,35.74468,20.58534
"053","8am",4.730355,18.665643,24.20979,34.71067,17.68354
"054","8am",1.7133145,16.385826,38.92848,27.3605,15.61188
"055","8am",4.1730068,13.042668,29.63089,44.60259,8.550849
"056","8am",4.1415556,11.716183,33.01656,31.19172,19.933988
"057","8am",0.9340329,12.630673,38.30877,31.17031,16.956218
"058","8am",1.333485,15.979595,20.6356,38.87443,23.176887
"059","8am",1.4375708,7.385421,41.00144,33.73401,16.441555
"060","8am",5.3166886,18.643784,23.87797,38.88005,13.281511
"061","8am",4.0312068,17.808401,30.43713,35.85004,11.873223
"062","8am",5.9678452,11.957642,37.4817,33.43289,11.159917
"063","8am",6.5656804,9.23819,27.9529,35.775,20.468224
"064","8am",7.4339207,11.726108,27.67085,33.68037,19.488753
"065","8am",6.4274492,14.620487,42.37681,22.67601,13.899239
"066","8am",5.5191627,14.737823,25.97548,40.59556,13.17197
"001","9am",1.8935819,7.451489,28.69546,23.16755,38.791914
"002","9am",2.4894493,7.670819,27.37535,31.69698,30.767401
"003","9am",0.9273886,4.728522,26.75159,32.73795,34.854556
