"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",113.5175,222.3774,1849.769,4624.5535
"002","4am",249.4184,1338.5773,3306.376,4912.8489
"003","4am",259.1999,1645.5946,3296.349,6198.8714
"004","4am",148.5542,1330.805,2798.751,4918.7439
"005","4am",341.2106,1700.7262,2467.537,7307.1802
"006","4am",622.9124,2990.1659,3756.106,5537.9248
"007","4am",663.7687,4118.5233,2877.125,3403.3344
"008","4am",1205.538,2896.6457,4341.506,5278.7691
"009","4am",668.5397,2185.8175,4077.904,6181.1064
"010","4am",1092.4302,3061.1318,1977.541,4929.8522
"011","4am",809.648,3306.2207,3675.703,5310.4928
"012","4am",709.2195,2082.396,485.453,538.7672
"013","4am",296.2683,3391.7503,4020.124,5921.8096
"014","4am",288.7136,1090.0602,1924.76,1442.0837
"015","4am",1713.2617,5307.5225,2891.252,2189.5492
"016","4am",652.9471,2748.0663,2660.242,5605.6785
"017","4am",81.4719,1199.3263,1762.61,1686.7281
"018","4am",153.2348,1146.0261,2095.166,2426.9746
"019","4am",1187.8915,3381.6161,2630.889,3334.5985
"020","4am",677.0832,6555.0417,5596.132,4481.3306
"021","4am",1112.3338,3539.368,3276.831,2604.9874
"022","4am",227.456,3974.7828,3783.774,3388.4965
"023","4am",442.2368,4083.7238,3683.377,4654.1008
"024","4am",370.3618,1214.7951,2848.644,3932.4061
"025","4am",740.7792,1636.0086,1775.19,1277.6394
"026","4am",170.846,2010.4564,1785.574,2248.093
"027","4am",1927.1669,5311.8357,1333.746,958.2582
"028","4am",204.5066,3761.252,2436.165,2747.238
"029","4am",285.2308,2396.9043,2462.446,3015.4774
"030","4am",900.7873,3515.1261,3920.55,7266.8785
"031","4am",221.9598,3808.671,2302.119,2911.5331
"032","4am",228.1419,3260.7936,3243.892,4073.9643
"033","4am",472.5797,2738.0966,2520.074,2732.4956
"034","4am",283.0926,2128.9142,2535.207,4138.6872
"035","4am",72.6727,4267.8844,3410.24,3635.9599
"036","4am",825.1626,4955.1509,4070.553,8454.5789
"037","4am",124.0664,3362.1938,2137.425,4104.5808
"038","4am",1404.0095,6665.7556,4808.199,2427.0182
