"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",44.49543,25.976509,5.8578255,21.294234,2.3759988
"002","4am",31.62298,39.780215,6.1087737,21.180512,1.3075216
"003","4am",37.72549,43.731282,5.1620169,13.011438,0.3697769
"004","4am",40.16554,33.353781,5.4732991,17.745259,3.2621218
"005","4am",38.45211,26.228269,8.4618013,23.587404,3.2704181
"006","4am",56.84677,16.491095,10.721241,11.988782,3.9521092
"007","4am",54.42479,15.187541,8.171632,18.860243,3.3557926
"008","4am",46.6918,18.485539,9.5377339,22.710148,2.5747836
"009","4am",52.01681,12.992349,4.9219913,25.625706,4.4431482
"010","4am",48.86659,18.483981,6.8377388,24.22064,1.5910481
"011","4am",41.47626,22.212988,8.6091226,24.987256,2.7143781
"012","4am",21.79306,34.664199,19.0661577,15.87285,8.6037297
"013","4am",46.864,20.7143,5.792476,22.77579,3.8534332
"014","4am",41.02777,13.985298,6.1074583,36.014871,2.8646
"015","4am",38.10026,13.676493,18.8184494,23.885651,5.5191453
"016","4am",50.68298,28.71157,8.285638,10.775732,1.5440768
"017","4am",55.78704,23.107063,4.6678685,14.598232,1.8397967
"018","4am",58.51956,10.190192,10.8073067,16.2728,4.2101462
"019","4am",52.23254,7.418814,16.9933865,17.514154,5.8411094
"020","4am",67.82615,7.352098,7.3305269,16.033568,1.457654
"021","4am",45.65378,6.533877,4.1008471,38.753487,4.958008
"022","4am",51.97203,13.479316,8.0914517,22.640495,3.816711
"023","4am",50.34872,22.30421,5.8754865,20.50648,0.9650996
"024","4am",31.05029,57.975438,3.5079603,6.123302,1.3430141
"025","4am",54.16638,6.784698,15.035227,19.467944,4.5457501
"026","4am",61.41876,6.576918,6.1959934,21.466045,4.3422825
"027","4am",39.75817,11.67777,19.4700398,13.52913,15.564891
"028","4am",48.75919,10.728977,14.1032929,20.872276,5.536268
"029","4am",57.86464,18.156657,5.0097669,14.473681,4.4952582
"030","4am",58.58072,11.810029,3.818508,20.766775,5.0239641
"031","4am",45.59672,10.908902,2.5672942,38.836617,2.0904673
"032","4am",45.80105,9.610265,4.9602144,33.319243,6.3092256
"033","4am",54.10112,7.599475,1.110531,33.548413,3.6404626
"034","4am",48.95821,15.409815,8.7771796,24.361391,2.4933999
"035","4am",54.60358,4.98267,7.0511489,29.420572,3.9420258
"036","4am",57.08224,11.300418,2.151901,25.645477,3.8199607
"037","4am",56.23246,11.710184,4.7571261,24.214084,3.0861475
"038","4am",58.71394,2.19517,9.7344337,25.282221,4.0742334
"039","4am",65.17204,9.241624,4.454736,20.091071,1.0405309
"040","4am",53.49525,6.393881,4.2313564,30.970577,4.9089305
"041","4am",55.95183,7.29164,5.2709869,24.869674,6.6158722
"042","4am",57.74454,7.843721,7.1706467,20.359538,6.8815535
"043","4am",57.63762,9.226437,5.3777697,24.753109,3.0050673
"044","4am",52.5553,11.000864,0,33.479428,2.9644117
"045","4am",52.28806,12.932369,2.4811875,29.064868,3.233513
"046","4am",43.98146,26.728605,4.8719267,21.855527,2.5624828
"047","4am",51.59615,25.207612,2.7214244,17.023621,3.4511897
"048","4am",50.8473,9.164528,3.1454335,32.670103,4.1726386
"049","4am",56.28468,4.899899,7.9397839,27.297392,3.5782479
"050","4am",53.4114,10.49525,6.6427303,27.250909,2.1997122
"051","4am",62.6446,9.303041,2.1124897,21.118755,4.8211112
"052","4am",61.92672,6.095873,6.2610027,20.043461,5.6729461
"053","4am",58.71708,7.679802,3.2656986,25.685477,4.6519378
"054","4am",43.81744,10.997593,11.9780128,30.961481,2.2454775
"055","4am",59.07827,14.179106,0.829972,24.345413,1.5672435
"056","4am",56.03508,9.781658,0.7248743,29.406348,4.0520381
"057","4am",59.03939,19.059387,3.9178542,16.823362,1.1600081
"058","4am",60.66054,10.931099,0.5675311,22.008752,5.8320751
"059","4am",54.66161,11.86979,1.6454696,28.888491,2.9346358
"060","4am",63.96123,5.337489,6.1334042,21.968774,2.5990989
"061","4am",56.95654,7.16044,10.4947794,21.030587,4.3576562
"062","4am",57.49691,8.319649,10.2201305,19.729568,4.2337398
"063","4am",57.3584,13.218552,2.3966512,23.48924,3.5371565
"064","4am",60.19884,5.201262,4.8441758,23.217009,6.5387131
"065","4am",55.74454,7.030123,6.3526851,22.433048,8.4396073
"066","4am",68.28838,3.779552,2.3079043,20.738388,4.885779
"001","5am",44.49543,25.976509,5.8578255,21.294234,2.3759988
"002","5am",32.70997,39.147829,6.0116625,20.843806,1.2867359
"003","5am",37.72549,43.731282,5.1620169,13.011438,0.3697769
"004","5am",39.9352,33.482183,5.4943696,17.813572,3.2746799
"005","5am",37.71717,26.54146,8.5628432,23.86906,3.30947
"006","5am",57.05763,16.410514,10.6688535,11.930201,3.9327979
"007","5am",54.02515,15.4866,7.834761,19.231621,3.4218716
"008","5am",46.28188,18.725386,9.6614843,23.004808,2.3264425
"009","5am",51.73855,13.067693,4.9505345,25.774313,4.4689146
"010","5am",48.86659,18.483981,6.8377388,24.22064,1.5910481
"011","5am",40.86002,22.446882,8.6997732,25.250361,2.7429594
"012","5am",21.10881,34.371736,20.2493858,15.73893,8.5311398
"013","5am",47.02399,20.651929,5.7750348,22.707212,3.8418305
"014","5am",41.99204,13.756623,6.0075944,35.425987,2.8177605
"015","5am",38.07693,13.145106,19.0349193,24.160409,5.5826324
"016","5am",51.12099,28.45657,8.2120495,10.680028,1.5303632
"017","5am",55.03439,23.500418,4.7473305,14.846741,1.8711159
"018","5am",59.1348,10.03905,10.6470112,16.031439,4.1477008
"019","5am",52.40109,7.392636,16.9334235,17.452353,5.8204984
"020","5am",67.51043,7.424245,7.4024618,16.190906,1.4719581
"021","5am",45.13306,6.596482,4.1401396,39.124805,5.0055134
"022","5am",52.2281,13.05301,8.13132,22.752049,3.8355167
"023","5am",49.95036,22.483161,5.9226267,20.671008,0.9728428
"024","5am",31.69045,57.437168,3.4753908,6.066451,1.330545
"025","5am",54.55307,6.727457,14.9083769,19.303696,4.5073983
"026","5am",61.41876,6.576918,6.1959934,21.466045,4.3422825
"027","5am",38.43667,11.93394,19.8971453,13.825912,15.906331
"028","5am",47.8471,11.664855,14.0950102,20.860017,5.5330166
"029","5am",58.52827,17.870689,4.9308629,14.24572,4.4244578
"030","5am",58.59047,11.80725,3.8176094,20.761888,5.0227818
"031","5am",45.77033,10.87409,2.5591015,38.712682,2.0837962
"032","5am",45.42875,10.119864,4.9449414,33.216649,6.2897989
"033","5am",53.90019,7.547712,1.1029668,33.319901,4.1292281
"034","5am",48.36574,15.588687,8.8790619,24.64417,2.5223423
"035","5am",55.69415,4.86297,6.8817576,28.713795,3.8473256
"036","5am",56.84247,11.36355,2.163923,25.788751,3.8413016
"037","5am",56.70694,11.583234,4.7055542,23.95158,3.0526906
"038","5am",59.20135,2.169254,9.619512,24.983746,4.0261343
"039","5am",64.98989,9.289956,4.4780337,20.196144,1.0459727
"040","5am",52.98718,6.463735,4.2775845,31.308934,4.9625611
"041","5am",55.81464,7.825262,5.2141373,24.601445,6.5445175
"042","5am",57.30219,7.925832,7.2457121,20.572671,6.9535926
"043","5am",56.87119,8.892103,5.5564172,25.575398,3.1048945
"044","5am",51.1936,11.316597,0,34.440312,3.0494925
"045","5am",52.28806,12.932369,2.4811875,29.064868,3.233513
"046","5am",44.26314,26.594206,4.8474294,21.745631,2.5495979
"047","5am",51.2526,25.386526,2.7407401,17.144448,3.475685
"048","5am",50.29051,9.268341,3.1810643,33.040182,4.2199052
"049","5am",57.43571,4.850393,7.1502021,27.021599,3.5420958
"050","5am",52.48563,11.274731,6.6696546,27.361362,2.2086281
"051","5am",62.86378,9.248458,2.1000953,20.994847,4.7928247
"052","5am",62.39172,6.021422,6.1845345,19.798662,5.60366
"053","5am",57.94643,7.823166,3.3266616,26.164964,4.7387786
"054","5am",43.74729,10.388649,12.1580315,31.426804,2.279225
"055","5am",59.07827,14.179106,0.829972,24.345413,1.5672435
"056","5am",56.17902,9.749633,0.7225011,29.310075,4.0387721
"057","5am",58.49268,19.313778,3.9701469,17.047908,1.1754911
"058","5am",60.66054,10.931099,0.5675311,22.008752,5.8320751
"059","5am",54.38285,11.942773,1.6555869,29.066113,2.9526796
"060","5am",63.14365,5.458577,6.2725485,22.467164,2.6580629
"061","5am",55.37188,7.424053,10.8811475,21.804833,4.5180845
"062","5am",57.49691,8.319649,10.2201305,19.729568,4.2337398
"063","5am",57.07936,13.305052,2.4123346,23.642951,3.5603033
"064","5am",60.19884,5.201262,4.8441758,23.217009,6.5387131
"065","5am",56.27161,6.946395,6.2770253,22.165873,8.3390924
"066","5am",68.79359,3.719338,2.271136,20.407995,4.8079415
"001","6am",43.5819,26.404048,5.9542375,21.644708,2.4151046
"002","6am",33.17016,39.01174,5.9424278,20.603753,1.2719169
"003","6am",38.13388,43.391037,5.1430455,12.963618,0.3684179
"004","6am",40.60208,33.110438,5.4333669,17.615793,3.2383219
"005","6am",38.49981,25.518089,8.6205172,24.029827,3.3317605
"006","6am",57.74795,15.350001,10.3527493,12.733025,3.8162742
"007","6am",50.62937,17.255768,8.2527603,20.257664,3.6044349
"008","6am",44.07261,19.340575,9.9788951,24.205049,2.4028736
"009","6am",51.56216,11.938829,5.1341381,26.730221,4.634656
"010","6am",49.52217,18.246998,6.7500725,23.910109,1.5706493
"011","6am",40.74413,22.762296,8.8220189,24.890048,2.7815024
"012","6am",20.95422,35.238971,19.9252422,15.486988,8.3945769
"013","6am",48.04313,20.254634,5.6639364,22.270378,3.7679225
"014","6am",40.56131,13.601797,6.2228493,36.695317,2.9187222
"015","6am",37.96855,12.27488,19.4168096,24.64513,5.6946346
"016","6am",49.84098,29.3587,8.3639973,10.877641,1.5586796
"017","6am",58.65141,21.256548,4.4436393,13.896981,1.7514189
"018","6am",63.75982,8.538423,9.5678788,14.406566,3.7273088
