"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,0,100
"002","4am",0.9175669,0,99.0824331
"003","4am",0,0.263867,99.736133
"004","4am",0,0.4428241,99.5571759
"005","4am",0,0,100
"006","4am",0.9789727,2.1580506,96.8629767
"007","4am",0.9945315,0.2307463,98.7747221
"008","4am",0.5015461,0.9760529,98.5224011
"009","4am",0,1.0167365,98.9832635
"010","4am",0,0,100
"011","4am",0,0,100
"012","4am",0,0,100
"013","4am",0,0,100
"014","4am",1.2458796,2.812166,95.9419544
"015","4am",0,0.9804736,99.0195264
"016","4am",0.9178943,1.1780658,97.9040399
"017","4am",2.441986,3.495571,94.0624429
"018","4am",2.3175363,1.615021,96.0674427
"019","4am",0,0,100
"020","4am",0,0.9692204,99.0307796
"021","4am",0,1.5586172,98.4413828
"022","4am",0,0.7097712,99.2902288
"023","4am",0,1.305737,98.694263
"024","4am",0,0.4142386,99.5857614
"025","4am",0,1.7557487,98.2442513
"026","4am",0,0,100
"027","4am",0,0,100
"028","4am",0,3.6651652,96.3348348
"029","4am",1.2260976,0.8697303,97.9041721
"030","4am",1.2910154,98.7089846,0
"031","4am",0,100,0
"032","4am",0,99.6994151,0.3005849
"033","4am",0,99.5184526,0.4815474
"034","4am",0,98.5943816,1.4056184
"035","4am",0,100,0
"036","4am",0,98.5709793,1.4290207
"037","4am",0,100,0
"038","4am",1.0627052,97.7138593,1.2234355
"039","4am",0,100,0
"040","4am",0,100,0
"041","4am",0,99.5119485,0.4880515
"042","4am",3.4060584,96.5939416,0
"043","4am",0,99.7226709,0.2773291
"044","4am",0,97.8433271,2.1566729
"045","4am",98.350167,0,1.649833
"046","4am",1.0173072,98.9826928,0
"047","4am",0,100,0
"048","4am",0,100,0
"049","4am",1.905007,97.6978297,0.3971632
"050","4am",0.9255503,98.6722829,0.4021667
"051","4am",0,99.8833955,0.1166045
"052","4am",1.0951352,98.9048648,0
"053","4am",0,100,0
"054","4am",0.7077223,98.9537831,0.3384947
"055","4am",0,100,0
"056","4am",0.7796498,98.3752222,0.845128
"057","4am",100,0,0
"058","4am",100,0,0
"059","4am",98.960981,1.039019,0
"060","4am",100,0,0
"061","4am",100,0,0
"062","4am",99.5975538,0.4024462,0
"063","4am",100,0,0
"064","4am",98.9537772,0,1.0462228
"065","4am",99.6776035,0,0.3223965
"066","4am",98.7200432,0.6467648,0.6331919
"001","5am",0,0,100
"002","5am",0.9029803,0,99.0970197
"003","5am",0,0.263867,99.736133
"004","5am",0,0.4445193,99.5554807
"005","5am",0,0,100
"006","5am",0.9741891,3.6868022,95.3390086
"007","5am",1.0138608,0.235231,98.7509082
"008","5am",0.5080535,0.7069685,98.7849779
"009","5am",0,1.0225262,98.9774738
"010","5am",0,0,100
"011","5am",0,0.419025,99.580975
"012","5am",0,1.3059238,98.6940762
"013","5am",0,0,100
"014","5am",1.2257823,2.7668029,96.0074148
"015","5am",0,0.9915453,99.0084547
"016","5am",0.909742,1.1676029,97.9226551
"017","5am",2.4835564,3.5550768,93.9613668
"018","5am",3.5028914,1.8702289,94.6268798
"019","5am",1.0708437,0,98.9291563
"020","5am",0,0.9785064,99.0214936
"021","5am",0,2.7694548,97.2305452
"022","5am",0,0.7132313,99.2867687
