"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",395.7408,347.246,1138.839,2565.575,2897.516
"002","4am",868.5,964.1872,2168.839,5193.0739,1859.1876
"003","4am",148.855,533.7787,2802.318,4729.6335,4695.0608
"004","4am",1036.9172,772.4344,2268.562,2761.3827,3405.0384
"005","4am",1092.0996,1503.1521,1613.035,3970.4034,4819.7426
"006","4am",850.3246,2122.2805,3140.625,5025.728,3010.7396
"007","4am",666.8565,2996.1201,4085.603,2453.8954,1555.9756
"008","4am",743.1288,2122.6202,4881.9,3558.7682,3253.0127
"009","4am",199.3286,2477.5299,3252.38,4192.9446,4113.9356
"010","4am",809.2028,3411.2483,3499.024,2462.4599,2364.0927
"011","4am",843.1011,1566.7374,4794.704,4567.5221,2611.2522
"012","4am",916.0806,857.9114,1819.494,455.4631,50.7352
"013","4am",1397.1274,1810.2725,3842.375,5059.0503,2555.106
"014","4am",709.985,438.3221,1731.941,1503.0029,1046.397
"015","4am",1614.9253,4238.276,4773.023,1834.4196,603.1744
"016","4am",175.4419,2714.5469,2517.957,5170.869,1997.1375
"017","4am",147.313,1206.0617,1302.508,1696.2316,794.3897
"018","4am",405.302,1100.9207,2136.832,1763.9183,957.2304
"019","4am",1488.503,2902.7108,3530.575,2218.9834,1226.0618
"020","4am",1352.4852,4074.5104,8149.787,3379.8756,1478.2492
"021","4am",1459.3906,2584.8144,3120.866,1743.841,2121.7954
"022","4am",1123.3324,2793.2888,4358.75,2337.606,2278.8076
"023","4am",371.2465,1674.25,6140.835,2408.2788,3014.8084
"024","4am",620.8445,551.2856,2858.098,2806.1627,2506.4507
"025","4am",1035.5635,1428.6312,1771.079,936.2352,528.1897
"026","4am",681.3137,913.4274,1651.662,2590.3149,815.781
"027","4am",3655.455,3685.4866,2890.176,224.1132,221.3176
"028","4am",753.2956,2291.9513,3031.006,2579.151,986.7983
"029","4am",568.0961,2110.7266,1865.356,2085.8224,1851.2071
"030","4am",856.8349,2071.6245,5875.83,4342.447,4205.4624
"031","4am",1104.4605,775.7882,4161.667,2711.8991,1613.3391
"032","4am",1543.4684,2124.3866,4265.953,2128.0931,1435.954
"033","4am",710.7579,1076.2099,2685.459,2790.6337,1844.266
"034","4am",645.1921,727.1929,3361.13,1984.017,3152.6068
"035","4am",961.1973,1806.9014,3619.103,3861.2927,1724.8219
"036","4am",726.1356,3485.8487,6462.785,5629.9412,4160.1075
"037","4am",767.998,1824.2328,2737.135,1798.9184,3665.9322
"038","4am",2042.5932,4942.5307,4563.267,3233.9008,859.8735
"039","4am",421.0275,860.5892,3038.532,2053.2773,1212.6823
"040","4am",578.7586,2043.2887,3926.203,2505.8769,1852.9151
"041","4am",2124.2772,3747.2238,4096.676,3418.7061,1368.4474
"042","4am",1126.0358,2422.9762,2002.575,2504.115,720.624
"043","4am",812.8458,3518.5238,4760.204,5109.8214,912.3069
"044","4am",441.123,1457.8628,2703.9,1738.2294,1943.9523
"045","4am",731.3101,1056.166,3343.921,3159.3675,1657.3085
"046","4am",538.2778,1161.7294,2519.29,1842.0997,2014.9248
"047","4am",1078.566,1064.1278,2443.685,3640.6126,1609.6504
"048","4am",501.6102,242.5797,1104.746,2441.3624,1945.2044
"049","4am",420.305,2789.5261,4527.015,2369.939,517.7634
"050","4am",515.5815,5249.8018,5252.751,8067.1306,764.5367
"051","4am",614.3782,4357.5288,5692.372,6025.2774,2635.9462
"052","4am",899.7476,1361.1526,5508.474,3339.045,2708.1134
"053","4am",929.3173,3493.8232,3646.734,4722.6841,1257.9385
"054","4am",425.7926,4041.9899,9414.611,4653.8333,1132.0992
"055","4am",532.5556,2147.0221,3324.238,5017.0805,2081.1968
"056","4am",637.3242,1364.0441,3418.572,1899.8626,1188.8252
"057","4am",454.626,3108.6821,5836.298,4036.6196,1493.0592
"058","4am",103.8346,1592.5771,3445.002,2270.941,1740.1296
"059","4am",198.9214,1972.769,6064.501,3256.524,2495.9999
"060","4am",1073.0183,2718.6259,3683.203,3237.6966,896.3466
"061","4am",1041.9906,4292.3597,4577.235,5360.2102,541.3809
"062","4am",1723.656,3123.4032,7878.849,3604.6155,1516.2163
"063","4am",487.6929,790.8892,1867.89,1294.953,749.11
"064","4am",1692.815,2454.2626,6166.083,4743.0556,1247.7972
"065","4am",1161.3014,1971.3868,4981.606,1873.9313,1105.2665
"066","4am",1235.9855,1882.5979,5405.912,5047.6852,944.9811
"001","5am",395.7408,347.246,1138.839,2565.575,2897.516
"002","5am",868.5,964.1872,2431.915,5193.0739,1859.1876
"003","5am",148.855,533.7787,2802.318,4729.6335,4695.0608
"004","5am",1036.9172,772.4344,2216.079,2761.3827,3405.0384
"005","5am",1092.0996,1503.1521,1520.017,3877.3855,4819.7426
"006","5am",850.3246,1921.3774,3497.251,4945.8987,3010.7396
"007","5am",666.8565,2881.6496,3951.959,2453.8954,1555.9756
"008","5am",743.1288,1969.385,4819.51,3558.7682,3253.0127
"009","5am",199.3286,2477.5299,3252.38,4192.9446,4028.8265
"010","5am",809.2028,3411.2483,3499.024,2462.4599,2364.0927
"011","5am",843.1011,1566.7374,4549.354,4637.3652,2611.2522
"012","5am",991.8308,857.9114,1791.293,455.4631,50.7352
"013","5am",1397.1274,1810.2725,3893.858,5059.0503,2555.106
"014","5am",709.985,438.3221,1731.941,1593.2596,1046.397
"015","5am",1614.9253,4265.8971,4773.023,1744.1629,603.1744
"016","5am",175.4419,2714.5469,2664.611,5170.869,1997.1375
"017","5am",147.313,1206.0617,1251.025,1644.7482,794.3897
"018","5am",405.302,1166.8364,2136.832,1795.5908,957.2304
"019","5am",1488.503,3024.857,3448.133,2218.9834,1226.0618
"020","5am",1352.4852,3897.5368,8149.787,3379.8756,1478.2492
"021","5am",1212.4725,2708.1564,3138.154,1743.841,2121.7954
"022","5am",1123.3324,2793.2888,4295.078,2337.606,2278.8076
"023","5am",371.2465,1543.9298,6140.835,2408.2788,3014.8084
"024","5am",700.9983,657.6977,2858.098,2806.1627,2506.4507
"025","5am",1035.5635,1561.5532,1698.45,967.8367,485.4311
"026","5am",681.3137,913.4274,1651.662,2590.3149,815.781
"027","5am",3655.455,3685.4866,2665.874,224.1132,221.3176
"028","5am",753.2956,2312.4542,2922.875,2579.151,986.7983
"029","5am",481.4519,2293.8028,1823.097,2085.8224,1955.8624
"030","5am",856.8349,2071.6245,5879.976,4342.447,4205.4624
"031","5am",1104.4605,775.7882,4232.589,2673.9299,1613.3391
"032","5am",1463.3146,2219.4135,4249.471,2166.0623,1435.954
"033","5am",710.7579,1069.7263,2754.044,2790.6337,1844.266
"034","5am",645.1921,727.1929,3239.389,1984.017,3152.6068
"035","5am",961.1973,1928.5153,3787.251,3861.2927,1724.8219
"036","5am",726.1356,3485.8487,6349.991,5629.9412,4160.1075
"037","5am",854.6422,1917.39,2737.135,1736.8852,3665.9322
"038","5am",2042.5932,5040.3045,4648.997,3233.9008,859.8735
"039","5am",421.0275,821.1213,3038.532,2053.2773,1212.6823
"040","5am",578.7586,2093.0746,3831.663,2430.9137,1852.9151
"041","5am",2124.2772,3747.2238,4167.621,3511.8633,1368.4474
"042","5am",1126.0358,2404.0186,1931.631,2504.115,720.624
"043","5am",881.4867,3331.4747,4488.859,5016.6642,912.3069
"044","5am",441.123,1537.6921,2500.648,1738.2294,1836.2219
"045","5am",731.3101,1056.166,3343.921,3159.3675,1657.3085
"046","5am",538.2778,1161.7294,2567.883,1842.0997,2014.9248
"047","5am",1078.566,1064.1278,2443.685,3557.6323,1609.6504
"048","5am",501.6102,242.5797,1104.746,2371.5193,1945.2044
"049","5am",344.5548,2930.9061,4569.274,2369.939,517.7634
"050","5am",515.5815,5128.1879,5294.943,8067.1306,764.5367
"051","5am",614.3782,4357.5288,5805.166,6025.2774,2635.9462
"052","5am",932.8372,1361.1526,5644.381,3339.045,2708.1134
"053","5am",929.3173,3340.9954,3646.734,4722.6841,1153.2832
"054","5am",425.7926,4041.9899,9134.302,4653.8333,1132.0992
"055","5am",532.5556,2147.0221,3324.238,5017.0805,2081.1968
"056","5am",637.3242,1452.5309,3357.678,1899.8626,1188.8252
"057","5am",454.626,3042.3446,5836.298,4036.6196,1363.6297
"058","5am",103.8346,1592.5771,3445.002,2270.941,1740.1296
"059","5am",198.9214,1873.3083,5995.915,3339.5043,2495.9999
"060","5am",1073.0183,2464.597,3683.203,3237.6966,896.3466
"061","5am",1041.9906,3990.4753,4328.835,5360.2102,541.3809
"062","5am",1723.656,3123.4032,7878.849,3604.6155,1516.2163
"063","5am",454.6033,790.8892,1867.89,1294.953,749.11
"064","5am",1692.815,2454.2626,6166.083,4743.0556,1247.7972
"065","5am",1161.3014,2105.574,4981.606,1873.9313,1105.2665
"066","5am",1167.3446,1939.1936,5606.8,5090.9759,944.9811
"001","6am",429.0675,138.8984,1251.633,2548.2814,2828.0668
"002","6am",868.5,1114.5721,2413.68,5286.9658,1901.9277
"003","6am",148.855,459.3512,2896.028,4820.8638,4695.0608
"004","6am",1036.9172,789.4008,2334.993,2778.5666,3405.0384
"005","6am",1092.0996,1410.1342,1520.017,4052.2064,4819.7426
"006","6am",850.3246,2395.5533,3734.292,4800.8433,3010.7396
"007","6am",666.8565,2464.2145,3924.683,2218.2067,1598.1724
"008","6am",743.1288,1864.0229,4610.81,3450.629,3146.6006
"009","6am",199.3286,2310.0001,3200.926,3964.6102,3951.3036
"010","6am",809.2028,3557.2554,3499.024,2569.2631,2285.4328
"011","6am",843.1011,1684.2822,4354.82,4560.3763,2534.2633
"012","6am",969.2964,801.5098,1852.528,536.6469,50.7352
"013","6am",1397.1274,1887.0589,4083.707,5049.1414,2633.7659
"014","6am",709.985,390.8068,1662.906,1518.8704,1046.397
"015","6am",1464.0826,4046.5592,4957.506,1662.9791,603.1744
"016","6am",236.3356,2316.9727,2731.396,5088.3901,2049.532
"017","6am",147.313,1076.2814,1644.523,1783.9232,852.7301
"018","6am",450.9185,1346.1089,2267.206,2197.6608,941.9811
"019","6am",1432.7884,2809.3394,3164.058,2218.9834,1061.179
"020","6am",1352.4852,3781.6676,7401.412,3050.4,1555.2381
"021","6am",1212.4725,2490.2548,3131.191,1713.0215,2121.7954
"022","6am",1123.3324,2438.444,4158.634,2337.606,2278.8076
"023","6am",371.2465,1448.2312,6155.027,2408.2788,2857.4381
"024","6am",781.1521,654.4414,3287.437,2919.0359,2567.1805
"025","6am",992.8049,1580.5194,1994.209,1550.3153,382.3709
"026","6am",616.4573,982.8766,1641.744,2521.9765,879.9058
"027","6am",3655.455,3576.6457,2412.505,224.1132,221.3176
"028","6am",695.0315,2161.3958,2845.58,2579.151,986.7983
"029","6am",481.4519,2984.8042,2195.513,2581.9259,1859.2483
"030","6am",1064.1275,2689.8216,6188.675,4525.1488,4461.8716
"031","6am",1104.4605,860.8973,4122.759,2383.8965,1613.3391
"032","6am",1191.7772,2706.9534,4173.424,2310.9991,1435.954
"033","6am",710.7579,963.1129,2657.867,2609.8186,1744.1362
"034","6am",645.1921,615.979,3489.566,1984.017,3053.6016
"035","6am",905.2144,2133.9378,3828.29,3790.6938,1564.9397
"036","6am",638.122,3323.2087,5877.352,5473.212,3959.2994
"037","6am",854.6422,1918.3493,2747.774,1829.9057,3665.9322
"038","6am",2042.5932,5243.276,4579.023,3268.6834,859.8735
"039","6am",421.0275,821.1213,3054.976,2033.788,1155.1671
"040","6am",578.7586,1983.1507,3790.679,2371.2376,1852.9151
"041","6am",2124.2772,3774.7057,3863.909,3356.8757,1280.5629
"042","6am",1126.0358,2038.6743,1697.709,2370.1069,607.4326
"043","6am",700.7415,3033.8643,4092.011,4380.0825,907.0342
"044","6am",570.5525,1491.7906,2500.648,1735.2255,1836.2219
"045","6am",731.3101,1109.6609,3203.155,2958.6339,1589.3014
"046","6am",538.2778,1384.3046,2197.45,1860.9852,1964.6725
"047","6am",1078.566,1161.9802,2216.632,3397.3835,1447.9649
"048","6am",501.6102,242.5797,1104.746,2268.3673,1945.2044
"049","6am",344.5548,3370.3727,4554.309,2433.9675,481.9597
"050","6am",413.3719,4830.9916,5222.713,6749.8989,662.3271
"051","6am",614.3782,3241.7907,5057.646,5937.2445,2352.8356
"052","6am",784.9186,906.5696,5341.721,3115.1491,2708.1134
"053","6am",929.3173,3222.0978,3161.54,4059.5765,1153.2832
"054","6am",425.7926,4194.6091,8026.926,4653.8333,1132.0992
"055","6am",423.8119,1788.7205,2786.785,4596.1561,1855.614
"056","6am",757.1757,1364.4375,3147.917,1838.9689,1127.9315
"057","6am",325.1965,2725.9788,5471.365,3695.0423,1234.2002
"058","6am",103.8346,1360.5397,3281.249,2034.7052,1429.4268
"059","6am",198.9214,1596.8177,5100.44,2865.167,2495.9999
"060","6am",955.495,1919.6378,3456.574,2869.8181,896.3466
"061","6am",1041.9906,3558.8477,3904.851,4829.706,435.0167
"062","6am",1318.7764,2765.6957,7242.072,3287.9883,1534.8837
"063","6am",454.6033,670.1469,1576.907,1272.2405,710.9636
"064","6am",1692.815,2238.1949,5774.622,4234.9813,1156.5669
"065","6am",1044.6896,2010.2924,4823.03,1754.4071,1105.2665
"066","6am",1154.3186,1949.7752,5084.067,4684.5776,736.4601
"001","7am",575.7223,138.8984,2218.517,2257.1324,2457.0721
"002","7am",645.2434,2100.2034,3907.545,6607.3464,3496.444
"003","7am",450.0525,843.4584,3160.363,4523.0489,4365.2783
"004","7am",1231.5208,756.9905,3159.738,3178.7076,2967.2059
"005","7am",991.1701,1172.5849,2052.378,3388.7766,4285.9781
