"district","hour","mode1","mode2","mode3"
"001","4am",26.85406,23.55518,49.59076
"002","4am",15.128437,13.47033,71.401236
"003","4am",26.999812,22.55581,50.444373
"004","4am",22.970615,14.97382,62.055563
"005","4am",30.437967,36.40831,33.153724
"006","4am",15.916989,52.52278,31.560233
"007","4am",22.710626,49.58465,27.704722
"008","4am",33.55747,30.12859,36.313937
"009","4am",22.229848,51.50362,26.266535
"010","4am",24.021012,43.63231,32.346674
"011","4am",32.363418,38.5093,29.127284
"012","4am",53.051734,22.16577,24.782494
"013","4am",25.288127,34.9519,39.759969
"014","4am",17.919746,55.62975,26.4505
"015","4am",27.62709,40.78732,31.585587
"016","4am",24.393357,44.13351,31.473133
"017","4am",27.338649,54.48769,18.173662
"018","4am",17.435101,57.83011,24.734785
"019","4am",19.610775,65.68474,14.704489
"020","4am",16.38707,72.68779,10.925138
"021","4am",25.439131,51.4258,23.135074
"022","4am",21.06351,59.3449,19.591593
"023","4am",16.906795,57.35634,25.736862
"024","4am",29.950022,42.65262,27.397361
"025","4am",18.380176,65.58063,16.039198
"026","4am",10.107875,80.55433,9.337798
"027","4am",36.495432,29.22552,34.27905
"028","4am",15.417999,59.8565,24.725502
"029","4am",7.389686,83.17155,9.438761
"030","4am",10.98949,69.66115,19.349356
"031","4am",11.840222,80.41159,7.74819
"032","4am",19.053371,63.12164,17.824993
"033","4am",12.521899,74.64791,12.830195
"034","4am",16.142661,65.73046,18.126882
"035","4am",7.366297,77.14272,15.490984
"036","4am",8.616534,77.70679,13.676677
"037","4am",5.292091,86.55797,8.149942
"038","4am",5.928705,72.11024,21.961057
"039","4am",3.435323,88.79463,7.770047
"040","4am",4.76864,83.76868,11.46268
"041","4am",11.404914,80.35664,8.238448
"042","4am",5.218863,85.08788,9.693254
"043","4am",15.455158,74.1059,10.438941
"044","4am",6.075348,78.35317,15.571487
"045","4am",13.649978,80.77051,5.579511
"046","4am",11.174641,77.78363,11.041729
"047","4am",12.857182,67.92079,19.222031
"048","4am",5.744995,88.98511,5.269899
"049","4am",8.892139,77.74491,13.362948
"050","4am",7.044909,73.92103,19.034063
"051","4am",8.4748,84.81347,6.711725
"052","4am",3.16518,85.45368,11.381135
"053","4am",1.897099,91.15018,6.952717
"054","4am",7.661659,70.65597,21.682372
"055","4am",13.258064,77.69065,9.051284
"056","4am",14.665774,78.25666,7.077563
"057","4am",11.946848,82.8236,5.229551
"058","4am",4.55855,86.16752,9.273927
"059","4am",11.283304,82.79248,5.924213
"060","4am",2.34598,90.13667,7.517351
"061","4am",1.872905,91.86227,6.264827
"062","4am",4.214712,85.05653,10.72876
