"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377";"0.572841125801377"
"max";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251";"69.8158211577251"
"4am";"67.90611";"50.09420";"54.37599";"53.48289";"61.83798";"42.90600";"30.76391";"38.46810";"47.13592";"44.56986";"40.53172";"14.11925";"43.44703";"30.38769";"18.09308";"48.04757";"35.65919";"41.69055";"31.65259";"25.88930";"24.73045";"29.79026";"36.18085";"47.00345";"23.53093";"36.17223";"10.05411";"30.02721";"36.95411";"46.57258";"31.49550";"37.69818";"32.28662";"45.55065";"31.93148";"46.18614";"42.19232";"15.85770";"35.33275";"30.00002";"20.30969";"16.37886";"23.38930";"30.97738";"35.87942";"39.16307";"50.06792";"58.38422";"19.11574";"19.14210";"25.66060";"38.14572";"16.73741";"12.00509";"37.62937";"26.70981";"22.90889";"31.06617";"35.53047";"29.36344";"20.70856";"23.23676";"23.74073";"30.06330";"26.91231";"26.68404"
"5am";"67.90611";"49.84223";"54.37599";"53.21592";"62.82710";"42.04032";"31.46970";"38.29437";"46.79058";"44.56986";"41.08203";"13.94547";"43.28354";"29.82054";"18.18721";"47.45110";"36.45270";"41.00319";"30.75413";"26.15672";"24.98254";"29.79026";"36.55115";"45.97814";"22.54970";"36.17223";"10.29643";"30.37188";"36.24857";"45.98103";"31.38363";"37.79370";"32.05143";"46.16927";"31.13907";"46.47250";"42.63380";"15.66982";"35.53646";"30.35042";"20.70747";"15.68279";"23.37433";"31.97990";"35.87942";"38.90077";"49.59703";"59.11314";"18.91383";"19.38607";"25.49671";"37.65558";"17.07637";"12.09839";"37.62937";"26.61428";"22.19817";"31.06617";"35.64265";"30.05773";"21.51372";"23.23676";"23.91589";"30.06330";"26.57165";"26.24805"
"6am";"69.81582";"48.97968";"52.89528";"52.33982";"62.74857";"40.47934";"32.59137";"39.25346";"48.28200";"44.12950";"41.22300";"15.45461";"43.20910";"30.81736";"18.36422";"51.43582";"36.74027";"35.98683";"32.27271";"27.59475";"24.96184";"31.13505";"33.95504";"45.72316";"18.81387";"36.33085";" 9.32538";"30.69994";"33.44139";"43.29394";"30.91046";"35.23172";"32.12616";"46.24546";"31.62463";"45.52329";"41.03342";"14.70854";"34.42238";"30.80395";"20.08000";"16.73606";"22.92779";"33.52853";"36.96302";"39.09885";"51.68255";"59.61700";"18.26491";"20.46008";"26.64985";"40.16716";"17.07012";"12.45606";"39.52334";"25.39383";"23.87863";"28.90036";"36.95663";"29.25304";"22.57584";"23.44528";"24.22828";"32.12014";"27.54173";"26.62274"
"7am";"64.85349";"45.97935";"50.15802";"49.12094";"54.60006";"37.42913";"29.20592";"32.45709";"44.57923";"42.15466";"42.34653";"18.16347";"41.88036";"26.70016";"19.01561";"48.36792";"35.82920";"32.20499";"29.48516";"26.81610";"28.47376";"30.06728";"38.74714";"41.02207";"23.15173";"35.94624";"13.63833";"33.48139";"37.43703";"45.34216";"27.79885";"27.14114";"30.19852";"43.22702";"26.64126";"41.94872";"37.67692";"16.67072";"34.06474";"31.49379";"21.46733";"15.83665";"22.36029";"32.24639";"32.69090";"40.00344";"55.44540";"55.46853";"16.18517";"18.13997";"27.74439";"32.54312";"17.20062";"12.78073";"38.68215";"20.42176";"17.76357";"21.94707";"29.81118";"30.01305";"19.88330";"22.15233";"19.02320";"30.08271";"27.64107";"21.64855"
"8am";"57.02544";"44.32866";"43.00381";"45.37192";"49.31449";"34.72356";"27.45658";"31.70189";"43.17799";"33.73308";"35.99849";"24.79122";"39.47531";"26.80625";"19.26974";"37.62471";"40.00490";"32.15506";"24.78708";"23.87611";"19.56251";"22.35768";"46.56818";"44.19897";"33.10560";"37.59429";"20.25282";"43.11580";"47.02556";"55.06331";"27.86225";"28.37292";"22.60971";"39.56842";"20.83567";"39.68915";"34.83694";"23.05752";"28.10484";"22.40463";"19.57838";"18.19552";"21.30965";"22.72810";"29.61190";"41.11620";"54.12357";"47.94361";"17.50400";"17.82041";"23.29948";"28.53809";"15.93687";"14.44649";"27.14201";"16.40584";"21.19419";"17.10120";"23.58196";"22.17346";"15.25586";"20.57421";"15.54780";"30.51580";"19.05464";"25.14674"
"9am";"55.37328";"40.55464";"41.19963";"43.83254";"45.18591";"35.87131";"27.37428";"33.97210";"38.82653";"34.99175";"34.12676";"29.02993";"41.67754";"31.39371";"17.32930";"35.82305";"38.17010";"35.59534";"25.09971";"25.58058";"23.21233";"21.06988";"50.33954";"47.73025";"34.99159";"41.30906";"19.05400";"47.07330";"51.20627";"55.37167";"25.05211";"32.33985";"15.70642";"42.23738";"24.15288";"35.99588";"34.24693";"23.15162";"30.29496";"21.71325";"21.60605";"19.07512";"22.99704";"24.58523";"26.12459";"43.01359";"53.50020";"43.67273";"18.89249";"16.39659";"21.25720";"27.98505";"16.46456";"15.39100";"25.33934";"17.34709";"18.84337";"18.12955";"24.37569";"23.35364";"13.09439";"21.73918";"11.45684";"33.38081";"18.49891";"23.79149"
"10am";"54.16650";"40.50540";"40.53523";"38.34912";"45.68431";"32.54919";"27.18580";"34.86152";"38.24153";"31.42011";"33.98609";"27.87312";"40.96246";"33.07569";"15.15819";"37.88518";"33.51237";"35.03950";"24.81242";"24.87687";"24.40316";"18.99365";"50.31370";"48.01843";"33.96995";"42.20774";"18.12503";"47.70142";"51.20362";"56.47437";"24.15091";"34.06734";"19.02298";"38.33806";"21.52890";"34.69151";"34.80954";"21.38482";"28.96983";"17.93569";"22.15230";"21.65281";"23.08605";"26.67451";"22.30213";"45.63745";"54.67687";"45.87011";"19.26552";"16.07532";"22.59492";"32.08481";"15.61762";"17.55742";"21.70428";"18.58822";"20.44091";"17.34482";"24.59055";"20.07335";"13.58095";"21.51251";"13.96052";"32.27392";"18.91938";"21.68266"
"11am";"58.71094";"43.06860";"41.63309";"40.93180";"51.18148";"31.65163";"23.65670";"37.67273";"38.43210";"30.33049";"36.84714";"25.31487";"39.54971";"30.33458";"13.81804";"36.04664";"41.88260";"34.06424";"22.15367";"22.55643";"26.19092";"18.55458";"49.79208";"48.01717";"33.55635";"44.61612";"18.59304";"45.49933";"49.43519";"56.40724";"27.16395";"30.84244";"18.21207";"38.65637";"19.64768";"32.37802";"34.80627";"23.45303";"27.27395";"18.91064";"19.63909";"19.12429";"24.61431";"27.81449";"22.73517";"43.88645";"52.64746";"55.80833";"20.60388";"18.30666";"23.12384";"28.24634";"15.47553";"17.08423";"24.94257";"16.10271";"22.36689";"14.57999";"30.76329";"19.73706";"13.13357";"21.32574";"14.28927";"33.96349";"18.45153";"20.89955"
