"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5095663";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.8695594";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5796738";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"7am";" 0.0000000";" 6.3533269";"15.8126527";" 6.3558394";" 6.5923170";" 0.6753418";" 2.4282837";" 0.8099418";" 8.1430500";" 0.5348680";" 5.5540837";" 0.2327638";" 0.0000000";"16.7737370";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 6.0417491";" 2.8446091";" 0.0000000";" 1.5859308";" 0.7171819";" 0.0000000";" 0.5271031";" 0.0000000";" 0.2846451";" 0.4038201";" 3.5635474";" 0.0000000";" 0.0000000"
"8am";" 0.6176672";"15.2578594";"20.2869299";"12.8053164";" 9.7994381";" 1.1166527";" 4.8632974";" 2.5982564";"13.0958720";" 3.0203821";" 7.7440192";" 1.4331799";" 0.0000000";"16.1250473";" 0.0000000";" 3.3348344";" 0.0000000";" 0.0000000";" 7.5336181";" 4.8852355";" 0.0000000";" 6.7961026";" 0.8021492";" 0.0000000";" 1.3367038";" 0.0000000";" 0.3487079";" 4.2756048";" 2.9140545";" 0.7381809";" 0.0000000"
"9am";" 0.5374533";"17.1464945";"19.7320622";"13.4044276";"10.1525823";" 1.2449567";" 5.9691689";" 2.6744039";"15.1488405";" 3.5311535";" 7.9170151";" 1.5316806";" 0.0000000";"15.3793503";" 0.0000000";" 3.4479925";" 0.0000000";" 0.0000000";" 7.6250325";" 3.6815972";" 0.0000000";" 7.5340638";" 0.9006318";" 0.0000000";" 1.4420101";" 0.0000000";" 0.4170637";" 4.2135159";" 3.2891812";" 0.7234683";" 0.0000000"
"10am";" 0.4673612";"18.4945254";"20.2240079";"12.9224546";" 9.6523150";" 1.2172797";" 6.3583447";" 2.6622549";"15.5990525";" 3.8890404";" 7.7998814";" 1.4852066";" 0.0000000";"14.7144061";" 0.0000000";" 3.5791660";" 0.0000000";" 0.0000000";" 7.5957736";" 3.6860122";" 0.0000000";" 8.1454711";" 0.9341457";" 0.0000000";" 1.5764531";" 0.0000000";" 0.4088692";" 4.3080327";" 3.1035786";" 0.7586878";" 0.0000000"
"11am";" 0.5204815";"17.0848979";"20.7382523";"11.8088009";" 9.3166099";" 1.1927616";" 6.4945781";" 2.7870397";"13.6692857";" 3.8360826";" 7.1357925";" 1.4157531";" 0.0000000";"14.6090549";" 0.0000000";" 3.4200214";" 0.0000000";" 0.0000000";" 8.2716835";" 3.9526170";" 0.0000000";" 7.1468947";" 0.9563370";" 0.0000000";" 1.4791327";" 0.0000000";" 0.3883708";" 4.2106542";" 4.4191514";" 0.7406243";" 0.0000000"
