"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"1.878509";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
"5am";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"1.851113";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
"6am";"0.0000000";"0.2819662";"0.0000000";"0.0000000";"0.0000000";"0.6459623";"0.0000000";"0.6527216";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.7525836";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"7am";" 4.3181284";" 7.7195422";"16.4946388";" 3.8610375";"19.7155927";" 8.8165048";" 2.9741256";" 1.8955687";" 0.7381860";" 2.9820636";" 0.0000000";" 5.2951485";" 0.2515839";" 7.8006354";" 2.9827876";" 3.6732223";" 2.4944395";" 0.0000000";" 0.9768237";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 5.8122190";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000"
"8am";" 9.367964";"18.610143";"20.137684";" 7.217311";"37.021569";"17.051204";" 9.798270";" 2.783747";" 7.366414";" 4.016757";" 0.000000";" 6.220536";" 1.128697";" 6.994422";" 4.142414";" 2.399438";" 6.507399";" 0.000000";" 1.130945";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 6.971305";" 0.000000";" 0.000000";" 0.000000";" 0.000000"
"9am";"10.004907";"22.204579";"20.259557";" 8.365407";"43.662114";"18.566263";" 9.991926";" 2.648141";" 8.915698";" 4.494014";" 0.000000";" 6.886349";" 1.224305";" 7.660916";" 4.927479";" 2.527599";" 6.577821";" 0.000000";" 1.208665";" 0.000000";" 2.265763";" 0.000000";" 0.000000";" 7.571243";" 0.000000";" 0.000000";" 0.000000";" 0.000000"
"10am";" 9.518825";"22.252263";"20.225813";" 8.260398";"47.272369";"17.911034";"10.105239";" 2.750073";" 7.395414";" 4.456333";" 0.000000";" 6.888264";" 1.231662";" 7.840844";" 4.844922";" 3.215298";" 6.869726";" 0.000000";" 1.210345";" 0.000000";" 2.141662";" 0.000000";" 0.000000";" 7.781880";" 0.000000";" 0.000000";" 0.000000";" 0.000000"
"11am";" 9.238948";"20.894261";"19.864623";" 9.185883";"45.520277";"17.990109";" 9.759831";" 2.801324";" 7.066298";" 4.596276";" 0.000000";" 6.877246";" 1.223973";" 7.131191";" 3.919753";" 3.047579";" 7.076855";" 0.000000";" 1.179314";" 0.000000";" 2.099008";" 0.000000";" 0.000000";" 4.749860";" 0.000000";" 0.000000";" 0.000000";" 0.000000"
"12am";" 5.608472";"15.722757";" 7.751961";" 6.615980";"33.279131";" 8.076940";" 5.085881";" 2.483086";" 1.501497";" 3.399330";" 0.000000";" 6.503417";" 1.120496";" 4.485120";" 4.251234";" 2.519900";" 4.299777";" 0.000000";" 0.000000";" 0.000000";" 2.026886";" 0.000000";" 0.000000";" 4.138543";" 0.000000";" 0.000000";" 0.000000";" 0.000000"
