"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638";"56.9605174401638"
"4am";" 5.151431";" 8.014758";" 3.960711";" 5.273137";" 8.472331";"12.970656";"17.355366";"10.734185";"11.901255";"14.917749";" 7.015154";"23.338983";" 7.051028";" 7.702771";"22.767304";"13.312939";"19.074645";"14.387207";"19.526273";"16.390587";"18.974195";"12.329413";" 8.058615";" 4.376103";"19.549711";" 8.597543";"35.273456";"21.407302";"16.709105";" 9.440403";" 4.996393";"11.176330";" 6.884254";" 4.868529";"10.088656";" 9.368611";"12.872496";"21.317056";" 6.384312";"10.601125";"18.105283";"22.488937";"14.583917";"11.030662";" 6.658090";"10.940399";" 6.700323";" 1.408881";"16.601699";"14.809989";"15.770123";" 3.470430";"16.843294";"14.689808";"10.272344";"10.104121";"13.894368";"10.401053";" 7.229666";"17.343317";"16.721345";"10.767621";" 6.446720";"10.910550";"13.964058";"10.371803"
"5am";" 5.151431";" 7.806236";" 3.960711";" 5.303401";" 8.608942";"11.348656";"16.699364";" 9.763398";"11.979778";"14.917749";" 7.110400";"23.042507";" 7.024302";" 7.560117";"23.121404";"13.149838";"19.506938";"13.910636";"20.602141";"16.045746";"17.982477";"12.329413";" 7.121911";" 5.535539";"21.801008";" 8.597543";"36.123583";"21.839133";"17.549281";" 9.437896";" 4.978646";"12.086200";" 6.758055";" 4.935558";"10.884779";" 9.426417";"14.544659";"21.695764";" 5.844573";"11.210676";"18.012467";"22.504668";"14.122332";"12.505317";" 6.658090";"10.865632";" 6.763512";" 1.426471";"17.805750";"14.306231";"15.669401";" 3.425838";"15.992584";"14.802206";"10.272344";"10.067981";"13.570593";"10.401053";" 6.463742";"15.388934";"16.371605";"10.767621";" 6.494286";"10.910550";"15.053116";"10.117557"
"6am";" 2.612718";" 9.166473";" 3.278231";" 5.398576";" 7.747794";"13.576758";"14.436796";" 9.345807";"12.144966";"15.986077";" 8.165629";"21.638041";" 6.688066";" 6.803519";"20.784469";"12.420300";"16.633675";"14.472102";"20.743788";"16.438255";"16.483344";"10.260282";" 7.162404";" 5.209068";"20.222895";" 9.623694";"36.369573";"20.172770";"17.266435";"11.155439";" 6.103107";"15.379655";" 6.464056";" 3.661281";"12.529206";" 9.003728";"15.553511";"22.010301";" 5.798435";"10.289714";"18.757430";"22.237760";"14.759668";"11.730414";" 7.473562";"13.248555";" 7.082108";" 1.453268";"21.157298";"13.524842";"12.969539";" 1.810928";"15.196929";"16.117048";" 8.849899";" 9.065646";"12.252550";" 8.423146";" 4.716008";"14.036002";"14.887847";" 9.580859";" 7.047168";"11.027029";"15.241138";"10.949801"
"7am";" 2.530155";"10.297979";" 4.286625";" 3.628089";" 8.075832";"14.269336";"14.835851";"11.779071";"12.106251";"16.356520";" 8.798540";"17.134701";" 6.038575";" 9.157795";"20.633148";"12.930122";"12.201753";"15.965189";"20.930055";"17.035287";"14.932606";" 9.207934";" 6.701034";" 7.944322";"16.953565";"13.115820";"31.286106";"17.276893";"13.697759";"11.846194";" 6.809079";"15.721878";" 9.623858";" 5.186085";"14.205754";" 9.849956";"18.085207";"20.523375";" 5.960665";"11.646626";"21.710683";"23.813126";"17.522372";"11.470185";" 8.628036";"10.007523";" 5.689202";" 1.704651";"22.474763";"15.548832";"11.781489";" 4.418114";"18.092628";"17.840130";" 9.684508";"10.223216";"13.918833";"10.489024";" 6.071137";"14.985554";"15.003735";"12.252664";" 7.738398";"10.896004";"14.466645";"11.014604"
"8am";" 2.894191";" 9.433811";" 4.477217";" 2.095341";" 8.330031";"13.170557";"15.273706";" 9.887530";"12.783719";"16.347942";"10.240987";"15.663495";" 5.751377";" 8.703392";"22.589771";"16.526328";"15.343678";"15.016297";"23.573644";"18.730079";"13.747772";"11.105937";" 6.156607";" 5.379539";"11.948105";"11.149768";"24.671266";"10.945029";"10.212427";" 9.322452";" 7.783066";"14.032645";" 9.093262";" 9.470706";"17.725538";"12.929186";"15.702446";"17.138676";" 6.728700";"15.482786";"22.873578";"21.935167";"16.895916";"13.106683";"12.739328";" 9.373011";" 6.572816";" 2.293001";"22.589034";"18.321380";"11.737969";" 6.097528";"18.665643";"16.385826";"13.042668";"11.716183";"12.630673";"15.979595";" 7.385421";"18.643784";"17.808401";"11.957642";" 9.238190";"11.726108";"14.620487";"14.737823"
"9am";" 7.451489";" 7.670819";" 4.728522";" 2.720344";" 7.923277";"11.225991";"16.832935";" 8.457278";"14.486252";"17.226958";" 8.938045";"16.812774";" 6.002296";" 7.057425";"21.321700";"18.850341";"14.153316";"14.936576";"22.824459";"20.661450";"14.781746";"13.163802";" 4.545860";" 4.983290";"12.088110";"12.481307";"23.975313";" 9.020215";" 9.701307";" 8.014390";" 7.177017";"11.315298";"12.085868";" 8.876032";"17.464830";"13.890906";"14.395992";"19.229644";" 9.804633";"14.000982";"21.865230";"20.803778";"17.176372";"12.244733";"12.948189";" 8.895972";" 9.060271";" 1.361382";"24.504631";"16.493802";"11.251383";" 7.713824";"16.934653";"17.937303";"13.800262";"14.602287";"12.415879";"16.956195";" 8.159215";"16.873665";"17.179800";"13.721537";" 7.088281";"11.569847";"15.270931";"17.433712"
"10am";"10.738542";" 8.581039";" 3.842000";" 5.285613";" 4.804831";"12.077757";"18.127193";" 8.036418";"15.480868";"17.802785";" 7.804895";"19.706335";" 5.050507";" 6.955550";"23.002636";"16.710364";"14.225224";"15.912726";"22.901018";"18.063400";"14.070895";"14.801158";" 5.186886";" 6.151956";"12.925438";"12.291809";"25.185638";" 8.134714";" 9.396817";" 7.620171";" 8.042080";"12.556922";" 8.633650";" 8.761762";"17.560776";"14.880155";"15.106097";"19.783621";" 9.003281";"15.687923";"20.138147";"19.561824";"17.417913";"11.371606";"12.966754";" 9.565358";" 7.901195";" 1.745570";"22.320921";"19.402126";"12.729459";" 6.424420";"17.536170";"17.762908";"15.075525";"11.552462";"13.486701";"16.130275";" 7.750985";"17.806087";"16.683027";"11.075729";" 6.958002";"11.077085";"16.231565";"15.996970"
"11am";" 4.404088";" 6.461088";" 4.934599";" 4.208853";" 5.800176";"13.915787";"17.800274";" 9.513850";"15.296276";"15.172714";" 9.379148";"16.192197";" 4.483419";" 7.633093";"24.364872";"20.144026";" 9.527742";"15.946877";"20.566522";"19.221018";"13.132285";"14.177650";" 5.020893";" 6.003778";"13.874555";"12.251871";"26.896341";" 9.382470";" 9.866284";" 7.390797";" 6.945160";"13.077346";"10.574535";" 8.657756";"20.398444";"14.372965";"16.101968";"19.573640";"10.278743";"16.052861";"21.741348";"21.685227";"18.080910";"11.710675";"12.348299";" 8.483245";" 8.526362";" 2.796024";"22.829066";"17.752914";"13.003928";" 6.362980";"19.194355";"16.735569";"12.998701";"11.661976";"15.198865";"18.233262";" 6.510923";"18.526728";"20.753819";" 9.543584";" 7.933782";"11.018388";"15.411850";"16.717306"
