"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"   0.0000";"   0.0000";" 978.2957";"   0.0000";"   0.0000";"1280.3117";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"2097.8841";"1115.5890";"2460.0008";"1024.7058";"1415.8507";"2382.9458";"   0.0000";"   0.0000";"   0.0000";"1349.2239";"   0.0000";"1781.9908";"   0.0000";" 925.3537";" 899.7521";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"2427.9330";"1469.1904";"2581.2967";"1224.8976";"1744.4034";"2817.8524";"   0.0000";" 786.3713";"   0.0000";"1321.7936";"   0.0000";"1804.4452";"   0.0000";" 774.7000";"1101.1221";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"2422.3659";"1396.9347";"2627.7829";"1337.5625";"1934.0336";"3237.2523";"   0.0000";" 968.4492";" 513.1326";"1391.0109";"   0.0000";"1736.1120";"   0.0000";" 774.7000";"1198.6571";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"2680.9908";"1437.6129";"2726.5628";"1206.4784";"1757.6880";"2721.0670";"   0.0000";"   0.0000";"   0.0000";"1316.0517";"   0.0000";"1588.8196";"   0.0000";" 779.3899";"1023.5488";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";"2259.7914";"1096.8300";"1989.0164";" 823.4302";"1234.2369";"1979.9106";"   0.0000";"   0.0000";"   0.0000";"1391.6002";"   0.0000";"1198.8129";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"2851.2012";"1229.8236";"2335.4257";"1237.8663";"1927.3697";"2291.5907";"   0.0000";"   0.0000";"   0.0000";"1340.5572";"   0.0000";"1706.7512";"   0.0000";" 743.4166";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";"2775.5004";"1037.8671";"2492.4525";"1456.5075";"1677.5517";"2941.3446";"   0.0000";"   0.0000";"   0.0000";"1225.9328";"   0.0000";"2094.3715";"   0.0000";" 753.2732";" 880.9244";"   0.0000";" 658.6398";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"2992.7803";"1353.0099";"2219.0214";"1451.7394";"1852.1841";"2645.1412";"   0.0000";" 905.6841";"   0.0000";"1296.7058";"   0.0000";"1837.9540";"   0.0000";" 891.4747";"1209.4718";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"4pm";"3002.1798";"1217.7286";"1513.4334";"1231.1359";"1661.4769";"2228.5626";"   0.0000";"1085.7628";" 508.5581";"1168.6457";"   0.0000";"1966.7445";"   0.0000";" 980.2123";" 796.4735";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";"1882.1164";"1047.1741";"1124.9225";"1148.3842";"1299.2370";"1142.1907";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1027.7216";"   0.0000";" 704.5379";" 734.5086";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";"1604.9513";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 827.9415";"   0.0000";" 927.5456";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7pm";"1308.4";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0";"   0.0"
"8pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0"
"9pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
