"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";" 98.5195703";"100.0000000";"100.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.7078224";" 99.2642859";"  1.6741069"
"5am";"  0.6414452";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  3.4969656";"  0.0000000";"  0.0000000";"  0.0000000";"  0.7416743";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";" 98.5250946";"100.0000000";"100.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 98.3118629";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.7112423";" 99.5834148";"  1.7522294"
"6am";" 0.6507464";" 0.0000000";" 1.6721548";" 0.0000000";" 0.0000000";" 2.9959939";" 2.2171003";" 0.9268035";" 0.0000000";" 0.5139377";" 0.7417246";" 0.0000000";" 0.0000000";" 0.0000000";"99.1166435";" 0.0000000";"94.7663634";"98.2211310";"99.0748116";" 1.7469819";" 0.0000000";" 0.0000000";"97.2359007";" 0.4429276";" 0.0000000";" 0.0000000";" 0.0000000";" 0.7334691";"96.6760498";" 3.0526553"
"7am";" 2.4525585";" 1.1394651";" 1.8633790";" 2.4441063";" 0.0000000";" 3.9036006";" 3.1627908";" 2.1860867";" 0.8558903";" 0.5099601";" 2.6239798";" 0.0000000";" 1.2768260";" 0.0000000";"97.1742845";" 0.8743828";"94.2812192";"88.2694972";"95.8592299";" 3.4755029";" 0.0000000";" 0.9878273";"86.4385137";" 0.4838549";" 0.0000000";" 1.4030581";" 0.3456945";" 1.6792281";"89.2918244";" 3.3281006"
"8am";" 2.9434175";" 2.0047014";" 2.5716882";" 4.4502708";" 0.9991195";" 6.8540149";" 6.8328341";" 3.9977794";" 2.0813739";" 0.5080388";" 5.3045333";" 0.0000000";" 1.1285812";" 2.0521136";"88.7941751";" 1.4566076";"88.0783256";"84.4261050";"94.2486108";" 8.9770872";" 0.2230662";" 4.0739492";"76.9128070";" 1.9659749";" 0.0000000";" 2.3702210";" 0.3635456";" 1.7982780";"85.4018833";" 7.2223762"
"9am";" 3.3714639";" 1.9986065";" 4.4876686";" 4.6734220";" 0.5667259";" 6.4288648";" 6.6129340";" 3.6531945";" 1.0048227";" 0.5323065";" 5.6582071";" 0.0000000";" 1.1766169";" 2.1468003";"88.8112074";" 1.6043057";"87.8535823";"82.2111540";"92.4017754";" 3.4406902";" 0.5992859";" 5.7701295";"70.7481882";" 2.0941878";" 0.0000000";" 2.4600624";" 0.3581865";" 1.8202201";"84.0444494";" 6.8783332"
"10am";" 2.7457141";" 2.1871795";" 3.7117145";" 6.1613668";" 0.0000000";" 6.8298586";" 7.6249683";" 3.1919839";" 0.9927603";" 2.5491071";" 6.0297337";" 0.0000000";" 1.1872788";" 2.3125038";"87.8877280";" 1.0154171";"85.1251367";"82.7781097";"93.4033210";" 3.3268516";" 0.6313996";" 2.6859953";"73.4417992";" 2.1006323";" 0.0000000";" 2.6933049";" 0.3670103";" 1.8907997";"83.3680011";" 5.9179736"
"11am";" 3.9224395";" 1.7523172";" 3.5227191";" 5.9341226";" 0.0000000";" 7.1693297";" 8.7278446";" 3.7925840";" 1.0101656";" 3.2546114";" 4.5231760";" 0.0000000";" 1.1431861";" 2.0671677";"87.5057329";" 0.9731437";"88.3643717";"82.2510301";"93.9896740";" 3.3190962";" 1.2739583";" 2.5988289";"72.6591604";" 2.0606977";" 0.0000000";" 2.4587466";" 0.3599768";" 1.8668315";"85.1170067";" 5.6722440"
"12am";" 5.9159431";" 1.3983459";" 5.9846152";" 3.1815029";" 0.0000000";" 5.0295464";" 5.7080903";" 4.9695075";" 0.8898833";" 1.0715782";" 3.8710987";" 0.0000000";" 1.0461344";" 0.0000000";"88.9325881";" 0.8832936";"90.2899602";"82.9073156";"97.2887366";" 4.4472230";" 0.2555520";" 2.3166044";"81.7091310";" 1.8360518";" 0.0000000";" 2.4659550";" 0.3552704";" 1.7696568";"85.6408449";" 5.0399034"
"1pm";" 3.6456360";" 2.0101431";" 3.5262458";" 4.8496562";" 0.0000000";" 6.8156241";" 9.6422210";" 3.8884324";" 0.9962901";" 1.4594784";" 5.5575195";" 0.0000000";" 1.6209919";" 2.0406769";"88.1441380";" 0.9379989";"92.6193510";"81.4964679";"94.2363465";" 4.5753928";" 0.5074326";" 2.3659183";"75.3620547";" 1.9094874";" 0.0000000";" 2.4135869";" 0.3669370";" 0.8411847";"83.3996100";" 3.2343002"
"2pm";" 4.4960724";" 2.3483850";" 2.8267976";" 5.6907440";" 1.1197030";" 6.7700513";"10.2156085";" 4.4842184";" 1.0070881";" 1.4069930";" 5.9890651";" 0.0000000";" 1.6497022";" 3.3410370";"83.9153014";" 0.9478284";"86.8888938";"81.7292371";"93.7539699";" 2.8903880";" 0.7804528";" 3.9679432";"69.1695802";" 2.0404424";" 0.0000000";" 2.5140722";" 0.3627221";" 0.8572333";"81.5078764";" 4.6342919"
"3pm";" 5.6925223";" 2.1052116";" 2.9819635";" 5.1008546";" 1.5493762";" 7.4174882";" 9.0005006";" 2.6307357";" 0.0000000";" 1.5959362";" 5.7562175";" 0.0000000";" 1.8021918";" 2.6718142";"86.3121951";" 0.9134122";"86.1177422";"82.1107005";"92.7067830";" 2.8582333";" 0.7686924";" 3.2579664";"71.7726968";" 2.1011177";" 0.0000000";" 2.4425002";" 0.3493266";" 1.6221241";"85.2246542";" 3.2436279"
