"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224"
"min";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339";"32.87339"
"max";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704";"11079.05704"
"4am";"1493.991";"2979.766";"6629.275";"1352.821";"7251.329";"6659.471";"6948.862";"5558.552";"5304.948";"3151.453";"4524.300";"1532.106";"9010.374";"5013.341";"3791.624";"4007.917";"5125.214";"1690.179";"1472.099";"3186.609";"2976.152";"3317.937";"3239.211";"1870.604";"3890.778";"2100.606";"5037.497";"5846.384";"1966.225";"1696.840";"2381.171";"2259.805";"3139.799";"2207.171";"3997.984";"2486.033";"2106.005";"2112.674";"4120.483";"3392.501";"3526.748";"5062.468";"1381.416";"1109.898";"2240.491";"1237.968";"3150.795";"3470.778";"2729.067";"2088.665";"2798.272";"3423.750";"2643.694";"2551.645";"2292.993";"2316.685"
"5am";"1493.991";"2971.434";"6753.249";"1561.252";"7298.840";"6816.756";"6996.076";"5558.552";"5535.748";"3188.822";"4606.257";"1381.989";"9242.006";"4942.703";"3737.569";"4183.487";"4960.554";"1614.277";"1447.562";"3062.885";"2484.122";"3209.703";"3196.790";"1844.818";"4005.637";"2046.031";"4958.706";"5962.203";"1932.053";"1670.525";"2278.762";"2302.645";"3012.177";"2137.242";"4179.414";"2463.984";"2086.285";"2112.674";"4120.483";"3293.938";"3431.452";"5051.396";"1304.014";"1131.442";"2326.082";"1168.335";"3172.390";"3336.019";"2729.067";"2022.256";"2798.272";"3437.013";"2656.904";"2575.060";"2306.444";"2300.799"
"6am";"1493.991";"3055.007";"6455.150";"1528.922";"7872.766";"6977.098";"7111.078";"5275.973";"5595.630";"2952.959";"4488.631";"1765.074";"9128.653";"4922.221";"3694.211";"3981.547";"5001.686";"1568.968";"1399.298";"2963.751";"2435.244";"3103.101";"2922.790";"1750.526";"3807.691";"1897.825";"5093.359";"5910.516";"1963.644";"1607.019";"1940.374";"2464.275";"2742.367";"2028.508";"4175.018";"2398.564";"1922.552";"2013.412";"4028.942";"3261.400";"3359.980";"5158.761";"1209.451";"1173.755";"2187.689";"1026.940";"3088.699";"3202.028";"2766.843";"2055.998";"2732.097";"3623.067";"2716.536";"2385.348";"2222.013";"2187.296"
"7am";" 1447.189";" 3625.438";" 6200.681";" 2013.642";"10460.159";" 8256.800";" 6323.341";" 4647.818";" 5786.273";" 3202.058";" 3913.316";" 2016.710";" 9107.097";" 4808.772";" 3367.473";" 3661.018";" 4805.253";" 1487.390";" 1291.495";" 2461.242";" 2426.547";" 2747.361";" 2786.922";" 1542.120";" 3573.684";" 1762.900";" 4244.150";" 6049.563";" 1789.458";" 1244.046";" 1923.559";" 2452.321";" 2462.023";" 1647.460";" 4479.350";" 2294.272";" 1697.659";" 2053.551";" 4124.481";" 2934.729";" 2859.482";" 5307.814";" 1167.031";" 1041.196";" 2176.952";" 1045.122";" 3138.047";" 2945.862";" 2389.169";" 2251.222";" 2350.733";" 3978.005";" 2822.881";" 2258.649";" 2033.021";" 2150.549"
"8am";" 1852.6024";" 4311.0669";" 6880.6987";" 2114.5591";"10446.2930";" 8686.4070";" 6669.3427";" 3977.4160";" 5937.8324";" 3115.7888";" 4340.7966";" 2129.1296";" 8768.3021";" 4982.5192";" 3102.3002";" 3309.4757";" 4443.6932";" 1279.4384";" 1270.4810";" 2468.1184";" 2223.8432";" 2526.8591";" 2712.3200";" 1472.2427";" 3791.7504";" 1685.2961";" 4054.8197";" 6080.6516";" 1956.7285";" 1083.4163";" 1794.0593";" 2256.9941";" 2501.6212";" 1756.0991";" 4686.8501";" 2098.8485";" 1676.3966";" 2225.5757";" 4744.4313";" 2368.4174";" 2682.7498";" 5277.1585";" 1109.4815";"  988.1554";" 2210.3987";" 1209.7273";" 3096.7529";" 2721.1701";" 2240.5032";" 2236.8659";" 2328.6595";" 3953.6768";" 2744.0345";" 2080.6644";" 2350.1805";" 1930.0938"
"9am";" 3730.991";" 4115.191";" 6203.343";" 2279.107";"10422.875";" 8702.419";" 6654.562";" 3354.969";" 5933.381";" 3255.549";" 3933.327";" 3073.853";" 9270.930";" 4718.440";" 3092.590";" 3206.202";" 4281.553";" 1177.841";" 1250.536";" 2237.691";" 2122.768";" 2619.700";" 2428.252";" 1464.302";" 3567.076";" 1579.932";" 3559.314";" 6456.542";" 1861.576";" 1122.928";" 1793.096";" 2335.855";" 2510.449";" 1604.129";" 4726.904";" 2099.308";" 1587.012";" 2289.707";" 4709.498";" 2315.881";" 2767.857";" 5372.423";" 1236.684";" 1065.880";" 2189.210";" 1127.070";" 3096.753";" 2740.432";" 2197.564";" 2365.762";" 2176.224";" 4302.276";" 2773.089";" 1856.832";" 2138.815";" 1822.602"
"10am";"3823.993";"4400.355";"7246.931";"2120.650";"9972.591";"8701.857";"6566.301";"3635.215";"5539.775";"2956.612";"4118.146";"2761.150";"8592.735";"5049.666";"3166.753";"3075.421";"4583.257";"1112.028";"1245.464";"2075.299";"2140.096";"2553.321";"2629.828";"1463.824";"3539.163";"1679.067";"3825.782";"5952.797";"2122.702";"1069.359";"1628.669";"2237.526";"2450.355";"1509.241";"4498.935";"2125.145";"1513.022";"2184.792";"4219.560";"2860.078";"2767.857";"5107.593";"1187.793";"1025.578";"2178.819";"1184.752";"3090.983";"2822.259";"2157.458";"2454.204";"2157.049";"4177.180";"2645.298";"1813.721";"2285.824";"1940.517"
