"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238"
"4am";"6.775420";"3.288274";"8.443309";"9.745051";"2.441355";"1.274182";"1.881002";"9.239315";"6.847734";"6.673072";"4.310478";"4.960914";"3.068381";"5.628737";"1.645692";"4.817948";"4.758917";"2.784588";"3.787416"
"5am";"6.651695";"3.303382";"8.881208";"9.600907";"2.466258";"1.337368";"1.881002";"9.242297";"6.919609";"6.562890";"2.376365";"3.980544";"3.106289";"5.505472";"1.634839";"4.855089";"4.667961";"2.868588";"2.887887"
"6am";"6.444284";"3.426755";"9.279598";"9.725069";"2.442642";"1.390486";"1.858519";"9.482674";"6.770708";"6.001591";"2.376365";"4.125016";"2.886646";"5.163255";"1.715889";"4.926558";"4.870199";"2.918244";"2.949246"
"7am";" 6.2494965";" 2.8871253";"14.3556061";" 9.9460962";"16.7833599";" 7.4480361";" 1.7885711";" 8.8891294";" 6.1696463";" 4.0201593";" 1.4867076";" 1.6692406";" 2.2138844";" 2.4113531";" 1.3286319";" 2.7687444";" 0.4667777";" 1.0733307";" 2.5573774"
"8am";" 6.6978812";" 2.5640230";"15.9317617";"12.8727954";"19.8574868";"11.6337392";" 3.2674327";"12.5905722";" 7.1765419";" 2.2783492";" 2.3917406";" 0.0000000";" 1.4128114";" 1.4088150";" 1.7875783";" 1.4695690";" 0.5493823";" 0.0000000";" 1.1497988"
"9am";" 6.760580";" 3.327177";"16.156830";"12.066649";"20.668333";"11.982922";" 2.560509";" 8.789170";" 6.660407";" 2.128910";" 2.127332";" 0.000000";" 2.181790";" 1.558103";" 1.878777";" 0.000000";" 1.191636";" 0.000000";" 1.134983"
"10am";" 5.9461460";" 3.8088351";"16.9092459";"10.6429960";"20.0778810";"12.4910323";" 2.7002823";"10.0666729";" 5.8067836";" 1.8929928";" 2.3010840";" 0.0000000";" 2.4192520";" 1.6392385";" 3.3691202";" 0.2883604";" 1.2983539";" 0.0000000";" 1.1132300"
"11am";" 6.241918";" 2.312477";"13.289817";"11.365770";"17.405418";"12.387595";" 1.786289";" 9.978983";" 5.905834";" 2.323925";" 2.846875";" 0.000000";" 4.141724";" 1.490059";" 1.403552";" 1.096070";" 1.224250";" 0.000000";" 1.112803"
"12am";" 5.139232";" 3.302204";"12.622219";" 9.982312";"11.335573";" 8.912478";" 1.238159";" 7.606310";" 5.776802";" 4.402137";" 1.472215";" 0.000000";" 2.450705";" 3.144954";" 1.239024";" 1.726911";" 1.510526";" 3.185099";" 1.654676"
"1pm";" 5.0982055";" 2.5123957";"13.0004011";"11.1074339";" 8.0771977";" 9.6958238";" 1.0311820";" 9.6453626";" 5.3347174";" 3.3533684";" 1.7310883";" 0.9376375";" 2.2435067";" 3.6393392";" 1.3730907";" 2.2050350";" 0.9745868";" 2.9456293";" 1.4694160"
"2pm";" 2.9836938";" 3.2155595";"15.5031773";" 8.1174066";" 8.9998018";" 9.8344130";" 2.3081591";" 9.5497259";" 6.1915514";" 2.5270205";" 1.6666231";" 0.9989979";" 2.2440211";" 2.8749790";" 1.1795128";" 4.1468530";" 0.9420153";" 2.1048292";" 2.5643566"
"3pm";" 5.2492352";" 2.9723857";"11.1640985";"11.7480053";" 9.5280578";" 8.5376213";" 2.1213411";" 8.5018761";" 7.7059440";" 0.2535614";" 1.7344567";" 0.0000000";" 5.9745375";" 3.9574415";" 1.3360091";" 2.4392583";" 0.9473971";" 0.0000000";" 3.8413615"
"4pm";" 8.1035675";" 2.5426555";" 9.2131241";"10.0357976";" 5.7568482";" 9.4300618";" 1.0373718";"13.0639197";" 8.7395675";" 2.2111299";" 0.6992555";" 2.5469100";" 5.8155842";" 4.8357881";" 1.2805411";" 4.5972432";" 0.8997461";" 0.0000000";" 3.4797405"
"5pm";" 9.287048";" 3.738064";"13.325852";" 6.159633";" 4.352851";" 4.555061";" 1.439071";"14.550156";" 6.569541";" 4.977813";" 3.674218";" 4.377876";" 3.205247";" 7.053154";" 3.458552";" 3.954541";" 3.963739";" 2.769622";" 3.123480"
"6pm";" 8.326941";" 3.191002";" 9.411771";" 7.354462";" 4.533672";" 2.883614";" 1.952924";"11.975677";" 7.733139";" 6.964368";" 3.652879";" 4.605992";" 2.920313";" 5.941545";" 4.027463";" 4.944276";" 5.881816";" 3.574026";" 4.877505"
"7pm";" 7.081559";" 3.090320";" 6.718753";" 7.582052";" 4.883279";" 2.541352";" 1.985239";"11.326721";" 7.313164";" 5.811296";" 3.444224";" 5.895269";" 3.192970";" 5.709524";" 2.756153";" 5.296763";" 6.202482";" 2.874893";" 2.747457"
"8pm";" 7.148274";" 4.385232";" 6.625884";"10.195764";" 2.246099";" 1.369912";" 2.010198";" 9.684765";" 7.402138";" 6.592422";" 3.144033";" 5.501110";" 3.476230";" 6.263590";" 2.499963";" 5.358575";" 5.588415";" 2.951291";" 3.747390"
"9pm";" 6.842729";" 4.584187";" 6.751021";"10.198515";" 5.745106";" 1.475118";" 1.940601";" 9.406549";" 7.604447";" 6.955263";" 3.574292";" 5.989798";" 3.757877";" 6.439749";" 2.596930";" 5.182580";" 5.454492";" 2.952658";" 4.013235"
"10pm";"6.844032";"3.669914";"6.786910";"9.342679";"5.811237";"1.276282";"2.167343";"9.221008";"7.793275";"6.900408";"4.795676";"5.619451";"3.845391";"6.669122";"2.525272";"5.215742";"5.414718";"2.860294";"4.422844"
"11pm";"6.870241";"3.622367";"8.013972";"9.237371";"5.986269";"1.584024";"2.972803";"8.808944";"7.829949";"7.315040";"4.736725";"5.522382";"3.813030";"6.582827";"2.574181";"5.115399";"5.277543";"2.805671";"4.470795"
"12pm";"6.900950";"3.622367";"7.918382";"9.422640";"5.952648";"1.617984";"2.845430";"8.666745";"7.667329";"7.606206";"4.736725";"5.522382";"3.704716";"6.582827";"2.574181";"5.115399";"5.244846";"2.783248";"4.452010"
"1am";"7.089080";"3.622367";"7.918382";"9.422640";"5.952648";"1.645323";"2.803792";"8.666745";"7.713344";"7.606206";"4.682305";"5.499756";"3.598350";"6.555781";"2.570249";"5.082110";"5.180425";"2.747710";"4.458449"
"2am";"7.160536";"3.622367";"7.949487";"9.422640";"5.952648";"1.595344";"2.915517";"8.666745";"6.829400";"7.569762";"4.653037";"5.499756";"3.598350";"6.598019";"2.539691";"5.082110";"5.180425";"2.747710";"4.524879"
"3am";"6.864698";"3.385770";"7.949487";"9.422640";"5.952648";"1.681613";"2.915517";"8.666745";"6.829400";"7.569762";"4.653037";"5.499756";"3.598350";"6.598019";"2.539691";"5.082110";"5.180425";"2.747710";"4.524879"
