"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967";"6354.967"
"4am";"2901.895";"3527.877";"3853.726";"5421.429";"3017.628";"2830.874";"3659.242";"3666.908";"2909.540";"2873.142";"4090.855";"5094.138";"4927.180";"5556.930";"4566.795";"5041.229";"5682.566";"3520.399"
"5am";"3038.130";"3527.877";"3996.740";"5402.523";"2894.021";"2888.617";"3632.411";"3404.864";"2883.671";"2904.442";"4024.033";"5039.966";"4927.180";"5686.658";"4492.704";"5043.860";"5643.080";"3475.883"
"6am";"3166.371";"3489.776";"4033.844";"5342.187";"2863.452";"2721.343";"3486.886";"3444.410";"2917.439";"3177.833";"3994.914";"5092.254";"5120.262";"5440.435";"4319.375";"4608.969";"5148.438";"3256.283"
"7am";"4842.637";"3916.032";"4631.872";"5527.235";"2658.229";"3225.409";"2719.046";"3060.484";"3238.703";"2927.724";"3046.854";"4437.093";"4477.297";"5206.861";"3167.135";"4082.985";"3867.365";"2499.112"
"8am";"5681.420";"3520.165";"5523.909";"5158.788";"2622.295";"3236.986";"1984.853";"2834.605";"3933.665";"3017.749";"2766.388";"4386.940";"4193.905";"6281.959";"2232.335";"2992.625";"3529.984";"1619.732"
"9am";"5685.867";"3785.561";"5526.272";"5091.237";"2528.584";"3321.108";"1800.470";"2668.282";"3745.973";"2930.181";"2666.308";"4855.722";"3803.301";"6133.102";"1960.908";"2976.042";"3477.377";"1482.988"
"10am";"5831.148";"3453.849";"6140.792";"4881.779";"2199.181";"3256.228";"1654.600";"2954.530";"3551.752";"3153.707";"2512.478";"5006.875";"3931.530";"6105.702";"1827.200";"2765.500";"3589.054";"1299.885"
"11am";"5506.478";"3438.204";"5174.551";"5217.433";"2237.675";"3359.354";"1839.603";"2771.190";"3874.924";"3212.870";"2741.042";"4621.738";"3855.021";"5971.215";"1920.022";"2909.403";"3652.146";"1675.342"
"12am";"4350.116";"3760.317";"4241.433";"5303.928";"2374.593";"3249.044";"2681.424";"3070.875";"3503.708";"2754.525";"2998.470";"4433.007";"3907.185";"5947.050";"2548.014";"3702.724";"4049.966";"1952.850"
"1pm";"4752.685";"3935.347";"4809.363";"5106.658";"2050.260";"3554.847";"2299.596";"2866.165";"3938.494";"3148.531";"2815.780";"4794.128";"4058.375";"5763.273";"2386.012";"3195.616";"3808.800";"1642.721"
