"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437";"30.2453847824437"
"max";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562";"69.7546152175562"
"4am";"49.25294";"56.20044";"51.47803";"50.32621";"51.04795";"55.63730";"55.35088";"60.24975";"51.06582";"52.66354";"51.92477";"47.60913";"55.19444";"56.00857";"60.21325";"51.55159";"57.45927";"54.07289";"48.24348";"48.72574";"58.24117";"49.09751";"52.50401";"57.94353";"46.78533";"51.92746";"56.89664";"46.77808";"54.24307";"50.68712";"56.61312";"53.97376";"59.89511";"49.27170";"48.05983";"50.44830";"58.06910";"46.72855";"58.61985";"53.44681";"46.33981"
"5am";"48.88629";"56.99512";"51.29009";"51.73927";"52.40679";"56.28311";"56.53113";"62.18330";"48.13818";"54.26454";"51.88409";"45.38055";"53.98002";"56.75157";"60.49316";"52.10263";"56.94659";"48.73258";"49.16881";"49.63627";"58.50827";"49.07271";"52.51932";"58.59002";"48.67889";"53.14345";"58.56333";"48.03705";"51.90461";"52.62992";"55.62237";"53.51744";"60.04646";"49.98771";"50.70464";"51.10140";"57.58761";"47.34855";"59.56726";"54.99007";"47.69019"
"6am";"50.67307";"57.42000";"51.36821";"50.94470";"53.25453";"58.52898";"57.61091";"62.72129";"49.18159";"54.51288";"53.51400";"44.46478";"55.67215";"56.85504";"61.08735";"54.58550";"56.54118";"47.34127";"48.49541";"50.50886";"60.40333";"50.27729";"52.46310";"60.70874";"49.01586";"55.21134";"63.06241";"50.14272";"52.32686";"49.71263";"54.27043";"51.96516";"60.23462";"50.53217";"51.37900";"49.88097";"59.06065";"47.89967";"61.82273";"58.86980";"49.69516"
"7am";"50.49160";"50.62724";"49.38769";"44.30201";"57.20936";"64.17554";"65.77307";"65.25060";"51.48616";"55.94296";"46.20477";"43.52411";"54.58116";"59.03265";"55.59486";"56.29992";"57.96525";"45.26025";"52.99054";"57.01179";"60.37299";"54.75498";"57.14337";"63.58772";"50.42935";"57.91369";"66.09893";"53.08635";"52.00994";"52.92945";"51.24765";"52.23136";"62.62519";"53.72229";"53.64815";"49.68997";"58.01645";"46.76167";"63.66866";"60.62075";"51.02043"
"8am";"53.70336";"54.48274";"50.42487";"41.99939";"58.76448";"57.17896";"68.51675";"66.23353";"52.24787";"54.71824";"44.94270";"42.51855";"52.40337";"59.96167";"52.54933";"58.00553";"56.53592";"42.99279";"41.76686";"58.72079";"61.08150";"56.86010";"56.17804";"61.28108";"53.51677";"58.22668";"66.49220";"55.89320";"51.37418";"52.27441";"50.51523";"51.97277";"67.11757";"54.04757";"54.37556";"51.49677";"58.63284";"43.23654";"65.91699";"59.09554";"48.51829"
"9am";"55.82758";"55.11568";"48.09595";"41.62629";"59.51349";"60.82201";"67.90609";"67.15375";"52.88977";"55.78802";"47.26597";"42.25828";"50.30139";"61.56825";"54.95947";"58.36907";"57.66322";"42.96025";"41.27316";"55.34543";"61.13815";"55.46310";"55.41677";"60.85340";"54.02280";"58.63714";"64.49806";"51.62374";"53.11448";"52.04636";"51.74161";"48.27876";"67.24026";"55.10490";"53.04169";"53.46499";"60.79896";"44.52312";"64.31064";"58.47911";"49.72838"
"10am";"54.79652";"51.93831";"49.04905";"42.59988";"62.72014";"61.00241";"67.96056";"68.10617";"51.76263";"55.55013";"46.25464";"41.66576";"50.82094";"61.02880";"53.41315";"59.04910";"55.96921";"44.89639";"41.74269";"54.71673";"63.00879";"52.12853";"55.24664";"60.89141";"53.66715";"57.27917";"64.19444";"50.66170";"51.79019";"54.82164";"48.50620";"51.48052";"69.75462";"55.94415";"55.34803";"53.96135";"59.87443";"44.84440";"63.12123";"56.98793";"50.50214"
"11am";"54.68627";"51.96390";"52.87392";"44.70305";"62.39604";"59.90577";"68.60336";"66.81081";"50.85134";"56.44725";"46.11915";"42.71341";"52.82276";"64.34301";"53.47067";"60.80952";"56.95901";"45.24375";"38.54509";"54.17490";"61.04619";"53.84354";"53.02717";"63.20679";"53.51191";"57.52457";"60.99248";"48.82561";"53.12626";"53.13968";"50.29229";"50.56705";"68.76190";"57.96853";"52.26561";"54.23081";"59.63572";"44.08443";"63.66756";"58.36218";"48.70184"
