"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416"
"max";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368"
"4am";"21.010993";"20.423378";"14.654764";"17.180813";"24.979220";"12.827650";"13.057718";"16.130549";"22.019121";"15.263251";"17.339383";"15.613830";"15.878742";" 8.119193";"12.175493";"14.245659";"10.629049";"13.919466"
"5am";"20.87244";"20.42338";"14.31445";"17.22304";"25.13977";"12.82893";"12.59796";"16.48147";"22.15282";"15.19467";"16.81065";"15.74451";"15.87874";" 8.03651";"12.36884";"14.24000";"10.69099";"14.06847"
"6am";"19.942942";"20.082364";"13.861014";"17.469703";"25.586507";"13.074013";"12.938805";"16.608693";"21.495872";"14.874379";"17.170683";"15.635916";"15.451979";" 8.332109";"12.302701";"14.023301";"10.324412";"14.215119"
"7am";"17.400594";"20.402500";"17.489483";"15.437730";"24.939485";"16.309482";" 8.515269";"16.108451";"21.000735";" 9.485184";"18.311615";"13.172876";"17.388276";" 8.417829";"10.113574";"14.280650";" 9.157156";" 9.817835"
"8am";"18.158478";"20.751728";"18.910548";"13.763814";"18.843669";"20.355228";" 6.138187";"15.579604";"23.843527";" 8.717980";"16.877294";"11.485883";"16.272677";"12.522748";" 8.286786";" 8.966287";" 5.287235";" 9.625892"
"9am";"18.502843";"19.046989";"19.935936";"14.184264";"16.767132";"19.357911";" 6.128293";"15.462477";"23.308523";" 7.192961";"18.380552";"11.404955";"16.874338";"13.191197";" 8.629696";"11.478987";" 4.990209";" 8.340878"
"10am";"19.266246";"19.218218";"18.766242";"14.043518";"18.936832";"19.609690";" 7.225253";"17.548184";"20.611828";" 7.403845";"18.855165";" 9.468164";"18.455610";"14.784036";" 7.851827";" 8.592738";" 5.352272";" 6.278137"
"11am";"18.046245";"20.130811";"19.620007";"13.515094";"15.814306";"16.188584";" 6.244389";"19.189678";"20.223352";" 8.698382";"19.035426";"11.697089";"18.910331";"14.344346";" 7.696807";"10.340482";" 5.450002";" 8.879300"
"12am";"20.831514";"18.415830";"18.372625";"14.698278";"20.061869";"15.442019";" 5.502727";"17.159409";"17.184330";" 9.896606";"18.748049";"11.019748";"20.256552";"12.991589";" 8.283767";"11.632361";" 7.741955";"15.006492"
"1pm";"24.044040";"14.957503";"20.053154";"14.520723";"19.804603";"14.311002";" 6.708311";"19.552319";"19.353948";" 9.359732";"17.111632";"11.018269";"17.176988";"11.685328";" 8.749637";"11.214751";" 7.307807";"10.024207"
"2pm";"22.141925";"16.101219";"19.458100";"15.242544";"21.840811";"14.302487";" 5.565778";"19.457754";"19.180798";"10.929033";"15.625777";"10.733042";"17.354375";"12.055717";" 9.956228";"11.561863";" 8.302642";"10.203179"
"3pm";"20.305495";"17.570731";"15.941199";"14.501129";"19.727298";"16.841300";" 5.451975";"16.049934";"22.662848";"11.945864";"19.354456";" 9.692397";"16.276194";"13.550024";"10.792015";" 9.878647";"13.038775";" 9.239635"
"4pm";"22.241959";"15.522267";"18.142949";"15.307502";"18.639089";"17.442102";" 7.073354";"13.305362";"26.144917";"12.267923";"15.074708";"10.292933";"16.642988";"13.582736";"10.177136";"11.677105";"11.644527";" 9.512434"
"5pm";"23.419248";"19.257839";"17.074755";"16.439331";"21.280282";"14.930770";" 8.253262";"15.726278";"22.003352";"13.896067";"16.991861";"12.111259";"14.905068";"11.978600";"11.643581";" 9.877148";" 9.550623";"14.288472"
"6pm";"22.756552";"18.747683";"20.965766";"17.962253";"25.363240";"10.711667";"11.009748";"16.928451";"24.683470";"12.008408";"15.726868";"12.551560";"12.537415";" 9.621100";"11.680634";"10.171603";" 9.926043";"13.146446"
"7pm";"20.707267";"19.059250";"17.347571";"19.629098";"25.560738";"14.130314";"11.311328";"17.264257";"23.344772";"14.114474";"16.474521";"15.401561";"14.743179";" 8.382922";"10.379234";"12.325304";"10.242106";"13.802586"
"8pm";"21.299419";"19.368485";"17.406360";"19.200141";"24.474425";"14.938738";"12.280771";"17.001096";"23.302567";"15.559471";"15.168142";"14.569944";"15.747464";" 8.942665";"11.111784";"12.894334";"10.938434";"12.955477"
"9pm";"20.787612";"20.327667";"15.482926";"18.924602";"26.910772";"14.303626";"12.020073";"16.783929";"23.103437";"15.902041";"15.527696";"15.090933";"15.501883";" 9.545169";"11.164122";"12.823956";"10.339987";"13.761270"
"10pm";"19.325698";"19.379414";"16.154380";"19.426958";"26.633184";"15.041284";"13.306666";"16.014456";"22.657559";"15.248908";"16.420977";"16.214195";"16.119668";" 8.891864";"11.075647";"12.749720";" 9.592963";"14.028449"
"11pm";"19.677334";"20.937218";"15.342066";"18.854381";"27.493520";"14.120314";"13.341126";"16.653324";"22.101014";"14.773997";"15.994431";"15.996730";"16.599133";" 8.316636";"11.075647";"13.291677";"10.040442";"14.692972"
"12pm";"21.012177";"20.020122";"15.299931";"18.967761";"26.851320";"14.214495";"13.170023";"16.227978";"22.229606";"15.164863";"16.862371";"15.930257";"16.704233";" 7.059891";"11.674237";"14.625045";"10.167170";"14.606497"
"1am";"21.239052";"20.020122";"15.299931";"18.967761";"26.378209";"14.462925";"13.170023";"16.289325";"22.122412";"15.164863";"16.862371";"15.930257";"16.452257";" 7.059891";"11.596178";"14.474166";"10.167170";"14.994830"
"2am";"21.317890";"19.955957";"15.299931";"18.967761";"26.092072";"14.462925";"13.170023";"16.289325";"22.122412";"15.234067";"16.862371";"15.930257";"16.452257";" 7.059891";"11.596178";"14.474166";"10.167170";"14.994830"
"3am";"21.317890";"19.955957";"15.299931";"18.967761";"26.178011";"14.462925";"13.170023";"16.289325";"22.122412";"15.307656";"16.862371";"15.930257";"16.452257";" 7.059891";"11.528571";"14.474166";"10.167170";"14.994830"
