"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707"
"4am";"3919.677";"2844.980";"5494.760";"3078.740";"3642.340";"3563.446";"3833.287";"4471.781";"2416.841";"3318.447";"3610.281";"2970.903";"2546.336";"3507.643";"3279.192";"3006.341";"3913.928";"3331.297";"2745.524";"4474.279";"3707.371";"2625.494";"3937.900";"2282.547";"3291.111";"3250.052";"2313.531";"2933.900";"3286.280";"3331.031"
"5am";"3919.677";"2844.980";"5494.760";"3078.740";"3616.233";"3563.446";"3913.648";"4471.781";"2416.841";"2902.575";"3636.388";"3194.972";"2584.185";"3491.130";"3472.345";"2941.722";"3913.928";"3236.778";"2915.991";"4474.279";"3756.584";"2625.494";"3937.900";"2238.993";"3291.111";"3338.702";"2343.465";"2976.348";"3241.184";"3331.031"
"6am";"3845.797";"2768.423";"5412.550";"2984.417";"3629.862";"3556.811";"3743.522";"4414.707";"2467.910";"2858.756";"3761.557";"3191.298";"2457.033";"3427.006";"3597.248";"2948.157";"3772.274";"3191.629";"2794.935";"4404.345";"3801.891";"2625.494";"3700.726";"2171.270";"3117.133";"3338.702";"2146.605";"2815.289";"3202.496";"3531.824"
"7am";"3238.477";"2416.831";"4996.357";"2934.714";"2746.951";"3466.666";"3508.941";"3537.548";"2963.253";"2537.619";"5618.417";"3105.772";"3418.044";"3384.372";"3896.631";"3485.213";"3415.356";"2986.888";"2447.208";"4335.271";"3606.516";"2485.289";"3188.778";"2041.086";"3299.943";"2883.552";"1886.884";"2960.767";"3024.780";"3408.275"
"8am";"3411.430";"2211.659";"5432.693";"3009.393";"2545.702";"2993.572";"2694.167";"3025.368";"2997.525";"2002.643";"6992.634";"3511.796";"3544.392";"3128.537";"3637.447";"4445.768";"3136.349";"3062.998";"2618.831";"3726.495";"3969.539";"2477.026";"3170.346";"1671.535";"3359.026";"2365.300";"1432.845";"3369.795";"2672.263";"3097.969"
"9am";"3232.222";"2044.265";"5574.453";"3230.673";"2437.931";"2671.151";"2691.285";"3066.902";"3473.332";"2116.875";"7194.297";"3587.245";"3544.179";"3082.201";"3553.939";"5042.889";"2728.588";"3029.475";"2821.968";"4233.451";"4025.583";"2427.398";"2641.181";"1813.543";"3480.040";"2295.897";"1517.135";"3327.348";"2452.606";"3243.079"
"10am";"3158.555";"2249.853";"5649.975";"3077.067";"2257.542";"2787.501";"2708.058";"3064.439";"3176.971";"1766.577";"7031.020";"3624.503";"4092.884";"3024.227";"3629.539";"5053.413";"2700.135";"2861.352";"2765.320";"4260.338";"4088.613";"2254.369";"2693.043";"1659.490";"3396.231";"2128.993";"1423.577";"3336.548";"2488.368";"3530.976"
"11am";"3158.555";"1870.839";"5644.548";"3295.376";"2528.510";"2865.833";"2862.415";"3155.486";"2978.983";"1909.135";"6776.800";"3827.678";"3198.500";"3234.262";"3632.896";"5264.733";"2527.277";"2792.058";"2717.708";"4100.460";"4422.199";"1921.544";"2625.888";"1865.515";"3355.066";"2114.862";"1263.263";"3346.397";"2820.422";"3298.979"
