"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.217669451317499,0.136555635213752,0.134342716878568,0.0756981720485525,0.173839847676821
"5am",0.154380097800936,0.124222367197474,0.121613361269215,0.0806962841158294,0.159384746837266
"6am",0.120306107028177,0.1223550115985,0.107104275677557,0.0705491810830659,0.149092700367089
"7am",-0.0520511542149993,0.303395351199603,-0.0234159395755006,0.255984937478702,0.0896458835628195
"8am",-0.175387448614576,0.147936904984657,-0.041109841431615,0.229360138413086,0.0635830625664225
"9am",-0.207812535969445,0.124111053299318,-0.0650503932194444,0.256775995283317,0.057299333931181
"10am",-0.196183124981091,0.157643181058935,-0.0967743962235245,0.266796103252217,0.0911174081630831
"11am",-0.199814119337341,0.178412254134641,-0.106172628889354,0.303049898915629,0.0873461720253339
"12am",-0.13729755637981,0.312867832665223,-0.0125614105263734,0.264083678705715,0.0914481178376999
"1pm",-0.103002391588866,0.296170108783037,-0.0539070006842372,0.286427165154278,0.0895239396904008
"2pm",-0.110036494239217,0.264418404186471,-0.0709841034954966,0.253131078576832,0.133516054031669
"3pm",-0.115197515857206,0.27877395801445,-0.0177246632548252,0.299662951440996,0.116550902064108
"4pm",-0.0421539448684069,0.283119629312842,0.0125389166266511,0.231065862349898,0.134479529225927
"5pm",0.0294315854639877,0.168970849501147,0.027569955705916,0.0893977473332081,0.199655092124773
"6pm",0.0789653264571035,0.134147042361813,0.101717887058121,0.127170072592306,0.153467805407484
"7pm",0.187766034034039,0.116849449483941,0.0966248682970829,0.124037328530784,0.15203268979187
"8pm",0.186572501618343,0.0868975023575796,0.0955234912546972,0.0385352758798919,0.15376657871238
"9pm",0.22472389813815,0.131709788168806,0.103703370423764,0.042687617144633,0.165721426831993
"10pm",0.207862410630199,0.151705814520394,0.109713724611445,0.0689841168306065,0.165068869372462
"11pm",0.233567130121392,0.116737753120685,0.135490650958416,0.058840549766617,0.168448351458563
"12pm",0.236824042412564,0.120555617195966,0.137857546815816,0.0570155154506145,0.168931576256876
"1am",0.257020743121063,0.12484168188105,0.147275738737106,0.0596048695081789,0.17145811825687
"2am",0.272476327068364,0.120662237560495,0.152195180021395,0.0629559368143849,0.174160189962216
"3am",0.270913741322065,0.124718634167401,0.151079062970181,0.0637856084837831,0.173499463632915
