"hour","cleduc1","cleduc2","cleduc3","cleduc4"
"4am",0.0288256328859618,0.171764952315017,0.0658743253920092,0.183301146129969
"5am",0.0173341475996147,0.178754937167309,0.0902171420093649,0.190543078601107
"6am",0.0216969711024241,0.183616883461324,0.0958724048027184,0.189333708397459
"7am",0.00393503709907679,0.12846320776573,0.0609739231759136,0.0984401913740032
"8am",-0.0141072312939726,0.172748268677217,0.00340888259124422,0.10636406556236
"9am",0.0171927481949564,0.137711223885387,-0.04052050628722,0.225736778748337
"10am",-0.00629284615011278,-0.00534234394762576,-0.0753209440102887,0.107079713258493
"11am",-0.0353246341221244,0.143942341100283,-0.0945049563627199,0.216879920628523
"12am",-0.0188180561049277,0.100929908198793,-0.0608336527633974,0.166901154758412
"1pm",-0.0120247390950265,0.0243312984003394,-0.106680744180407,0.212708772870475
"2pm",0.0245380825838429,0.0666071545383543,-0.0405543160318457,0.145653018930743
"3pm",0.00268834042271212,0.0264318528374091,-0.0911161400257532,0.172493873035752
"4pm",0.0207305987769934,-0.0444741096485769,-0.05099243032343,0.133055312071335
"5pm",0.0210509804739034,0.0361939140430965,0.0369681900508299,0.0902234142366458
"6pm",0.0183482217260389,0.0749799432297396,0.023970657262458,0.118620952507679
"7pm",0.0250102826812183,0.152645030201834,0.0611132453726198,0.148552679683242
"8pm",0.0347324678203323,0.177473351890155,0.0591930987333924,0.15608945336743
"9pm",0.0374278301191939,0.193307328005304,0.112187426930997,0.15744752306185
"10pm",0.0314218034170059,0.201815540369544,0.0922973838940527,0.169702406665245
"11pm",0.0264557411558345,0.167563533096655,0.0883517105183343,0.140553806259001
"12pm",0.0248725841830309,0.169684585256037,0.080569655333592,0.141912006781755
"1am",0.0272369877780973,0.171584096457394,0.0729413975960361,0.150800659202367
"2am",0.0291981575128151,0.146677804007017,0.0648565847363031,0.153472407241813
"3am",0.0288037486060809,0.156029882339842,0.0700577702019384,0.158540857147331
