"hour","resarea1","resarea2","resarea3"
"4am",0.445780302761796,-0.0744166781230399,0.590377632289939
"5am",0.452601176373397,-0.07405184394903,0.599149526864813
"6am",0.45136388650665,-0.0734278783894137,0.599759139406808
"7am",0.467333721610108,-0.0814532435861819,0.616757255282427
"8am",0.469356142841068,-0.0825951518608393,0.624338338824323
"9am",0.465119652743581,-0.083824361055289,0.628058118858082
"10am",0.467319787695829,-0.079100593781713,0.633498935341213
"11am",0.467474889619398,-0.0817749739800318,0.637103689575673
"12am",0.465609618007164,-0.0815643692141254,0.627849965471639
"1pm",0.462985048287285,-0.0839189260169837,0.634084045182582
"2pm",0.459458561028098,-0.0890398148774691,0.636793966358428
"3pm",0.448699934511633,-0.0865087850830397,0.625574587782364
"4pm",0.454938974992072,-0.0880161213736875,0.621733712721388
"5pm",0.456297579059224,-0.0780118310259876,0.627758438999225
"6pm",0.46121644689972,-0.0755978831282407,0.620634871700231
"7pm",0.458101321712615,-0.0640814988441288,0.609562455614511
"8pm",0.454285223104167,-0.0685540855431362,0.60141953518728
"9pm",0.44950043560063,-0.0732470079113535,0.59580665213179
"10pm",0.447618880130314,-0.0752796313351371,0.59582862534023
"11pm",0.444816594160321,-0.0756531672485706,0.591077947409998
"12pm",0.445951419587819,-0.075686583514725,0.591439830796872
"1am",0.44457229301257,-0.0756851139792411,0.588858823746198
"2am",0.445042288506751,-0.0761578551740516,0.585190245025065
"3am",0.447394345051529,-0.0761594419472062,0.587727977289878
