"hour","act1","act2","act3","act4","act5"
"4am",-0.06559641986607,-0.0726456222621827,0,0,-0.0892805925810016
"5am",-0.0556100398613599,-0.069581038936255,0,0,-0.122071778783667
"6am",-0.0520797418491859,-0.0545652867571751,-0.0876344004030735,0,-0.130945558018365
"7am",-0.0600297102088115,-0.0606358454741503,0.0713189434427121,-0.0374558294638812,-0.0373567674098934
"8am",0.0231057958234586,-0.0923012122708065,0.190388352140859,-0.195042382816577,0.0491737182361492
"9am",0.0124242645746381,-0.0898742965842826,0.208075238729206,-0.219945931308639,0.0988583800093754
"10am",0.061179784837657,-0.0552779442153344,0.210178060660006,-0.0946938441919557,-0.0251042861954126
"11am",0.0393260847191943,-0.0831052743842026,0.196275198999934,-0.133599257645889,0.0216220685255494
"12am",0.0389916869819454,-0.0615847028321012,0.193825729564616,-0.131184913970703,0.076619929296551
"1pm",0.0599550727309299,-0.0581184828449588,0.150545191140662,-0.0124601096193487,0.173058062804406
"2pm",0.012296531720291,-0.0943219465140871,0.190778119201309,-0.047148038986337,0.138352578480865
"3pm",0.00135477697322795,-0.0972126993845029,0.228287205662356,-0.0853092492878998,0.107290258944033
"4pm",0.030367839163473,-0.0994667573778263,0.261009218471375,-0.0872637936620795,0.148433355118704
"5pm",-0.0631389418942768,-0.0958329866707126,0.14049249168617,-0.0752724683004557,0.218322424186541
"6pm",-0.0500008397147966,-0.0670172573475426,-0.117881141899198,-0.0972914792491942,0.127785056466788
"7pm",-0.0486905756275789,-0.099191089251858,-0.107722443305986,-0.0847343587598859,0.0209746899816439
"8pm",-0.049472983499243,-0.112086837165172,-0.0341414141414141,-0.0668909315488295,-0.0366815222765402
"9pm",-0.0232102950221192,-0.0920098717283064,-0.0341414141414141,0.0106654649638664,-0.0440549661708101
"10pm",0.00449566432392224,-0.111822909093747,0,-0.0293932895926964,0.0296033913766371
"11pm",0.0239910579201182,-0.114345438314637,0,0,0.0255116244164463
"12pm",0.00153080722266223,-0.121990857248729,0,0,-0.0117215039248993
"1am",-0.0276305852711465,-0.120330661083671,0,0,-0.0671135630930527
"2am",-0.0620511411081271,-0.0881414779383685,0,0,-0.0911102972172341
"3am",-0.0477940472650563,-0.0378658899576439,0,0,-0.090073970850373
