"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.183658587646332,0.245709124209877,0.110908219136437,0.13718723011006,0.117202218961796
"5am",0.173397917243764,0.303296781721231,0.126148505492324,0.149780220229762,0.125920602654575
"6am",0.158326284822972,0.269667157052664,0.148184282466015,0.14056229495523,0.0982746613041745
"7am",0.12913693627428,0.14486232584283,0.0895188122867307,0.0712375427374406,0.134197961966924
"8am",0.138710522837605,0.221762059348015,0.0314116980571921,0.0114283656495904,0.064656405534394
"9am",0.112984216755817,0.192579504528157,-0.0106925821567066,0.0129193554272922,0.160590790555211
"10am",0.0835194480785749,0.206472908434324,0.0211749792634814,-0.0771270693264101,0.185556066371973
"11am",0.0843541019647999,0.181626357386055,-0.0219785779856537,-0.0281015052559323,0.230712743797026
"12am",0.105361267795737,0.18586121289778,0.0695506970424356,0.021493813218458,0.22174610002564
"1pm",0.121652172379722,0.183923122752166,0.0251269325116797,0.045535024468466,0.176386379006089
"2pm",0.163077540400245,0.091093648824285,0.0549451015529775,0.0146843114728156,0.240152901038374
"3pm",0.141604219423111,0.0615358258463812,0.0777935889672529,0.0119331130519519,0.244323827060925
"4pm",0.171173020401479,0.128354481095063,0.182614204119917,0.0256553364393137,0.258882553221969
"5pm",0.169820915269375,0.235104438221518,0.129661392878987,0.0952754540848579,0.14447058076414
"6pm",0.165890408674937,0.215299722583007,0.150840514398287,0.0413484247475615,0.154485255415129
"7pm",0.161593294067815,0.29139946056828,0.145433441364883,0.105960685631928,0.106803014614509
"8pm",0.156456128972044,0.293858740805411,0.103941027035229,0.126462439904483,0.136410831133636
"9pm",0.172849638070155,0.297217925531987,0.107430937515079,0.139390810383815,0.117789676539893
"10pm",0.171405265996307,0.246457941754552,0.108895844475105,0.147185297370679,0.110675755805514
"11pm",0.178433482879211,0.241014822342105,0.142514896460186,0.122181998695567,0.114064011797387
"12pm",0.178200582218563,0.23834104327777,0.138498812173958,0.124294236916038,0.106640880119968
"1am",0.18329500048517,0.256105087421347,0.133905347308653,0.134993735709233,0.122308607791519
"2am",0.185643151716674,0.268960441730274,0.146042929007172,0.129212244736036,0.126581901862699
"3am",0.185317466698461,0.261276425343542,0.144107750981838,0.127462488687938,0.129513778322303
