"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754";"20436.754"
"4am";"   39.589";"  103.965";"  146.028";"  121.866";"    8.525";"  100.677";"   58.167";"   37.371";"    0.000";"  110.489";"   70.340";"    0.000";"   88.043";"    0.000";"  126.762";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   59.305";"    0.000";"   25.232";"    0.000";"    0.000";"  161.928";"  468.138";"    0.000";"   39.589";"    0.000";"  275.328";"10615.890";" 8567.521";" 5960.417";"10246.898";" 6264.095";" 7858.804";" 4498.190";"   53.284";" 5767.935";" 7975.956";"11502.029";" 7928.148";" 9351.928";"11939.657";"11062.586";"10905.609";" 9861.815";"    0.000";"    0.000";"  295.616";"15458.723";"13144.404";" 9343.326";" 9978.685";"12528.395";"12047.249";" 4528.324";"13002.776";" 2488.678";"10380.614";"11779.458";" 1116.904";" 8113.680";"   91.794";NA;"    0.000";NA;NA;" 3381.999";"14032.876";" 9581.681";" 7256.558";"18597.593";" 8595.273";"  164.504";"   10.013";"    0.000";"16150.840";" 3554.181";" 8885.827";" 3565.523";" 6992.155";"10451.732";" 4533.906";" 8663.437";"11223.300";"16273.098";" 7128.065";"14854.814";"11908.456";"18188.877";"13916.847";"10156.586";" 7253.776";" 8535.303";NA;NA;"  375.109";"20436.754"
"5am";"    0.000";"  149.698";"  146.028";"  121.866";"   67.860";"  100.677";"   97.756";"   37.371";"    0.000";"  110.489";"   70.340";"    0.000";"   88.043";"    0.000";"  126.762";"   78.256";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"  132.251";"    0.000";"   69.345";"   59.305";"    0.000";"   25.232";"    0.000";"    0.000";"  161.928";"  548.327";"    0.000";"    0.000";"    0.000";"  323.691";"10609.693";" 8194.836";" 5903.459";"10246.898";" 6167.602";" 7759.927";" 4467.283";"   53.284";" 5719.572";" 7975.956";"11359.391";" 7846.477";" 9433.599";"12004.889";"10903.960";"10973.790";"10026.408";"    0.000";"    0.000";"  724.066";"15458.723";"13200.036";" 9355.447";" 9888.769";"12395.505";"12017.355";" 4894.973";"12526.136";" 2459.833";"10209.306";"11892.904";" 1127.995";" 8212.928";"   91.794";NA;"  141.797";NA;NA;" 3330.550";"14076.995";" 9521.991";" 7169.396";"18512.672";" 8552.762";"  164.504";"   10.013";"    0.000";"16018.675";" 3529.194";" 8671.344";" 3501.456";" 7095.393";"10288.254";" 4741.083";" 8698.600";"10939.981";"16005.857";" 6866.678";"14755.020";"11819.549";"18037.418";"14356.236";"10283.105";" 7270.043";" 8570.547";NA;NA;"  375.109";"20278.900"
"6am";"   50.533";"  282.014";"  249.492";"    0.000";"  161.714";"  246.084";"  175.792";"   37.371";"   41.210";"    0.000";"  186.972";"   45.941";"   88.043";"   32.997";"  222.227";"  233.790";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"  195.716";"    0.000";"   79.358";"  127.354";"    0.000";"  130.648";"    0.000";"    0.000";"  212.454";"  952.076";"    0.000";"    0.000";"    0.000";"  769.312";"10630.695";" 8148.334";" 5662.897";"10061.620";" 6118.773";" 7454.325";" 4146.431";"   69.513";" 5347.233";" 7552.795";"11173.427";" 7521.378";" 9243.420";"11442.014";"10259.012";"10524.436";" 9838.192";"    0.000";"    0.000";" 1171.604";"14557.602";"12910.058";" 9019.667";" 9536.171";"12207.397";"11518.279";" 4847.652";"11689.793";" 2293.138";"10194.162";"11842.245";" 1127.995";" 8143.485";"   91.794";NA;"  141.797";"    0.000";NA;" 3192.120";"13429.801";" 9666.633";" 7034.399";"18244.190";" 8584.742";"  164.504";"   10.013";"    0.000";"15499.437";" 3424.753";" 8640.378";" 3352.031";" 6434.814";"10385.859";" 4871.543";" 8769.266";"10568.997";"15519.233";" 6813.630";"14002.743";"11727.204";"18317.318";"14269.769";"10488.824";" 7221.540";" 8843.282";NA;"   80.189";"  375.109";"19798.769"
"7am";"  458.162";" 1069.425";"  363.023";"   41.210";"  213.401";"  520.412";"  791.441";"   37.371";"  293.468";"  422.047";"  325.364";"  142.938";"  329.223";"   32.997";"  733.495";"  279.686";"  134.003";"  262.887";"  131.741";"  257.859";"  373.986";"  447.490";"  251.215";"  398.204";"  251.305";"    0.000";"  287.374";"    0.000";"   58.231";"  664.819";" 2347.247";"    0.000";"   97.576";"    0.000";" 1944.739";" 8948.982";" 7426.005";" 5364.072";" 8811.311";" 4936.560";" 5854.453";" 3608.850";"  234.660";" 4375.103";" 6580.489";" 9842.953";" 8039.760";" 8502.071";"10474.246";" 8979.066";" 9757.674";" 8478.730";"  183.372";"    0.000";" 1873.991";"13494.253";"10176.705";" 8329.987";" 9471.768";"11712.013";"10655.693";" 6165.272";" 9966.194";" 2556.397";" 8874.601";"13306.056";" 1266.288";" 9131.390";"   91.794";"   55.370";"  141.797";"  141.666";"   69.586";" 2622.375";"10780.904";"11716.593";" 6631.178";"14663.974";" 7817.450";"  239.592";"   80.462";"    0.000";"13676.569";" 2992.867";" 9497.732";" 3153.990";" 6840.395";" 8558.433";" 4764.586";" 8199.581";" 8350.818";"14968.945";" 5738.933";"12370.599";"10737.136";"18349.355";"14959.882";"11933.044";" 7742.773";"10062.703";"  110.308";"  139.225";"  496.975";"18365.417"
"8am";"  877.203";" 2672.695";"  839.264";"   68.248";"  434.154";"  774.447";" 1135.501";"   62.400";"  378.037";"  680.281";"  384.194";"  142.938";"  723.611";"  145.743";" 1642.828";"  324.445";"  395.931";"  318.892";"  323.224";"  635.332";"  933.747";"  655.116";"  460.734";"  795.776";"  270.072";"  113.590";"  846.597";"  177.612";"  446.004";" 1152.697";" 3688.214";"  289.217";"  161.041";"    0.000";" 3493.798";" 7882.219";" 6652.160";" 5475.810";" 8258.636";" 4342.239";" 5334.531";" 3005.124";"  267.657";" 3677.349";" 6312.924";" 6823.931";" 7816.303";" 9258.738";"10542.222";" 6703.025";" 9392.535";" 7636.446";"  241.836";"   90.655";" 2502.289";"12288.189";" 8672.222";" 8585.844";"10962.497";" 9612.523";"10078.368";" 6998.230";" 8231.033";" 1876.443";" 8119.471";"13373.016";" 1525.095";" 9765.979";"  185.517";"   55.370";"  141.797";"  141.666";"   69.586";" 2145.484";" 9459.305";"16688.507";" 7257.903";"14205.275";" 6960.644";"  261.069";"  184.132";"    0.000";"12569.981";" 2871.613";" 9349.374";" 3067.160";" 7260.464";" 7975.599";" 5601.735";" 7775.062";" 8312.864";"15221.494";" 5185.865";"12692.219";" 8597.943";"18342.094";"14893.955";"13278.612";" 7739.268";"12285.202";"  160.635";"  130.516";"  496.975";"17015.477"
"9am";" 1148.357";" 3628.118";"  988.123";"  254.525";"  830.235";" 1286.892";" 1532.776";"   79.450";"  657.765";"  671.756";"  489.894";"  398.876";"  652.156";"  178.740";" 2103.553";"  353.848";"  561.654";"  318.892";"  323.224";"  654.099";"  890.908";"  666.503";"  592.613";" 1162.488";"  371.195";"  151.445";"  945.798";"  236.917";"  521.379";" 1508.434";" 4197.585";"  289.217";"  214.325";"    0.000";" 4255.372";" 6628.976";" 7070.618";" 5492.989";" 8124.934";" 4282.897";" 4995.769";" 2801.562";"  230.266";" 2928.496";" 6135.658";" 7163.733";" 7271.727";" 9974.619";" 9687.587";" 6156.007";" 9213.260";" 7195.850";"  300.486";"  112.276";" 2912.625";"12378.383";" 7496.210";" 8658.804";"11851.900";" 8855.188";"10024.169";" 9229.239";" 6582.306";" 1442.407";" 6959.723";"13118.418";" 1503.204";"11214.657";"  185.517";"  114.302";"  141.797";"   88.382";"  156.356";" 1933.880";" 7828.492";"19346.934";" 7302.781";"14224.780";" 6795.973";"  261.069";"  218.027";"    0.000";"11802.969";" 3009.450";" 9571.447";" 3535.778";" 7197.938";" 8605.437";" 5876.560";" 7354.407";" 8075.970";"14885.595";" 4397.140";"12327.711";" 7487.283";"18670.855";"14218.893";"13575.481";" 6633.941";"14382.516";"  332.338";"  164.061";"  496.975";"17812.912"
"10am";" 1080.930";" 4204.721";" 1102.650";"  432.989";"  724.436";" 1563.130";" 1726.650";"  238.289";"  631.547";"  671.756";"  586.943";"  294.899";"  602.821";"  394.365";" 2503.352";"  421.453";"  377.223";"  357.910";"  503.367";"  828.745";" 1010.433";"  674.859";"  720.519";" 1311.444";"  371.195";"  163.917";"  793.046";"  236.917";"  521.379";" 1478.941";" 3927.920";"  289.217";"  243.728";"    0.000";" 4682.057";" 6296.149";" 6779.683";" 6095.679";" 7842.978";" 4006.297";" 4922.948";" 2579.684";"  260.129";" 2556.956";" 5833.033";" 7059.317";" 7262.835";" 9891.506";"10022.627";" 5951.253";" 8771.900";" 6769.273";"  275.094";"  112.276";" 2936.161";"11581.253";" 7087.290";" 8372.241";"12106.226";" 9209.041";" 9855.430";" 9113.660";" 7072.314";" 1459.131";" 7443.844";"12725.648";" 1481.073";"11785.793";"   93.723";"  114.302";"  263.663";"   88.382";"  156.356";" 1890.061";" 7739.958";"19806.608";" 6908.264";"13914.785";" 7036.605";"  261.069";"  318.503";"    0.000";"11626.345";" 2705.896";" 8991.299";" 4045.956";" 6931.568";" 8906.165";" 6372.299";" 8001.619";" 8113.403";"14439.689";" 4368.629";"11918.338";" 7761.672";"18129.704";"13996.163";"13332.846";" 5955.067";"15776.520";"  332.338";"  130.516";"  375.109";"17430.031"
"11am";" 1685.854";" 3996.942";" 1171.204";"  454.702";"  702.051";" 1467.246";" 1646.845";"  476.754";"  846.924";"  760.138";"  574.288";"  219.811";"  655.337";"  472.967";" 2019.912";"  472.595";"  377.223";"  396.130";"  323.224";"  866.116";" 1011.698";"  674.859";"  664.609";" 1061.962";"  305.037";"  113.590";"  674.619";"  236.917";"  521.379";" 1502.877";" 4175.064";"  289.217";"  354.615";"    0.000";" 4277.208";" 6721.860";" 6018.966";" 6392.521";" 7820.398";" 3981.129";" 4911.349";" 2780.061";"  349.842";" 2590.131";" 5941.426";" 6429.241";" 7036.395";" 9744.733";" 9528.344";" 6417.236";" 8340.787";" 6567.178";"  406.916";"  112.276";" 3077.976";"12378.129";" 7520.179";" 9015.050";"11999.996";" 9112.995";" 9597.364";" 7720.432";" 7292.393";" 1468.941";" 8289.256";"13423.378";" 1368.419";"11166.350";"   93.723";"  114.302";"  263.663";"   88.382";"  107.993";" 1899.608";" 7994.329";"19328.413";" 6767.419";"13660.609";" 6397.479";"  261.069";"  318.503";"    0.000";"11753.001";" 2685.650";" 9163.857";" 3906.399";" 6877.532";" 8279.703";" 6453.978";" 7325.663";" 8010.475";"14943.780";" 4679.924";"11751.868";" 8173.905";"18491.730";"14078.502";"12761.420";" 6960.317";"14380.559";"  331.293";"  155.748";"  375.109";"17995.469"
