"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779";"0.242411882190779"
"max";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659";"68.465472190659"
"4am";"52.61817";"51.25142";"59.17133";"61.05293";"63.21185";"31.30557";"58.70350";"53.98080";"63.44489";"62.03808";"60.18200";"56.97245";"56.30250";"56.79165";"56.41655"
"5am";"52.93929";"51.25142";"59.95745";"60.04181";"63.08335";"30.19789";"60.03190";"54.14908";"63.29857";"61.34900";"59.86190";"56.66725";"57.63740";"56.79165";"56.81865"
"6am";"52.62205";"51.16046";"59.08470";"60.44512";"63.22432";"30.35277";"60.63778";"53.19328";"61.70315";"61.90733";"60.34801";"59.16591";"57.82370";"57.85764";"57.38128"
"7am";"53.12030";"56.31478";"58.82163";"57.94225";"67.67338";"33.12264";"56.39633";"54.72566";"61.62875";"61.60341";"62.57571";"56.58052";"59.58631";"54.59916";"58.71485"
"8am";"51.81430";"55.44798";"55.58229";"63.69649";"52.67642";"44.50197";"63.26374";"56.93178";"57.39729";"56.89660";"62.07871";"53.12394";"58.61621";"60.13478";"60.33311"
"9am";"51.45592";"55.27348";"56.17070";"62.95547";"50.77285";"44.89238";"60.88871";"60.22915";"57.24481";"57.55036";"55.27835";"57.47348";"58.77857";"54.11626";"62.39619"
"10am";"49.66116";"53.34134";"56.94767";"64.46414";"49.82888";"46.42991";"61.26573";"58.64530";"56.91251";"56.36887";"59.04710";"57.21343";"61.19306";"62.70043";"64.13079"
"11am";"52.77687";"55.92832";"58.86807";"52.56301";"50.40390";"43.63444";"58.25790";"57.39085";"57.65987";"54.53258";"65.90125";"58.52662";"60.36471";"60.57483";"64.00547"
"12am";"52.45033";"55.04983";"59.09239";"56.59631";"61.70322";"37.27741";"64.90015";"53.89039";"58.94896";"60.17930";"64.16720";"61.02707";"57.81836";"53.73188";"56.66386"
"1pm";"52.46281";"53.51318";"59.20786";"55.03410";"62.33585";"44.28072";"56.48267";"58.72178";"56.37830";"56.18336";"66.83143";"57.89390";"55.83079";"56.46040";"51.96924"
"2pm";"54.40161";"54.74157";"54.88688";"63.07778";"64.03294";"50.23689";"51.20488";"60.30410";"59.80772";"53.07335";"61.95761";"50.92765";"53.49270";"66.98918";"52.99012"
"3pm";"53.06379";"54.29790";"57.96535";"62.03073";"62.85990";"50.43294";"50.24795";"58.35783";"59.17487";"47.75510";"64.63389";"48.68746";"58.49662";"63.48851";"58.24523"
"4pm";"56.79818";"54.61928";"53.78066";"58.31151";"60.04683";"45.86768";"60.40986";"56.87260";"67.04203";"54.01196";"59.98348";"52.02895";"55.73510";"61.94669";"54.24637"
"5pm";"58.59500";"58.83750";"53.89223";"56.26878";"60.23312";"39.32026";"52.34703";"60.00650";"62.04859";"51.58462";"57.25222";"53.80383";"54.76305";"57.04171";"59.12580"
"6pm";"52.43022";"53.25833";"54.21347";"52.13073";"62.57816";"28.87756";"68.46547";"60.31537";"63.57367";"63.89069";"58.36975";"55.23398";"59.98945";"61.69963";"57.36102"
"7pm";"47.87041";"54.19959";"59.62483";"58.09050";"62.53863";"31.19753";"60.10742";"60.52914";"62.39884";"64.09474";"58.61257";"55.50568";"55.76801";"57.82459";"57.07841"
"8pm";"50.14416";"54.59695";"59.92208";"57.74593";"63.95109";"32.07167";"57.00552";"57.31190";"63.39875";"63.09513";"56.43607";"54.32386";"55.01238";"59.20656";"55.45602"
"9pm";"51.02326";"52.82989";"60.61410";"57.48520";"63.96088";"29.78480";"57.36151";"55.66382";"63.59381";"63.42509";"57.61961";"56.23056";"55.14407";"58.92291";"56.00213"
"10pm";"50.60978";"52.00754";"59.95056";"59.12900";"62.10250";"31.62667";"54.71696";"56.24332";"62.92967";"64.20422";"57.41075";"55.83092";"55.13966";"58.55416";"55.60405"
"11pm";"50.97159";"52.58820";"59.87952";"59.81495";"61.78239";"32.26394";"56.08854";"54.95628";"63.10680";"62.98115";"55.88422";"55.79291";"55.72239";"57.74803";"56.28749"
"12pm";"50.49065";"52.58820";"59.62365";"61.42250";"61.78239";"32.42110";"56.25267";"55.16900";"63.45837";"62.82004";"56.51086";"55.79291";"55.38929";"57.74803";"55.94221"
"1am";"52.38672";"50.35279";"58.89905";"61.90553";"61.78239";"32.28360";"57.95582";"55.16900";"63.69407";"62.82004";"56.51086";"55.79291";"55.38929";"57.60935";"55.94221"
"2am";"52.22869";"50.35279";"58.89905";"61.90553";"61.78239";"32.28360";"58.10737";"54.89752";"63.69407";"62.82004";"56.51086";"55.79291";"55.38929";"57.60935";"55.94221"
"3am";"52.22869";"50.35279";"60.45612";"61.90553";"61.78239";"32.28360";"58.10737";"54.68944";"63.69407";"59.60950";"56.51086";"55.79291";"55.38929";"57.60935";"55.94221"
