"district","hour","act1","act2","act3","act4","act5"
"101","4am",9448.495,276.64138,0,0,133.23386
"102","4am",7819.492,333.55399,0,0,43.16267
"103","4am",5194.362,0,0,0,0
"104","4am",6784.224,20.40771,0,0,0
"105","4am",7196.218,51.89923,24.91443,0,65.75897
"106","4am",7196.496,0,0,0,28.78626
"107","4am",7701.511,0,0,0,131.16484
"108","4am",5086.564,0,0,0,0
"109","4am",4163.285,147.53937,0,0,73.34366
"110","4am",7137.833,0,0,0,0
"111","4am",4613.146,130.86804,0,0,194.57951
"112","4am",7935.669,0,0,0,61.55973
"113","4am",6015.327,143.29741,0,0,0
"114","4am",5703.443,124.01411,0,0,0
"115","4am",6930.103,25.36953,0,0,0
"116","4am",7654.574,236.19606,0,0,0
"117","4am",8812.974,148.21151,0,0,0
"118","4am",8124.587,329.52736,0,0,0
"119","4am",8304.473,0,0,0,36.70683
"120","4am",3442.5,0,0,0,0
"121","4am",9662.352,153.79514,0,0,77.53162
"122","4am",4073.826,33.8617,0,0,61.9571
"123","4am",4306.816,113.79382,0,0,56.99849
"124","4am",6362.38,131.53018,0,0,0
"125","4am",8654.445,67.71718,0,0,76.76901
"126","4am",6320.227,56.8459,0,0,0
"127","4am",3962.13,76.16596,0,0,0
"128","4am",3484.699,0,0,0,46.22941
"129","4am",4076.885,0,0,0,0
"130","4am",4448.556,66.50427,0,0,0
"131","4am",6421.223,182.4496,0,0,0
"132","4am",6670.803,183.57837,0,0,0
"133","4am",4580.019,0,0,0,148.47236
"134","4am",7909.554,0,0,0,0
"135","4am",4442.836,45.32674,0,0,0
"136","4am",9145.5,403.2763,0,0,47.66845
"137","4am",5500.736,0,0,0,104.07596
"138","4am",6240.661,17.94118,0,0,0
"139","4am",4623.965,170.8517,0,0,0
"140","4am",5223.365,56.06745,0,0,59.45886
"141","4am",5926.568,138.39425,0,0,0
"142","4am",6354.879,54.02053,0,0,0
"143","4am",7847.502,0,0,0,0
"144","4am",7377.55,83.78332,0,0,0
"145","4am",8591.27,0,0,0,0
"146","4am",5690.379,31.01782,0,0,0
"147","4am",8981.259,0,0,0,86.02291
"148","4am",8801.81,42.24164,0,0,0
"149","4am",5664.554,320.40873,0,0,0
"150","4am",5384.713,58.5714,0,0,0
"151","4am",6825.248,154.55056,66.78144,0,50.25581
"152","4am",9362.286,118.44131,0,0,31.74151
"153","4am",4833.806,0,0,0,0
"154","4am",7143.574,38.78594,0,0,0
"155","4am",5121.748,47.01709,0,0,0
"156","4am",9685.252,209.51482,0,0,55.1341
"157","4am",4525.327,0,0,0,0
"158","4am",4945.313,207.7192,0,0,0
"159","4am",6651.762,100.72367,0,0,0
"160","4am",6236.158,0,0,0,0
"161","4am",7202.206,0,0,0,0
"162","4am",5317.595,0,0,0,0
"163","4am",9257.516,31.11891,0,0,0
"164","4am",5905.217,113.59866,0,0,0
"165","4am",6676.472,29.36537,0,0,0
"166","4am",4134.941,0,0,0,0
"167","4am",7960.916,32.64302,0,0,0
"168","4am",4829.417,25.93418,0,0,0
"101","5am",9448.495,333.32138,0,0,133.23386
"102","5am",7819.492,669.32136,0,0,76.28713
"103","5am",5163.417,0,0,0,0
"104","5am",6784.224,152.5361,0,0,0
"105","5am",7118.631,129.48606,24.91443,0,65.75897
"106","5am",7141.865,25.48161,0,0,28.78626
"107","5am",7563.368,55.72382,0,0,131.16484
"108","5am",4933.683,0,0,0,0
"109","5am",4044.269,195.83317,0,0,73.34366
"110","5am",7085.934,53.88881,0,0,0
"111","5am",4613.146,174.40416,0,0,194.57951
"112","5am",7772.76,117.69354,0,0,61.55973
"113","5am",5936.413,143.29741,0,0,0
"114","5am",5667.844,331.30323,0,0,0
"115","5am",6770.104,100.63191,0,0,0
"116","5am",7357.313,289.35659,0,0,87.26176
"117","5am",8645.558,193.39047,0,0,0
"118","5am",8124.587,549.81067,0,0,0
"119","5am",8304.473,107.61412,0,0,36.70683
"120","5am",3378.144,0,0,0,0
"121","5am",9662.352,217.81429,0,0,77.53162
"122","5am",4013.581,136.06503,45.1975,0,61.9571
"123","5am",4306.816,113.79382,0,0,56.99849
"124","5am",6281.41,131.53018,0,0,0
"125","5am",8613.692,108.47046,0,0,76.76901
"126","5am",6168.021,190.79281,0,0,0
"127","5am",3933.119,156.26178,0,0,0
"128","5am",3432.45,0,0,0,46.22941
"129","5am",4035.794,0,0,0,0
"130","5am",4282.251,66.50427,0,0,0
"131","5am",6331.349,230.52733,0,0,0
"132","5am",6556.295,458.22337,0,0,0
"133","5am",4580.019,0,0,0,148.47236
"134","5am",7617.733,0,0,0,0
"135","5am",4411.079,90.32461,0,0,0
"136","5am",9038.598,407.00252,0,0,47.66845
"137","5am",5409.779,36.88165,0,0,104.07596
"138","5am",6167.471,17.94118,0,0,0
"139","5am",4526.202,273.58573,0,0,0
"140","5am",5142.394,56.06745,0,0,59.45886
"141","5am",5870.289,195.39274,0,0,0
"142","5am",6354.879,54.02053,0,0,0
"143","5am",7526.653,31.40054,0,0,0
"144","5am",7222.02,155.69518,0,0,0
"145","5am",8533.654,0,0,0,0
"146","5am",5649.996,97.21877,0,0,0
