"district","hour","cs1","cs2","cs3","cs4","cs5"
"101","4am",333.50833,689.7311,1675.7024,2360.2469,1937.53901
"102","4am",439.3239,1388.0704,2529.2808,1088.1408,807.01345
"103","4am",107.24747,444.8547,935.7755,863.4913,1252.71717
"104","4am",267.41736,632.6003,1679.0594,1815.9584,1349.22739
"105","4am",262.82989,363.7992,1657.6338,1882.5334,1351.80591
"106","4am",166.62525,323.8818,1918.4479,1485.7575,1087.55297
"107","4am",270.70572,238.9228,1321.6923,2071.7325,1753.84571
"108","4am",40.43594,390.9319,1472.4795,1429.3557,1015.60026
"109","4am",581.75136,1155.5582,1587.6636,579.7785,25.91686
"110","4am",214.46506,322.49,834.3278,1802.9713,1322.66732
"111","4am",63.54648,219.7223,607.0054,1147.4781,1092.31931
"112","4am",546.99013,932.6347,2287.0232,1598.8087,668.86347
"113","4am",343.93277,637.5463,1613.6692,1126.7363,822.35388
"114","4am",398.00187,1449.1297,1926.9788,1164.6794,295.69723
"115","4am",832.51231,1330.437,2311.2287,1186.3018,760.02433
"116","4am",626.44104,1160.1156,1763.6656,1670.1465,1336.05993
"117","4am",771.06973,1795.3104,2170.5357,1223.8501,1095.06648
"118","4am",388.1093,458.4455,1383.0144,1461.0297,1505.25749
"119","4am",522.52075,846.5458,1510.1242,2203.5635,1601.14931
"120","4am",70.89972,354.3216,1289.6502,1001.0642,389.20498
"121","4am",535.49278,814.1265,2916.6091,2517.1009,988.15554
"122","4am",357.90111,935.0231,1571.2932,601.2472,296.52679
"123","4am",265.19934,707.7491,1237.4524,1170.746,302.8944
"124","4am",224.74422,754.6571,1957.8814,1392.8825,1527.11556
"125","4am",574.90998,1451.3088,3227.4817,1721.9445,998.53789
"126","4am",354.93116,1123.5999,1891.9255,1348.3416,1105.5422
"127","4am",35.63033,681.0647,1012.489,1082.1165,893.41641
"128","4am",216.6878,645.0183,1058.4569,612.7971,656.56161
"129","4am",66.75807,778.2751,1369.4003,1172.8612,318.58998
"130","4am",88.90732,806.169,1296.9358,961.536,753.63526
"131","4am",85.77669,673.5491,1541.0941,1936.2894,1386.52048
"132","4am",333.88307,466.9204,1602.4196,1965.8713,1771.44665
"133","4am",187.65267,243.2074,979.509,1709.779,1045.85477
"134","4am",185.22595,1634.0865,3116.694,1677.9252,650.41382
"135","4am",110.07031,1167.3827,1617.9734,914.2208,367.34213
"136","4am",537.1197,2369.0059,2792.8566,2482.9879,661.33799
"137","4am",415.79665,1035.9016,1628.18,1520.7023,568.54529
"138","4am",296.60077,1829.0566,2173.6085,1335.7561,253.66648
"139","4am",297.04964,934.1122,1444.7516,1242.6818,580.23226
"140","4am",300.33145,750.1777,1339.4795,1240.2106,1180.9505
"141","4am",320.99137,1815.3614,1676.82,1074.0807,627.13185
"142","4am",833.22608,1678.1106,1603.8347,1615.5613,486.20879
"143","4am",288.86594,1971.5376,2331.8547,1915.4177,693.75784
"144","4am",315.39901,1160.4664,3634.8809,745.6089,959.16473
"145","4am",434.50542,1030.3266,3768.8309,1389.4099,1218.12311
"146","4am",274.81504,475.2616,1828.6288,913.6082,1303.46386
"147","4am",325.34426,634.2565,3478.9777,2255.2745,1632.1551
"148","4am",212.878,813.094,4138.747,1969.7831,1032.79049
"149","4am",185.10145,529.0867,2131.6818,1676.6123,959.52656
"150","4am",290.86125,624.2831,2461.5899,1053.3896,680.54329
"151","4am",253.9189,382.0477,3414.3094,1355.5098,941.83536
"152","4am",470.0312,1113.7703,4499.263,1293.0379,928.35181
"153","4am",257.59556,497.5307,2283.7159,940.317,578.63126
"154","4am",364.6115,595.3869,3636.831,1252.8402,985.45156
"155","4am",109.19663,370.5304,2770.9204,686.6028,615.61691
"156","4am",524.00081,942.1715,4385.4012,1004.2591,1848.22947
"157","4am",265.26068,309.3551,1924.4425,689.323,902.77505
"158","4am",234.74082,1166.1856,2120.0577,421.3515,800.45377
"159","4am",317.54561,669.7587,3125.4574,1015.8261,1072.80757
"160","4am",115.3361,594.6804,2531.4019,1284.3651,1013.79707
"161","4am",194.3108,363.0171,3750.078,1047.4714,1165.58629
"162","4am",224.49462,683.9078,2001.6761,1090.6149,792.10033
"163","4am",352.1112,736.2981,3879.7078,1715.0042,1838.08059
"164","4am",184.52465,619.6897,3442.0522,584.6736,665.74514
