"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",541.06339,1141.7124,1704.1473,2673.6782,1655.2751
"102","4am",653.00271,1708.7972,2544.1702,858.0354,530.98653
"103","4am",214.49494,617.6119,986.6995,1255.9614,882.21945
"104","4am",523.18024,861.9303,1845.0065,1904.6846,953.62847
"105","4am",440.37122,490.0802,2046.1068,1700.5243,1258.41434
"106","4am",370.95886,424.8214,2525.5043,1588.4441,693.6534
"107","4am",485.60229,482.3969,1746.1834,2112.8235,1537.48946
"108","4am",80.87188,838.3081,1858.5974,1497.4838,569.33675
"109","4am",1029.04791,1763.8221,1152.5521,346.9257,25.91686
"110","4am",503.47935,525.6955,1609.5023,1545.8824,849.38103
"111","4am",110.40144,212.1299,933.9954,1394.2727,983.01284
"112","4am",1144.78053,1532.8182,2324.7294,1475.0607,356.9395
"113","4am",599.16405,937.5624,1691.1019,964.7451,608.73274
"114","4am",820.75503,2124.5237,1917.2071,844.8543,61.7399
"115","4am",1641.88597,1348.5793,2496.3892,1122.6082,346.0103
"116","4am",1566.4831,1283.9005,2166.5751,1507.4108,1137.57788
"117","4am",1462.30016,2529.7879,2305.6676,783.1205,641.47282
"118","4am",630.64044,917.689,1211.8862,1891.528,856.01837
"119","4am",905.01723,1406.5894,1659.3189,2743.4978,882.7898
"120","4am",186.04428,503.0704,1670.7055,769.646,234.90617
"121","4am",1146.37927,1335.8734,3524.6787,1994.5861,841.00811
"122","4am",793.73266,1325.8449,1273.8611,588.8255,126.03211
"123","4am",595.96394,1045.0192,1315.0728,915.465,232.58667
"124","4am",408.13636,1306.3312,2271.7576,1140.924,1193.09085
"125","4am",1013.9019,1980.8759,3231.8967,1461.3431,787.97117
"126","4am",630.28108,1898.8378,1933.5907,1205.7415,573.86602
"127","4am",57.55631,1101.9066,1334.7098,1040.7583,503.36487
"128","4am",420.80466,1207.1105,1110.5349,383.0902,409.38861
"129","4am",119.56444,1382.9358,1584.5293,929.695,60.16092
"130","4am",165.22334,1521.1288,1332.0806,1064.6318,431.99554
"131","4am",190.86727,1109.3963,2473.0546,2099.733,730.62147
"132","4am",698.43053,781.7637,2538.7307,1645.377,1098.56183
"133","4am",264.28214,506.495,1326.2049,1992.4408,530.30613
"134","4am",503.17153,2657.7642,3242.7087,1424.6548,81.25451
"135","4am",190.31755,1893.472,1472.9704,758.3812,173.02178
"136","4am",1116.54221,2707.4743,3235.9877,2329.5786,206.86226
"137","4am",842.82507,1663.2827,1362.6811,1489.4615,214.89452
"138","4am",552.00094,3040.6656,1553.1353,1112.8007,0
"139","4am",755.94888,1422.3251,1281.8155,922.3463,412.38053
"140","4am",777.09399,1081.6344,1595.9077,1479.9694,368.06421
"141","4am",633.74341,2912.7472,1532.9321,707.9093,228.53417
"142","4am",1490.70542,2105.4077,1417.8236,1142.5796,252.38367
"143","4am",559.30694,3011.3925,2073.5654,1723.4999,329.40664
"144","4am",454.10069,1318.1661,3900.3025,755.0686,1033.69559
