"district","hour","resarea1","resarea2","resarea3"
"101","4am",1.8967223,1.7830923,96.3201854
"102","4am",2.1233963,1.5136266,96.3629771
"103","4am",0,0,100
"104","4am",0,0.2999091,99.7000909
"105","4am",0,1.2355361,98.7644639
"106","4am",0.4200298,0,99.5799702
"107","4am",0,0.8376103,99.1623897
"108","4am",0,0,100
"109","4am",4.0430058,0.9951919,94.9618024
"110","4am",0,1.3607941,98.6392059
"111","4am",0.9538422,3.4284666,95.6176911
"112","4am",0,0,100
"113","4am",1.684975,2.6397106,95.6753144
"114","4am",1.7506004,98.2493996,0
"115","4am",0,100,0
"116","4am",0,100,0
"117","4am",0.7888524,99.2111476,0
"118","4am",2.0101257,97.9898743,0
"119","4am",1.2856382,98.7143618,0
"120","4am",0,100,0
"121","4am",0.2531989,99.7468011,0
"122","4am",2.2980089,97.7019911,0
"123","4am",1.2729674,98.7270326,0
"124","4am",0.6005144,98.4202763,0.9792092
"125","4am",0,98.617946,1.382054
"126","4am",0.3831303,99.6168697,0
"127","4am",1.8860916,98.1139084,0
"128","4am",0,98.6907295,1.3092705
"129","4am",0,100,0
"130","4am",1.0419946,98.9580054,0
"131","4am",1.0118235,98.4678497,0.5203268
"132","4am",97.7222842,2.2777158,0
"133","4am",98.9228757,0,1.0771243
"134","4am",100,0,0
"135","4am",98.9900826,1.0099174,0
"136","4am",1.0151388,97.9936159,0.9912453
"137","4am",0,99.4350094,0.5649906
"138","4am",0.2866643,99.7133357,0
"139","4am",96.6007857,3.3992143,0
"140","4am",0,98.886307,1.113693
"141","4am",100,0,0
"142","4am",100,0,0
"143","4am",100,0,0
"144","4am",100,0,0
"145","4am",100,0,0
"146","4am",99.4578628,0.5421372,0
"147","4am",100,0,0
"148","4am",100,0,0
"149","4am",98.0451501,1.9548499,0
"150","4am",100,0,0
"151","4am",2.39943,97.60057,0
"152","4am",0.3336832,99.6663168,0
"153","4am",98.6487947,0,1.3512053
"154","4am",99.4599833,0.5400167,0
"155","4am",100,0,0
"156","4am",1.199951,98.245932,0.5541171
"157","4am",0,100,0
"158","4am",96.4505929,3.5494071,0
"159","4am",99.1260833,0.8739167,0
"160","4am",100,0,0
"161","4am",100,0,0
"162","4am",100,0,0
"163","4am",0.3350214,99.6649786,0
"164","4am",1.8873922,98.1126078,0
"165","4am",100,0,0
"166","4am",100,0,0
"167","4am",100,0,0
"168","4am",100,0,0
"101","5am",3.226004,0.6105208,96.1634752
"102","5am",4.0911711,3.696126,92.2127028
"103","5am",0,0,100
"104","5am",0,2.198953,97.801047
