"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"101","4am",83.90264,1447.7669,2146.2575,3318.8006
"102","4am",446.57216,2424.668,1741.2668,1706.0768
"103","4am",151.07812,1047.5578,601.4557,1803.9946
"104","4am",280.51237,2158.6553,1736.6698,1632.2738
"105","4am",91.45618,1328.9568,2195.8616,1902.3278
"106","4am",101.08412,1387.2733,1594.7567,1899.1513
"107","4am",449.58315,1048.7782,1490.2708,2668.2669
"108","4am",166.46626,1227.0432,1172.1639,1783.1299
"109","4am",666.6904,1625.3836,1188.0155,450.579
"110","4am",202.68493,679.5523,1304.8592,2309.8251
"111","4am",96.12537,408.4697,728.2873,1897.1892
"112","4am",498.83722,1850.5667,1918.2893,1766.6271
"113","4am",241.82611,1430.1618,1288.1009,1584.1497
"114","4am",806.06055,2680.8249,1148.0388,599.5628
"115","4am",490.0979,3656.41,1154.971,1119.0252
"116","4am",360.54332,2767.8378,1824.2936,1603.754
"117","4am",469.61079,3565.6102,1760.8189,1259.7925
"118","4am",349.57163,1569.3592,1329.6847,1947.2409
"119","4am",214.60174,2289.9938,1717.2613,2462.0468
"120","4am",446.00893,1230.7826,1053.9038,374.4454
"121","4am",403.37417,2449.7833,2643.9524,2274.375
"122","4am",90.87255,2725.8282,706.686,238.6048
"123","4am",368.24514,1871.856,952.6519,526.591
"124","4am",637.13677,2290.7748,1386.5671,1542.8021
"125","4am",530.0945,4039.9981,2318.9355,1085.1548
"126","4am",564.50201,2611.6967,1340.1077,1308.034
"127","4am",425.93444,1512.4602,757.4339,1008.8884
"128","4am",337.196,1309.5931,1055.7413,486.9913
"129","4am",108.43863,2062.593,802.2305,701.594
"130","4am",50.45154,1586.3727,1276.7621,993.5971
"131","4am",160.54193,2242.4666,1982.9751,1237.2462
"132","4am",153.32266,2534.7432,1798.0893,1745.9036
"133","4am",142.5996,1651.0636,1131.1139,1299.0566
"134","4am",886.45516,3610.6456,1837.1061,996.3396
"135","4am",644.53892,1988.2965,1163.8525,409.0183
"136","4am",1262.69353,4725.5532,1853.2461,1001.8152
"137","4am",246.6423,2100.733,1759.8391,1061.9115
"138","4am",1094.26555,3286.426,1210.0421,264.8443
"139","4am",506.04619,1955.2191,1441.0604,596.5019
"140","4am",189.47729,2017.7087,1504.7997,1099.1641
"141","4am",687.83309,2956.376,1081.1939,788.9823
"142","4am",727.79145,2857.5241,1818.9965,812.6295
"143","4am",523.45547,3666.0063,2281.8921,730.0799
"144","4am",392.98965,3060.671,2240.7236,1121.1357
"145","4am",811.36001,3298.26,2354.5664,1377.0095
"146","4am",457.15761,1641.7829,1294.1896,1402.6474
"147","4am",1022.86531,2394.8529,2824.9006,2083.3893
"148","4am",934.81221,2970.6023,2427.0119,1834.8661
"149","4am",152.4091,2306.845,1777.609,1245.1458
"150","4am",458.20369,2487.7282,1435.4217,729.3135
"151","4am",515.39001,2274.6334,2176.3059,1381.2919
"152","4am",1054.71741,2984.9874,2550.1381,1714.6114
"153","4am",341.41992,1478.1305,1797.7134,940.5267
"154","4am",537.29999,3144.5657,2322.1842,831.0713
"155","4am",285.57652,1731.1117,1699.1561,837.0229
"156","4am",769.7172,2809.6948,3508.1047,1616.5453
"157","4am",194.63125,1679.1476,1455.5755,761.802
"158","4am",515.56571,1815.1795,1705.4671,706.5772
"159","4am",491.03608,2584.2665,1947.1791,1178.9136
"160","4am",463.42406,1973.7462,1957.0474,1145.363
"161","4am",431.93592,2106.7788,2657.6347,1324.1142
"162","4am",434.26366,1963.4133,1625.1545,769.9623
"163","4am",400.06705,2749.7009,2322.9551,3048.479
"164","4am",552.79444,2356.2513,2152.895,434.7446
"165","4am",735.34509,2637.3209,1143.4921,1278.4947
"166","4am",404.21974,2186.4162,716.8124,515.9197
"167","4am",679.60049,3745.121,1606.2676,1435.7527
"168","4am",401.87483,2450.3317,1143.8177,455.4959
"101","5am",83.90264,1510.6872,2140.0173,3318.8006
"102","5am",446.57216,2695.9596,1777.519,1767.4248
"103","5am",151.07812,1047.5578,601.4557,1773.0492
"104","5am",280.51237,2197.6286,1829.8248,1632.2738
"105","5am",91.45618,1328.9568,2195.8616,1902.3278
"106","5am",101.08412,1412.7549,1540.126,1899.1513
"107","5am",449.58315,1065.4456,1436.382,2668.2669
"108","5am",166.46626,1104.0077,1172.1639,1753.2851
"109","5am",666.6904,1578.1819,1164.4953,450.579
"110","5am",202.68493,679.5523,1358.748,2309.8251
"111","5am",96.12537,452.0059,728.2873,1897.1892
"112","5am",498.83722,1817.6318,1906.0092,1766.6271
"113","5am",241.82611,1404.6802,1288.1009,1530.717
"114","5am",806.06055,2824.5107,1176.0437,599.5628
"115","5am",490.0979,3550.2524,1176.3918,1119.0252
"116","5am",360.54332,2729.7355,1746.5881,1562.7229
"117","5am",469.61079,3502.2609,1701.9315,1259.7925
"118","5am",349.57163,1683.4099,1404.9718,1978.1863
"119","5am",214.60174,2358.6111,1756.2581,2462.0468
"120","5am",446.00893,1198.6042,1053.9038,342.267
"121","5am",403.37417,2513.8024,2643.9524,2274.375
"122","5am",90.87255,2767.7867,706.686,238.6048
"123","5am",368.24514,1871.856,952.6519,526.591
"124","5am",637.13677,2209.8051,1386.5671,1542.8021
"125","5am",530.0945,4039.9981,2318.9355,1085.1548
"126","5am",503.33172,2684.6195,1340.1077,1308.034
"127","5am",425.93444,1592.556,728.4232,1008.8884
"128","5am",337.196,1309.5931,1003.4921,486.9913
"129","5am",108.43863,2021.5012,802.2305,701.594
"130","5am",50.45154,1531.1854,1165.6444,993.5971
"131","5am",120.55391,2211.6472,2011.9857,1237.2462
"132","5am",153.32266,2583.4911,2023.9864,1631.395
"133","5am",142.5996,1651.0636,1131.1139,1299.0566
"134","5am",886.45516,3513.1498,1642.781,996.3396
