"district","hour","occ1","occ2","occ3","occ4","occ5"
"101","4am",43.79787,29.600307,7.2482154,16.12764,3.2259632
"102","4am",44.50034,24.131711,12.4128733,14.57296,4.3821098
"103","4am",44.16604,31.153659,6.0356645,15.94176,2.7028751
"104","4am",55.02763,15.015686,10.7340979,16.8546,2.3679862
"105","4am",51.23372,24.802288,5.8504754,15.96966,2.1438572
"106","4am",49.102,31.666804,6.4759319,10.51418,2.2410862
"107","4am",47.0238,28.246567,1.5810068,18.88277,4.2658573
"108","4am",53.62343,14.845624,6.0774961,23.92534,1.5281133
"109","4am",32.55855,10.769851,24.0014468,20.22143,12.448725
"110","4am",44.71958,37.564621,3.6663046,12.13058,1.9189141
"111","4am",45.0821,36.778012,5.2846734,11.33913,1.5160834
"112","4am",43.952,25.557074,10.2514354,18.34104,1.8984456
"113","4am",45.03467,26.851352,9.7702087,15.68825,2.6555218
"114","4am",45.40671,10.662262,8.9131071,26.47941,8.5385073
"115","4am",46.81206,7.876379,8.8532015,30.23033,6.2280227
"116","4am",51.84531,17.691488,6.180393,17.89544,6.3873685
"117","4am",36.21112,21.926822,11.7985241,24.45654,5.606992
"118","4am",40.31218,38.976061,2.3788388,13.69779,4.6351272
"119","4am",39.45558,20.068316,5.0046645,29.6507,5.8207417
"120","4am",41.57501,9.913044,6.4631547,38.45528,3.5935112
"121","4am",42.21521,21.938922,7.0609689,22.63206,6.1528398
"122","4am",26.86649,10.375596,26.2487948,24.83245,11.6766725
"123","4am",45.42301,17.476173,11.1163237,19.44373,6.540763
"124","4am",57.07092,10.072175,7.9294267,22.02493,2.9025452
"125","4am",46.82553,9.463829,6.961438,29.03051,7.7186962
"126","4am",51.51444,9.108841,5.768627,28.64659,4.9614956
"127","4am",51.30427,8.423546,6.6164175,31.69176,1.9640069
"128","4am",47.39281,9.768496,6.0877378,28.50511,8.245843
"129","4am",54.2011,10.397936,3.5919114,30.82495,0.9841015
"130","4am",58.08214,13.970986,3.8204878,22.52532,1.6010689
"131","4am",58.38731,15.130795,4.2046883,21.4663,0.8109111
"132","4am",60.59254,9.375788,4.2078582,22.24981,3.5740026
"133","4am",59.90524,10.857892,2.2694511,22.50013,4.4672875
"134","4am",54.1411,7.464397,5.0203063,29.99854,3.3756487
"135","4am",53.4322,6.421714,6.0756499,26.09093,7.9794992
"136","4am",50.15169,8.189904,8.6994284,27.8821,5.0768791
"137","4am",51.38828,8.125105,10.2446344,23.82392,6.4180594
"138","4am",51.86419,6.52194,5.5196404,30.39334,5.7008928
"139","4am",54.53291,6.462382,5.2279917,30.20059,3.5761335
"140","4am",49.05148,10.198684,2.463299,31.60503,6.6815067
"141","4am",50.39608,9.236536,8.0829891,26.48163,5.8027597
"142","4am",53.07054,3.038259,14.5440029,23.05799,6.2892048
"143","4am",51.99104,8.528925,10.155672,24.62565,4.6987119
"144","4am",55.73803,8.726355,4.8350367,26.79648,3.9040938
"145","4am",56.26705,9.010258,7.1503515,26.33727,1.2350732
"146","4am",52.55383,16.437979,4.561164,23.85935,2.5876829
"147","4am",54.53309,8.244022,3.5773146,28.36228,5.2832915
"148","4am",62.20283,7.690689,1.5293023,26.00538,2.5717901
"149","4am",60.78703,8.469571,5.0698626,22.57877,3.0947576
"150","4am",56.50408,6.141429,7.3152911,25.75034,4.2888583
"151","4am",54.7907,10.83344,3.0391397,24.84879,6.4879368
"152","4am",53.02464,13.126542,4.4274794,23.44685,5.9744838
"153","4am",61.03906,5.754788,4.6032485,22.46626,6.1366386
"154","4am",59.65594,4.87058,5.0837794,25.32674,5.0629521
"155","4am",50.41592,12.253067,5.8487856,25.51549,5.9667442
"156","4am",51.82453,12.578519,4.0737295,25.14285,6.3803688
"157","4am",50.04578,9.736802,13.5331027,23.93712,2.7471924
"158","4am",54.13753,8.120646,4.8843797,27.31784,5.5395985
"159","4am",61.80458,8.212389,1.7570038,24.76193,3.4641005
"160","4am",60.73175,11.409496,1.8956713,24.58267,1.3804074
"161","4am",59.76195,9.625171,1.0604991,26.27424,3.2781368
"162","4am",57.72277,9.986678,0.5431705,25.91272,5.8346588
"163","4am",54.60635,8.466286,4.2077989,27.94088,4.778688
"164","4am",45.61565,8.939427,7.1973658,31.69699,6.5505592
"165","4am",46.05222,13.683449,4.7466716,33.63725,1.880416
"166","4am",50.96367,7.669942,2.9331127,33.52097,4.9123022
"167","4am",43.39277,6.637444,8.923307,33.63242,7.4140547
"168","4am",42.71195,8.500875,4.910338,36.84996,7.0268748
"101","5am",44.12546,29.427775,7.2059677,16.03364,3.20716
"102","5am",47.01253,23.039392,11.8510063,13.91332,4.1837542
"103","5am",43.8255,31.343672,6.0724773,16.03899,2.7193605
"104","5am",55.90552,14.722571,10.5245617,16.52558,2.3217617
"105","5am",51.23372,24.802288,5.8504754,15.96966,2.1438572
"106","5am",48.89167,31.797659,6.5026921,10.55763,2.250347
"107","5am",47.04394,27.958957,1.5981063,19.087,4.311995
