"variable","code_sec","ressect","poidsp"
"h16","7502","7504",613.290418696293
"h16","7502","7508",367.820408784641
"h16","7502","7510",1693.36182020439
"h16","7502","7512",4734.91469552966
"h16","7502","7513",1037.96045930855
"h16","7502","7702",3528.74212360239
"h16","7502","9112",266.834305256185
"h16","7502","9205",1531.43347481543
"h16","7502","9505",262.761607113223
"h16","7502","9513",106.75039269272
