"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838";"7803.838"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"42.802";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"7am";"31.244";" 0.000";"68.463";" 0.000";" 0.000";" 0.000";" 0.000";"29.284";" 0.000";" 0.000";"56.185";"39.541";" 0.000";" 0.000";"18.054";" 0.000";" 0.000";" 0.000"
"8am";"127.580";"  0.000";"393.000";" 87.045";" 50.573";"  0.000";"  0.000";"  0.000";"173.215";" 91.761";"  0.000";"303.378";"  0.000";"226.321";"  0.000";" 90.642";"279.798";"  0.000"
"9am";"369.167";"206.653";"555.152";"131.039";" 45.126";" 68.418";" 21.837";" 29.284";" 14.889";" 66.722";" 68.128";"322.825";"112.830";"482.206";"  0.000";" 22.709";"418.758";"  0.000"
"10am";" 511.859";" 125.262";"1086.714";" 293.333";"   0.000";" 158.025";"  21.837";" 213.924";" 143.166";" 121.596";" 121.587";" 680.493";" 116.886";" 508.989";"   0.000";"  46.294";" 574.399";"  18.536"
"11am";"375.907";" 36.318";"318.022";" 36.080";" 13.210";" 18.054";"  0.000";" 55.427";"  0.000";" 72.456";" 72.006";"106.646";"  0.000";"364.577";" 39.948";" 45.641";"190.277";"  0.000"
"12am";"264.765";" 92.609";"199.063";"107.938";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 62.913";" 25.118";"  0.000";"323.015";" 35.808";" 26.831";"172.115";" 14.909"
"1pm";"168.014";" 66.722";"166.522";" 36.080";"  0.000";"  0.000";"  0.000";"  0.000";" 33.808";" 91.121";" 21.032";"141.825";"  0.000";"184.270";"  0.000";"  0.000";" 22.709";"  0.000"
"2pm";"595.347";"113.164";"225.348";" 36.080";" 25.887";"  0.000";" 45.126";"  0.000";"176.487";" 20.879";"107.355";"371.251";" 52.626";"263.654";"  0.000";"  0.000";"559.074";"  0.000"
"3pm";" 653.736";"  91.140";" 600.709";"  64.020";"  25.887";"   0.000";"  62.363";"  53.137";"  30.353";" 106.693";"  31.364";" 472.031";"   0.000";" 419.502";"  47.516";"  38.230";"1047.633";"   0.000"
"4pm";"259.561";"203.217";"309.592";"123.130";" 18.617";"142.506";" 20.772";" 32.790";" 55.392";"  0.000";"  0.000";"601.074";"  0.000";"418.350";" 61.101";"  0.000";"738.822";"  0.000"
"5pm";"423.965";"307.092";"681.236";"239.702";"  0.000";" 90.669";" 29.615";"  0.000";" 55.868";" 46.231";" 13.970";"342.909";"  0.000";"450.674";"  0.000";"  0.000";"745.772";"  0.000"
"6pm";"257.584";" 66.722";"430.187";"157.920";"  0.000";" 44.132";"  0.000";" 63.861";" 66.161";"  0.000";"  0.000";"585.435";" 40.083";"567.006";"  0.000";"  0.000";"451.834";"  0.000"
"7pm";"133.587";"  0.000";" 74.944";" 80.319";"  0.000";" 81.570";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 77.923";"  0.000";" 56.297";"  0.000";"  0.000";"161.101";"  0.000"
"8pm";" 47.198";"  0.000";"  0.000";" 80.319";"  0.000";"  0.000";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 36.502";"  0.000";" 69.876";"  0.000";"  0.000";"102.508";"  0.000"
"9pm";"127.338";"  0.000";"  0.000";" 80.319";"  0.000";"  0.000";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 36.502";"  0.000";" 34.832";"  0.000";"  0.000";"  0.000";"  0.000"
"10pm";"186.505";"  0.000";"  0.000";" 80.319";"  0.000";"  0.000";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 36.502";"  0.000";" 34.832";"  0.000";"  0.000";"  0.000";"  0.000"
"11pm";"186.505";"  0.000";"  0.000";" 80.319";"  0.000";"  0.000";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 36.502";"  0.000";" 34.832";"  0.000";"  0.000";"  0.000";"  0.000"
"12pm";"153.618";"  0.000";"  0.000";" 80.319";"  0.000";"  0.000";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 36.502";"  0.000";" 34.832";"  0.000";"  0.000";"  0.000";"  0.000"
"1am";"127.338";"  0.000";"  0.000";" 80.319";"  0.000";"  0.000";"  0.000";"  0.000";" 30.353";"  0.000";"  0.000";" 36.502";"  0.000";" 34.832";"  0.000";"  0.000";"  0.000";"  0.000"
"2am";"20.918";" 0.000";" 0.000";"80.319";" 0.000";" 0.000";" 0.000";" 0.000";"30.353";" 0.000";" 0.000";"36.502";" 0.000";"34.832";" 0.000";" 0.000";" 0.000";" 0.000"
"3am";"20.918";" 0.000";" 0.000";"80.319";" 0.000";" 0.000";" 0.000";" 0.000";"30.353";" 0.000";" 0.000";"36.502";" 0.000";"34.832";" 0.000";" 0.000";" 0.000";" 0.000"
