"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232"
"max";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398"
"4am";" 927.345";" 585.267";" 929.087";"1607.315";" 802.279";"1829.977";"1723.487";"1734.327";" 704.283";" 596.392";"1544.745";" 987.264";"1403.173";"1331.367";"1473.473";"1013.987";" 539.614";"1372.135";"1407.916"
"5am";" 959.133";" 571.437";" 929.087";"1607.315";" 802.279";"1893.478";"1723.487";"1734.327";" 704.283";" 596.392";"1425.404";" 941.026";"1353.502";"1331.367";"1473.473";"1013.987";" 539.614";"1340.347";"1365.076"
"6am";" 959.133";" 571.437";" 902.475";"1480.592";" 776.859";"1866.011";"1730.265";"1734.327";" 742.211";" 607.371";"1425.404";" 941.026";"1346.990";"1369.259";"1374.515";"1013.987";" 518.869";"1340.347";"1390.496"
"7am";"1324.040";" 434.568";" 932.413";"1502.118";" 853.111";"2249.769";"1527.749";"1592.772";" 705.419";" 971.760";"1055.254";" 786.558";"1298.346";"1333.984";"1157.254";" 948.425";" 359.166";"1026.850";"1169.406"
"8am";"1816.392";" 315.323";" 680.528";"1429.524";" 886.086";"2857.634";"1054.825";"1255.593";" 620.356";"1237.157";" 902.827";" 538.112";"1397.898";"1399.743";" 738.081";" 861.797";" 290.929";" 863.064";"1176.095"
"9am";"2095.885";" 466.676";" 763.107";"1621.220";" 891.041";"2897.080";"1214.733";"1225.029";" 426.243";" 903.714";" 898.068";" 540.216";"1340.526";"1228.617";" 709.662";" 831.961";" 253.159";" 714.919";"1221.471"
"10am";"2041.817";" 472.792";" 758.965";"1480.545";" 948.330";"2950.414";"1040.036";"1131.735";" 469.463";" 934.266";" 813.414";" 811.692";"1507.771";"1187.536";" 639.719";" 828.109";" 233.852";" 858.593";"1182.190"
"11am";"2079.476";" 301.992";" 730.223";"1325.581";" 840.972";"3033.611";" 937.178";"1382.234";" 452.855";" 854.802";" 929.742";" 727.828";"1255.181";"1447.950";" 732.347";" 765.811";" 174.507";" 900.653";"1146.181"
"12am";"2120.504";" 544.527";" 870.781";"1453.772";" 776.158";"2510.584";"1262.470";"1485.612";" 516.642";" 580.775";"1071.459";" 710.112";"1183.283";"1120.421";" 849.299";" 765.496";" 294.060";" 890.877";"1171.239"
"1pm";"1983.730";" 362.279";" 583.019";"1115.592";" 768.180";"2903.799";"1287.812";"1140.647";" 540.681";"1005.857";"1039.572";" 611.636";"1430.427";"1365.957";" 829.813";" 817.399";" 199.360";" 638.718";"1218.521"
"2pm";"1997.669";" 310.713";" 669.729";"1256.975";" 717.613";"2941.556";"1105.780";" 974.404";" 540.681";"1095.436";"1023.202";" 493.947";"1391.037";"1210.233";" 917.317";" 980.832";" 223.735";" 699.403";"1240.512"
"3pm";"2091.194";" 374.171";" 807.100";"1165.452";" 701.281";"3089.456";"1230.451";" 981.002";" 522.934";" 973.750";" 996.947";" 494.345";"1338.817";"1300.285";" 806.639";"1090.649";" 272.337";" 678.186";" 991.747"
"4pm";"1893.777";" 343.336";" 843.318";"1017.299";" 939.536";"2749.385";"1347.606";"1013.706";" 537.247";"1152.110";"1025.612";" 391.598";"1454.901";"1360.343";" 913.829";"1001.227";" 337.695";" 640.805";"1195.501"
"5pm";"1697.495";" 372.606";" 621.035";"1161.901";" 760.460";"2387.948";"1354.385";"1144.442";" 602.957";" 967.412";" 950.425";" 578.582";"1707.338";"1506.573";"1068.723";"1216.743";" 415.357";" 807.846";"1217.296"
"6pm";"1047.463";" 496.954";" 591.423";"1733.875";" 847.856";"1963.224";"1374.185";"1399.764";" 650.893";" 874.763";"1058.476";"1058.223";"1620.944";"1267.384";"1178.641";"1425.810";" 419.862";"1042.052";"1148.277"
"7pm";" 964.485";" 518.260";" 968.160";"1515.306";" 766.309";"2037.538";"1680.418";"1762.389";" 669.291";" 628.854";"1278.705";" 857.330";"1375.050";"1262.282";"1404.527";"1252.428";" 458.629";"1270.022";"1347.351"
"8pm";" 874.989";" 555.703";"1031.736";"1322.554";" 829.601";"2674.205";"1604.731";"1483.464";" 682.845";" 706.596";"1420.418";" 896.151";"1223.173";"1159.614";"1641.272";"1138.831";" 533.240";"1340.085";"1395.414"
"9pm";" 938.171";" 569.372";"1031.736";"1284.626";" 864.001";"2630.144";"1591.062";"1483.464";" 682.845";" 707.193";"1420.418";" 757.717";"1223.173";"1273.178";"1679.164";"1138.831";" 578.381";"1322.227";"1472.933"
"10pm";" 886.615";" 576.591";"1102.324";"1455.403";" 840.418";"2093.988";"1783.275";"1564.304";" 714.136";" 683.352";"1537.468";" 976.499";"1247.226";"1267.004";"1775.715";"1056.217";" 578.381";"1346.068";"1464.582"
"11pm";" 875.927";" 585.267";"1066.292";"1569.214";" 840.418";"1990.383";"1790.060";"1777.265";" 704.283";" 605.425";"1583.521";" 987.264";"1283.258";"1306.497";"1602.966";"1056.217";" 578.381";"1405.126";"1426.800"
"12pm";" 885.780";" 585.267";"1052.152";"1569.214";" 860.997";"1899.772";"1790.060";"1777.265";" 704.283";" 619.565";"1583.521";" 987.264";"1455.454";"1306.497";"1602.966";"1056.217";" 578.381";"1405.126";"1447.543"
"1am";" 948.962";" 585.267";"1052.152";"1569.214";" 860.997";"1899.772";"1790.060";"1777.265";" 704.283";" 619.565";"1583.521";" 987.264";"1455.454";"1331.367";"1539.784";"1056.217";" 578.381";"1405.126";"1447.543"
"2am";" 948.962";" 585.267";"1052.152";"1569.214";" 860.997";"1899.772";"1790.060";"1777.265";" 704.283";" 619.565";"1583.521";" 987.264";"1455.454";"1331.367";"1539.784";"1056.217";" 578.381";"1405.126";"1447.543"
"3am";" 948.962";" 585.267";"1052.152";"1569.214";" 860.997";"1899.772";"1790.060";"1777.265";" 704.283";" 619.565";"1583.521";" 987.264";"1455.454";"1331.367";"1539.784";"1056.217";" 578.381";"1405.126";"1447.543"
