"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"130.7267";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"6am";"144.48739";"  0.00000";" 96.32493";"116.96598";"103.20528";"158.24810";"  0.00000";"116.96598";"130.72669";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"426.58182";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7am";"791.24048";"185.76950";"330.25690";"309.61584";"433.46218";"268.33373";"144.48739";"316.49619";"405.94077";"213.29091";"227.05162";"  0.00000";"  0.00000";"942.60822";"  0.00000";"144.48739";"  0.00000";" 89.44458";"123.84634";"  0.00000";"  0.00000"
"8am";"1087.09562";" 357.77830";" 598.59062";" 357.77830";" 646.75309";" 364.65866";" 227.05162";" 357.77830";" 626.11203";" 302.73549";" 392.18006";"  89.44458";"   0.00000";"1087.09562";" 130.72669";" 172.00880";"   0.00000";" 151.36774";" 130.72669";"   0.00000";"   0.00000"
"9am";"1210.9420";" 626.1120";" 715.5566";" 399.0604";" 756.8387";" 399.0604";" 227.0516";" 385.2997";" 763.7191";" 316.4962";" 550.4282";"   0.0000";"   0.0000";"1190.3009";" 137.6070";" 227.0516";"   0.0000";" 199.5302";" 172.0088";"   0.0000";"   0.0000"
"10am";"1245.3437";" 763.7191";" 749.9584";" 378.4194";" 818.7619";" 357.7783";" 247.6927";" 350.8980";" 743.0780";" 350.8980";" 529.7871";"   0.0000";"   0.0000";"1252.2241";" 144.4874";" 227.0516";"   0.0000";" 199.5302";" 178.8892";"   0.0000";"   0.0000"
"11am";"1155.89914";" 701.79590";" 632.99238";" 350.89795";" 701.79590";" 316.49619";" 247.69267";" 344.01760";" 736.19766";" 302.73549";" 522.90675";"  89.44458";"   0.00000";"1204.06160";" 192.64986";" 227.05162";"   0.00000";" 172.00880";" 172.00880";"   0.00000";"   0.00000"
