"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92"
"4am";" 5049.84";" 5634.96";" 6449.04";"12669.12";"13470.48";"15594.72";"18901.92";" 7123.20";" 7988.16";" 6029.28";" 6652.56";"13521.36";"15200.40";" 6970.56";" 7135.92";" 7784.64";" 8064.48";" 8255.28";" 6410.88";" 5456.88";" 7148.64";" 6957.84";" 6741.60";" 5736.72";" 7593.84";" 5991.12";" 5724.00";" 5902.08";"  775.92"
"5am";" 5011.68";" 5596.80";" 6449.04";"12503.76";"13330.56";"15353.04";"18698.40";" 6996.00";" 7886.40";" 5978.40";" 6563.52";"13432.32";"14971.44";" 6906.96";" 7021.44";" 7606.56";" 7899.12";" 8115.36";" 6347.28";" 5418.72";" 7046.88";" 6868.80";" 6627.12";" 5660.40";" 7517.52";" 5952.96";" 5660.40";" 5838.48";"  750.48"
"6am";" 4757.28";" 5406.00";" 6232.80";"11905.92";"12783.60";"14500.80";"17718.96";" 6576.24";" 7428.48";" 5711.28";" 6156.48";"12643.68";"14004.72";" 6436.32";" 6487.20";" 7046.88";" 7441.20";" 7517.52";" 5889.36";" 5138.88";" 6499.92";" 6512.64";" 6156.48";" 5316.96";" 6919.68";" 5634.96";" 5431.44";" 5622.24";"  725.04"
"7am";" 4286.64";" 4884.48";" 5520.48";"10150.56";"10964.64";"11295.36";"15085.92";" 5355.12";" 5762.16";" 4731.84";" 4680.96";"10290.48";"10786.56";" 5164.32";" 4948.08";" 5482.32";" 5698.56";" 5851.20";" 4680.96";" 4413.84";" 5215.20";" 5406.00";" 5227.92";" 4782.72";" 5622.24";" 5088.00";" 4770.00";" 4973.52";"  686.88"
"8am";" 3765.12";" 4312.08";" 4680.96";" 8611.44";" 8598.72";" 9082.08";"13088.88";" 4579.20";" 4604.64";" 4019.52";" 3828.72";" 8624.16";" 8624.16";" 4680.96";" 4388.40";" 4579.20";" 4706.40";" 4731.84";" 3955.92";" 3917.76";" 4515.60";" 4642.80";" 4579.20";" 4515.60";" 4808.16";" 4490.16";" 4286.64";" 4566.48";"  623.28"
"9am";" 3485.28";" 3905.04";" 4337.52";" 8026.32";" 8089.92";" 8318.88";"12452.88";" 4273.92";" 4121.28";" 3752.40";" 3498.00";" 8026.32";" 8039.04";" 4401.12";" 4095.84";" 4235.76";" 4477.44";" 4350.24";" 3714.24";" 3752.40";" 4299.36";" 4286.64";" 4286.64";" 4401.12";" 4388.40";" 4273.92";" 4146.72";" 4388.40";"  559.68"
"10am";" 3281.76";" 3650.64";" 4184.88";" 7721.04";" 7403.04";" 7975.44";"11727.84";" 4184.88";" 3676.08";" 3574.32";" 3256.32";" 7733.76";" 7555.68";" 4223.04";" 4057.68";" 3968.64";" 4159.44";" 3981.36";" 3587.04";" 3637.92";" 3981.36";" 4146.72";" 4134.00";" 4350.24";" 4070.40";" 4032.24";" 4006.80";" 4184.88";"  546.96"
"11am";" 3421.68";" 3726.96";" 4223.04";" 7771.92";" 7797.36";" 8268.00";"11944.08";" 4337.52";" 4095.84";" 3714.24";" 3523.44";" 8077.20";" 7810.08";" 4235.76";" 4146.72";" 4121.28";" 4210.32";" 4083.12";" 3625.20";" 3688.80";" 4006.80";" 4261.20";" 4197.60";" 4273.92";" 4172.16";" 4095.84";" 4070.40";" 4248.48";"  534.24"
