"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541";"9009.19541"
"4am";"6048.9302";"2124.4468";"4501.4422";"3576.0133";"2633.8240";"3392.7466";"1313.5546";"1481.1575";"1280.1446";"1674.5815";" 899.1811";"1559.4694";"1239.0439";"1057.9179";" 872.4302";"1312.0059";"1796.9247";" 969.3646";"1433.2377";" 948.3486";" 498.7649";" 328.3270";" 345.4980";" 461.1169";" 441.5666";" 431.8718";" 344.4054";" 617.0463"
"5am";"6196.0894";"2124.4468";"4501.4422";"3576.0133";"2633.8240";"3245.5874";"1313.5546";"1481.1575";"1280.1446";"1674.5815";" 899.1811";"1559.4694";"1239.0439";"1057.9179";" 872.4302";"1312.0059";"1796.9247";" 969.3646";"1433.2377";" 948.3486";" 498.7649";" 328.3270";" 345.4980";" 461.1169";" 441.5666";" 431.8718";" 344.4054";" 617.0463"
"6am";"6196.0894";"2071.3354";"4501.4422";"3576.0133";"2579.0586";"3331.4494";"1166.3954";"1394.1150";"1135.0069";"1674.5815";" 899.1811";"1484.5990";"1239.0439";"1038.6420";" 872.4302";"1237.2820";"1796.9247";" 969.3646";"1433.2377";" 899.4215";" 425.7159";" 217.0535";" 275.3187";" 461.1169";" 441.5666";" 388.1683";" 344.4054";" 596.7706"
"7am";"6092.66975";"2139.65531";"5279.50011";"2866.83831";"3564.48845";"3083.36897";"1334.86899";" 736.16119";"1117.14487";"1346.91875";" 770.37125";"1865.59875";" 684.50584";"1472.13140";"1063.27380";"1215.34876";"1526.39509";" 479.56952";" 980.25425";" 585.08587";" 231.24490";" 102.04939";"  35.08962";" 559.62710";" 227.44059";" 161.84095";"  39.21377";" 256.58447"
"8am";"4620.9655";"2773.4449";"5423.3485";"2991.0864";"6027.4854";"4166.7717";"1568.3474";" 713.4285";"1272.9691";"1170.1340";" 426.0797";"1522.0093";" 642.3517";"1026.6451";"1175.9926";"1083.9658";"1575.6176";" 364.1125";" 917.0988";" 326.7810";" 127.8357";" 102.0494";"   0.0000";" 425.2352";" 106.5997";" 136.7067";"   0.0000";" 138.3072"
"9am";"3698.0060";"3259.2317";"5627.0212";"3229.6094";"6449.1685";"4254.6246";"1270.6229";" 578.6262";"1372.4841";"1226.1257";" 416.9432";"1477.0738";" 509.4706";" 982.0873";"1286.7554";" 937.4522";"1536.8823";" 277.7170";" 917.0988";" 212.6586";" 127.8357";" 102.0494";"   0.0000";" 425.2352";" 106.5997";" 136.7067";"   0.0000";" 138.3072"
"10am";"3711.12950";"3118.32344";"5678.35526";"3241.56200";"6957.94171";"4485.70852";"1336.87450";" 609.97356";"1278.87061";"1262.97385";" 416.94322";"1333.50603";" 436.32416";" 877.01609";"1375.31194";" 921.34149";"1482.11685";" 277.71697";" 917.09885";" 317.72985";" 127.83572";" 102.04939";"   0.00000";" 425.23519";" 106.59969";" 136.70671";"   0.00000";"  40.30565"
"11am";"3114.6076";"3173.3347";"5322.6984";"2777.3225";"7076.8732";"4433.0716";"1319.7282";" 893.0147";"1278.8706";"1152.4980";" 483.0348";"1608.6727";" 436.3242";"1050.4295";"1245.5138";" 999.6410";"1345.4446";" 277.7170";" 917.0988";" 268.8027";" 198.6762";" 102.0494";"   0.0000";" 346.9357";" 106.5997";" 136.7067";"   0.0000";" 138.3072"
