"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786"
"4am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0"
"5am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"923.3561";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"0";"  0.0000";"0";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000"
"7am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1276.9728";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1020.5705";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1297.2468";"   0.0000";"1408.7331";"   0.0000";"   0.0000";"1275.7055";"2284.2962";"2216.8094";"   0.0000";"1166.6242";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1424.6399";"1517.2523";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1493.5097";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";" 920.6702"
"8am";"   0.0000";"1777.1117";"1543.9733";"1222.8139";"   0.0000";"1649.3702";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 679.4132";"   0.0000";"1143.1268";"1328.9465";"   0.0000";"   0.0000";"1392.1874";"   0.0000";"1551.0929";" 999.2347";"1537.4238";"   0.0000";"1124.2549";"1813.5452";"2993.8278";"2927.0431";"   0.0000";"1436.3826";"   0.0000";"   0.0000";"1253.1538";"   0.0000";"1623.5668";"2298.3300";"   0.0000";"   0.0000";"1144.0991";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1382.2752";"   0.0000";"   0.0000";"1841.0885";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1556.3911";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1046.1978"
"9am";"1334.4126";"2139.7039";"1785.0355";"2024.1273";"1042.9117";"1984.4842";"1133.2544";"1071.9014";" 916.6515";"   0.0000";"   0.0000";"   0.0000";"1013.2469";"   0.0000";" 676.1439";"1005.1083";"1349.4059";"1130.1855";"   0.0000";"   0.0000";"2032.1586";"   0.0000";"1716.6685";"1144.2967";"1618.0457";"   0.0000";"1065.8276";"1951.3172";"3127.4124";"3408.9774";"   0.0000";"1541.9187";"1032.9721";"   0.0000";"1406.2937";"   0.0000";"1443.5474";"2760.6586";"   0.0000";"   0.0000";"1174.2513";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1688.6510";" 731.6225";"   0.0000";"2146.5748";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1727.6272";"   0.0000";"1323.9471";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1046.1978"
"10am";"1452.0164";"3005.5078";"1852.2762";"2573.6693";"1120.1297";"1956.9365";" 996.7937";"1137.5104";" 850.5750";"   0.0000";"   0.0000";"   0.0000";"1438.8505";"   0.0000";" 634.8570";" 999.7442";"1838.2203";"1454.4450";"   0.0000";"   0.0000";"2453.8638";"   0.0000";"2067.7462";"1265.2259";"1911.4072";"   0.0000";" 893.5575";"2232.8535";"3365.7977";"3404.2714";"   0.0000";"1733.6609";"   0.0000";"   0.0000";"1421.1486";"   0.0000";"1517.5067";"3717.2679";"   0.0000";"   0.0000";"1455.3969";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1762.4839";" 809.2846";"   0.0000";"3046.8139";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1593.1844";"   0.0000";"1125.7618";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1202.4186"
"11am";"   0.0000";"2571.0576";"1775.9415";"1991.1790";"   0.0000";"1717.6398";"1017.1895";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1335.5014";"   0.0000";"   0.0000";" 869.7089";"1269.5690";"1533.0603";"   0.0000";"   0.0000";"1767.3137";"   0.0000";"1879.5650";"1333.1912";"1666.0956";"   0.0000";"   0.0000";"2234.9810";"2772.5533";"3516.4757";"   0.0000";"1908.5566";"   0.0000";"   0.0000";"1216.4314";"   0.0000";"1982.8709";"3507.8750";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1850.7265";"   0.0000";"   0.0000";"2415.7935";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1572.6041";"   0.0000";"1163.8776";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1221.6065"
