"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719";"81.4719"
"max";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122";"15743.4122"
"4am";"4367.6018";"4114.9664";"6379.8456";"4972.9509";"7015.4077";"5388.2990";"2928.6005";"4688.4950";"5703.4845";"5195.6068";"5196.1109";" 355.3280";"5877.0955";"1330.9299";"1801.9668";"4831.8500";"1549.7178";"2132.3048";"2471.1398";"3955.6280";"2216.7634";"2769.9184";"3495.6456";"3635.0591";" 559.2897";"1985.6120";" 589.2484";"2207.5648";"2274.6275";"6394.8044";"2197.3940";"3070.4191";"1902.1125";"3344.3430";"3144.3483";"7647.2434";"3370.8702";"1429.3590";"1878.1200";"2008.2160";"1921.2947";" 857.0459";"1634.6538";"2330.6411";"2357.1829";"2570.2178";"3567.9830";"2551.3025";"1264.5572";"1154.7214";"4413.9211";"3220.0136";"1427.1463";"1874.0006";"3402.5657";" 810.1995";"1399.6368";"2182.4784";"3502.7712";"1570.3207";"1610.5863";"2231.6313";" 877.4568";"3276.1064";"1598.8413";"2737.2430"
"5am";"4367.6018";"4221.3785";"6379.8456";"4920.4681";"7015.4077";"5388.2990";"2928.6005";"4582.0829";"5618.3754";"5195.6068";"5196.1109";" 355.3280";"5877.0955";"1330.9299";"1801.9668";"4831.8500";"1549.7178";"2132.3048";"2388.6984";"3955.6280";"2216.7634";"2769.9184";"3495.6456";"3635.0591";" 517.0929";"1985.6120";" 589.2484";"2113.0246";"2274.6275";"6304.4095";"2197.3940";"3070.4191";"1902.1125";"3344.3430";"3144.3483";"7647.2434";"3370.8702";"1429.3590";"1878.1200";"2008.2160";"1992.2392";" 786.1014";"1634.6538";"2330.6411";"2357.1829";"2570.2178";"3485.0027";"2551.3025";"1264.5572";"1154.7214";"4413.9211";"3220.0136";"1427.1463";"1874.0006";"3402.5657";" 810.1995";"1270.2073";"2182.4784";"3585.7515";"1570.3207";"1610.5863";"2231.6313";" 877.4568";"3276.1064";"1598.8413";"2737.2430"
"6am";"4393.6535";"4331.8135";"6269.5007";"4920.4681";"7057.6045";"5321.6579";"2805.1439";"4504.1258";"5441.1882";"5116.9469";"5119.1220";" 439.0969";"5945.8465";"1330.9299";"1801.9668";"5039.3226";"1766.5258";"2079.7965";"2316.8592";"4032.6169";"2216.7634";"2769.9184";"3083.9695";"3806.1338";" 453.7805";"1951.4428";" 514.5440";"2054.7605";"2486.7878";"6473.0079";"2130.1919";"2994.3718";"1768.1205";"3245.3378";"3073.7494";"7176.9116";"3370.8702";"1429.3590";"1820.6048";"2008.2160";"1992.2392";" 729.5057";"1550.3580";"2468.2503";"2297.2160";"2648.2151";"3390.3520";"2551.3025";"1192.9498";"1101.3224";"4150.5891";"3220.0136";"1427.1463";"1874.0006";"3098.4804";" 810.1995";"1270.2073";"1759.9396";"3248.5848";"1507.7319";"1504.2221";"1975.3485";" 806.2208";"3276.1064";"1598.8413";"2528.7220"
"7am";"3906.9889";"6507.7507";"5733.0423";"4735.9900";"5388.8739";"5039.3284";"2622.7930";"3271.8972";"4613.6830";"4165.3626";"4466.7018";" 525.0212";"5547.7125";"1203.6594";"1801.9668";"4991.4885";"1560.4670";"1817.5738";"2306.3289";"3396.0544";"2539.6807";"2335.2427";"4726.3229";"3247.1216";" 882.5143";"1717.3320";" 922.7318";"3162.8657";"4069.3609";"8298.4913";"1500.1767";"2456.4665";"1794.3274";"2772.3301";"2263.6808";"4860.7807";"4012.9175";"1896.4109";"1608.9593";"1614.4411";"1649.8272";" 809.4385";"1176.2598";"1943.1083";"1385.9091";"2921.1584";"3115.8427";"1932.1592";"1067.9876";" 950.1716";"2629.6690";"2085.5431";"1127.8337";"1830.7553";"2616.2271";" 641.2653";" 991.7220";" 974.8408";"2001.7172";"1436.3820";"1244.7862";"1817.3344";" 404.8335";"2643.1947";"1257.0804";"2164.4934"
"8am";" 4443.1524";" 8670.6998";" 4774.9597";" 4966.2970";" 4420.4090";" 4453.8701";" 2453.1774";" 3182.9104";" 3992.5503";" 2770.7229";" 3289.8158";"  710.6010";" 5027.3300";" 1281.8372";" 1649.5406";" 3051.2706";" 2642.6639";" 1564.6525";" 1866.8253";" 2519.4189";" 2057.4763";" 1134.7981";" 8082.5225";" 4171.1308";" 2633.0132";" 1296.7064";" 1817.0224";" 6768.3869";" 7512.7605";"12778.4470";" 1058.5866";" 2616.8796";" 1604.2665";" 2850.3437";" 1634.7416";" 3723.8174";" 2987.0536";" 3007.2837";" 1060.6621";"  744.8704";" 1619.0938";"  654.2275";" 1295.0769";" 1367.7753";" 1230.3888";" 3939.1455";" 2919.5430";" 1219.0831";" 1406.6574";" 1058.7013";" 2098.3097";" 1979.8808";" 1033.1043";" 1845.6113";" 1097.5832";"  751.4044";" 1164.6800";"  465.4677";" 1479.6848";"  748.5392";"  725.2627";" 1617.7296";"  366.6871";" 2555.2039";"  791.4788";" 1960.8104"
"9am";" 4510.4252";" 9789.1228";" 4600.4955";" 5216.2485";" 3972.7457";" 4070.7323";" 2294.8374";" 3642.3739";" 3389.2546";" 2841.8207";" 2753.4660";"  736.8174";" 5703.8807";" 1257.3755";" 1371.5865";" 2791.1679";" 2717.7607";" 1704.0025";" 1794.9861";" 2551.4367";" 2333.4103";" 1028.9772";" 9691.7844";" 4801.8501";" 3137.0346";" 1365.9527";" 1782.9983";" 8592.8201";" 8844.2903";"14984.3061";"  829.1953";" 3090.4996";" 1222.7923";" 2907.7558";" 1709.1077";" 3286.1190";" 2820.7646";" 3259.9113";" 1037.3184";"  803.8569";" 1841.1373";"  710.8232";" 1295.0769";" 1475.4264";"  932.7743";" 4215.3728";" 2805.9854";" 1191.6310";" 1632.5406";" 1111.4070";" 1870.0781";" 1794.8165";" 1115.9334";" 1902.8499";"  980.7441";"  811.6220";"  922.0928";"  465.4677";" 1573.9148";"  933.2742";"  476.8624";" 1705.3823";"  207.7984";" 2392.6485";"  908.0906";" 1963.3423"
"10am";" 4463.4787";"11220.9033";" 4554.0590";" 4585.3752";" 3638.6815";" 3363.0760";" 1997.5433";" 3673.1104";" 3085.0601";" 2399.0142";" 2833.3333";"  736.8174";" 5882.1843";" 1249.3947";"  875.8416";" 3081.8376";" 2709.4334";" 1486.9477";" 1770.4999";" 2624.5814";" 2642.0549";"  619.6416";" 9883.5253";" 4914.0391";" 3214.9139";" 1288.4665";" 1711.0895";" 8847.1381";" 8981.9363";"15341.4798";"  778.4787";" 3296.0256";" 1354.3781";" 2554.1565";" 1772.8138";" 2901.2333";" 2862.6793";" 2989.4830";" 1001.9467";"  803.8569";" 1791.5150";"  819.5669";" 1210.7811";" 1674.3811";"  674.9868";" 4792.7736";" 3192.3472";"  908.7235";" 1840.1399";"  906.9878";" 2005.3501";" 2390.2975";"  939.1480";" 2055.6777";"  864.8340";"  858.7688";"  913.5687";"  357.9542";" 1569.3770";"  698.2276";"  579.8375";" 1748.6595";"  303.9541";" 2128.4479";"  908.0906";" 1609.4031"
"11am";" 4157.5312";"11171.5486";" 4622.8442";" 4514.0042";" 4160.8082";" 3429.6052";" 1973.5956";" 3624.7204";" 3368.9206";" 2466.1947";" 3212.6530";"  649.5409";" 5502.8525";" 1276.7278";"  957.4318";" 2850.1524";" 3141.8419";" 1696.0835";" 1629.4870";" 2331.9453";" 3054.8217";"  765.3130";" 9417.0561";" 5154.0621";" 3023.9008";" 1567.8307";" 1560.6841";" 8487.6777";" 8502.5082";"14992.2132";" 1023.7584";" 3058.8423";" 1472.6111";" 2571.0095";" 1635.9865";" 2692.6021";" 3251.7763";" 3004.7349";" 1035.4995";"  853.3061";" 1509.6170";"  710.8232";" 1210.7811";" 1601.2739";"  689.2451";" 4605.2394";" 2951.2290";" 1102.4573";" 1731.8427";" 1009.1974";" 2178.4758";" 1991.9297";"  924.9057";" 1983.9381";"  973.5777";"  778.1355";"  832.7063";"  306.0369";" 1805.0317";"  698.2276";"  579.8375";" 1721.8672";"  328.5407";" 2513.9084";"  943.4623";" 1679.7615"
