"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776";"5394.59776"
"4am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0";"0";" 0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"7am";"   0.0000";"   0.0000";" 933.6343";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1170.3762";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1274.3231";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";" 986.4538";" 717.9936";"1502.6022";" 953.2715";"   0.0000";"   0.0000";" 561.7414";"   0.0000";" 538.3285";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2191.0527";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 951.6884";"2849.6173";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 785.0992";"   0.0000";"   0.0000";"   0.0000"
"9am";"1356.3981";" 733.3863";"1726.8669";"1081.8999";"   0.0000";"   0.0000";" 610.0755";"   0.0000";" 646.1412";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2764.8553";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1123.8212";"4195.0572";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 979.6280";"   0.0000";"   0.0000";"   0.0000"
"10am";"1660.2198";" 684.5999";"1848.1311";"1041.6554";" 678.8612";"   0.0000";" 676.5691";"   0.0000";" 677.0022";"   0.0000";" 647.2384";"   0.0000";"   0.0000";"2789.5440";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1248.8153";"4775.8201";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1075.9596";"   0.0000";"   0.0000";"   0.0000"
"11am";"1283.4951";" 815.9262";"1794.5305";"1058.6935";"   0.0000";"   0.0000";" 748.3791";"   0.0000";"   0.0000";"   0.0000";" 700.2767";"   0.0000";"   0.0000";"2398.4154";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 994.5913";"4406.5476";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 823.9394";"   0.0000";"   0.0000";"   0.0000"
"12am";"1125.6494";" 579.2859";"1613.0376";" 531.1259";"   0.0000";"   0.0000";" 774.5505";"   0.0000";"   0.0000";"   0.0000";" 676.7551";"   0.0000";"   0.0000";"2628.3153";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3654.7358";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";" 798.9714";" 913.2053";"1645.7761";" 955.8576";" 577.4969";"   0.0000";" 884.1269";"   0.0000";"   0.0000";"   0.0000";" 791.1464";"   0.0000";"   0.0000";"2888.2767";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 856.1375";"4251.5125";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";" 901.5639";" 964.3635";"1693.2253";"1426.8118";" 536.9483";"   0.0000";" 842.6746";"   0.0000";"   0.0000";"   0.0000";" 848.3170";"   0.0000";"   0.0000";"2736.9879";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1034.9394";"5041.9627";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"1140.2360";" 747.7418";"1760.3002";" 977.5035";" 567.8243";"   0.0000";" 750.6974";"   0.0000";"   0.0000";"   0.0000";" 953.7468";"   0.0000";"   0.0000";"2510.7640";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 987.3193";"5394.5978";"   0.0000";" 554.1929";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 486.5450";"   0.0000"
"4pm";" 934.3224";" 623.5733";"1666.7844";" 840.9054";"   0.0000";"   0.0000";" 542.0373";"   0.0000";"   0.0000";"   0.0000";" 616.0895";"   0.0000";"   0.0000";"1806.7678";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 736.8371";"4283.0411";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 565.9302";"   0.0000"
"5pm";" 668.5393";"   0.0000";" 891.6167";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1578.6203";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2929.4414";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";" 544.8824";"   0.0000";" 499.8665";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 838.2461";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1552.2611";"0";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"619.1788";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"736.7041";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"707.6535";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0"
"9pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"644.4958";"  0.0000";"  0.0000";"0";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0"
