"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224";"225";"226";"227";"228";"229";"230";"231";"232";"233"
"min";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969"
"max";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564";"6041.1564"
"4am";"1063.1301";"1407.6556";"1311.8201";"1060.1122";"1682.4001";"1126.3021";"1751.7507";"1499.9803";" 150.2028";"1044.7986";"1401.1260";"1169.7610";"1433.6511";" 190.6753";"1567.4118";" 228.4510";" 358.8710";" 568.1467";" 235.5301";" 512.3802";" 279.3539";" 574.2620";" 295.8440";" 651.6744";" 526.1562";" 516.2026";" 781.3863";" 638.7863";"1452.0391";"1756.3802";" 842.5236";" 873.1334";" 129.6008";" 781.0898";"2011.4527";"1258.7752";" 915.9288";"1206.0362";" 934.9946";"1750.9286";"3209.3243";"1567.4716";"3826.9467";"1536.0684";"3273.9136";" 907.5985";"1202.8311";"1048.6567";" 791.3102";" 725.3715";"1570.8596";"1065.9414";" 997.8707";" 850.9373";" 501.1475";"1928.4232";" 897.2266";"1642.8687";"2127.0821";" 730.9813";" 515.7936";"1693.2736";" 523.4897";" 707.2227";"1552.0681";"2223.2070";"1453.4259"
"5am";"1063.1301";"1407.6556";"1311.8201";"1060.1122";"1646.8250";"1126.3021";"1751.7507";"1464.6087";" 150.2028";"1044.7986";"1420.4384";"1169.7610";"1433.6511";" 190.6753";"1567.4118";" 228.4510";" 358.8710";" 568.1467";" 235.5301";" 512.3802";" 266.3376";" 617.8998";" 295.8440";" 651.6744";" 526.1562";" 496.8902";" 781.3863";" 611.3031";"1452.0391";"1756.3802";" 842.5236";" 819.6288";" 129.6008";" 781.0898";"2011.4527";"1233.0660";" 915.9288";"1206.0362";" 934.9946";"1750.9286";"3143.2369";"1523.8338";"3701.0451";"1121.6131";"3172.5874";" 907.5985";"1202.8311";"1048.6567";" 791.3102";" 725.3715";"1570.8596";"1065.9414";" 997.8707";" 850.9373";" 501.1475";"1928.4232";" 897.2266";"1642.8687";"2127.0821";" 730.9813";" 515.7936";"1693.2736";" 523.4897";" 707.2227";"1552.0681";"2223.2070";"1453.4259"
"6am";"1032.6664";"1392.8359";"1311.8201";"1020.5424";"1662.7227";"1089.7163";"1645.1225";"1398.6971";" 150.2028";"1000.2930";"1588.6891";"1208.2419";"1395.1702";" 190.6753";"1596.2342";" 228.4510";" 358.8710";" 595.3365";" 235.5301";" 468.8405";" 252.1641";" 750.9331";" 295.8440";" 669.5874";" 526.1562";" 496.8902";" 763.4733";" 611.3031";"1452.0391";"1756.3802";" 871.6596";" 819.6288";" 129.6008";" 781.0898";"2011.4527";"1123.2927";" 959.4685";"1110.6427";" 899.1725";"1617.8953";"3080.7822";"1523.8338";"3701.0451";"1121.6131";"3172.5874";" 858.3828";"1205.4337";" 981.1949";" 735.9114";" 643.2994";"1423.4874";"1065.9414";" 900.8015";" 850.9373";" 501.1475";"1856.6451";" 969.0047";"1727.6631";"1940.1253";" 730.9813";" 515.7936";"1547.0725";" 430.3615";" 707.2227";"1645.1963";"2124.7890";"1315.3243"
"7am";"1077.0344";"1688.5027";" 900.3596";" 988.0853";"1913.9982";"1135.5611";"1683.1700";"1420.5332";" 548.1294";" 840.4304";"2123.7295";"1427.2173";"1505.8479";" 230.8226";"1284.1752";" 316.3120";" 398.3929";" 818.4334";" 195.8046";" 529.1065";" 204.6603";"1018.1933";" 316.2917";" 616.2379";" 717.5563";" 419.9056";" 716.1031";" 548.1865";"1178.8349";"1337.5984";" 624.4653";" 989.6767";" 345.2745";" 448.5760";"1612.8270";"1050.1225";" 596.5737";" 895.5608";" 601.6697";"1340.1229";"1982.0183";"1161.5402";"3285.2634";" 759.1234";"2972.8075";" 926.5947";"1072.8907";" 802.7910";" 548.0196";" 682.8765";" 926.9561";"1542.3174";" 735.8118";" 866.6951";" 701.7777";"1008.0324";"1282.4398";"1217.1476";"1486.7848";" 884.9058";" 414.6283";" 915.8502";" 157.7866";" 593.1782";"1877.8182";"1829.4958";"1146.0910"
"8am";"1845.4254";"1709.5585";" 701.3953";"1233.8325";"1488.2310";"1023.8212";"1393.5420";" 870.2003";" 644.5614";" 967.7099";"4884.2068";"2206.8056";"1120.5342";" 188.3392";"1227.4775";" 349.6666";" 578.0413";"1442.8328";" 465.8575";" 825.7179";" 249.1524";"1534.9582";" 331.0894";" 478.2605";" 910.6438";" 299.6448";" 402.6994";" 629.1471";"1556.5684";" 668.8284";" 351.2519";" 681.2710";" 800.3067";" 868.2350";"1151.3123";" 883.1030";" 511.6856";" 539.3719";" 138.0884";"1390.5958";"1508.4518";" 688.5968";"2692.6735";" 794.4668";"3285.3815";" 610.8286";"1026.3647";" 796.9691";" 299.0724";" 708.8733";"1301.5354";"1479.0075";" 801.5883";"1020.5364";" 720.3086";" 920.1822";"1288.0330";"1112.1263";" 929.0726";"1499.2452";" 389.7490";" 960.8490";" 210.6096";" 731.3530";"2997.2581";" 772.1077";" 496.2209"
"9am";"2210.8743";"1964.7596";" 683.2150";"1184.6145";"1473.4798";"1078.9234";"1371.7134";" 752.4362";" 765.2875";" 780.8475";"5504.3655";"2259.8259";"1030.6694";" 165.0261";"1124.5604";" 433.6681";" 807.4667";"1394.0699";" 372.1494";" 921.9866";" 327.4344";"1843.2023";" 317.3818";" 442.4191";" 823.9914";" 213.1094";" 392.1747";" 635.1968";"1350.0494";" 691.8335";" 322.1184";" 637.9500";"1010.7078";" 868.2350";"1122.9688";" 744.5457";" 535.3600";" 539.3719";" 138.0884";"1268.7371";"1414.9347";" 688.5968";"2733.5241";" 823.3942";"3092.3329";" 772.9841";"1019.2001";" 796.9691";" 354.4712";" 748.4504";"1134.3789";"1493.7290";"1122.8516";" 994.4341";" 639.8499";" 931.6543";"1276.5609";" 970.9251";"1115.5452";"1547.6999";" 521.7618";" 953.4263";" 210.6096";" 704.3968";"2924.6362";" 772.1077";" 398.9185"
"10am";"2324.4083";"2003.1402";" 646.5352";"1185.3536";"1508.6996";"1214.7914";"1272.9347";" 810.0489";" 775.2604";" 669.0815";"5650.9958";"2541.0598";" 999.8926";" 231.9644";"1112.5769";" 345.0678";" 823.4619";"1482.8235";" 359.6758";" 924.3226";" 341.7456";"1894.2268";" 266.7291";" 419.1039";" 779.0061";" 325.1928";" 251.7978";" 590.2895";"1166.4823";" 608.0034";" 274.0246";" 502.9187";"1041.1715";" 776.6782";"1168.6475";" 566.9835";" 456.4680";" 506.8639";" 138.0884";"1268.7371";"1063.7370";" 766.5368";"2518.1687";" 794.4668";"3155.5875";" 751.7065";"1043.9692";" 631.5021";" 276.4767";" 675.4313";" 953.3447";"1791.0937";"1073.8895";" 950.5818";" 665.5510";" 786.8418";"1301.5231";" 970.9251";" 938.3727";"1547.6999";" 379.3918";"1066.0508";" 332.1980";" 411.6513";"2965.3503";" 583.9497";" 574.7646"
