"hour","act1","act2","act3","act4","act5"
"4am",0.0724958618525557,0.0888016321114014,-0.0178320951371705,0.0707562551823545,0.0626198675581405
"5am",0.0195374487795502,0.109054371608098,-0.0175714456532442,0.0536169864259916,0.0746206491544089
"6am",0.137688147417344,0.115921537395259,0.133287450974871,0.0412337559878948,0.048511101973038
"7am",0.353945304918018,0.276353887022517,0.17506221486608,-0.0764654976292166,0.0445837367306246
"8am",0.4164679464861,0.342251862785585,0.172949900558506,-0.0296914934741793,0.182586437022321
"9am",0.427618455314272,0.361078437385253,0.164635559212677,-0.00512920888101231,0.0653533427217491
"10am",0.43202954914487,0.364620907460742,0.162679597459926,0.0524848173818249,0.0269661599528813
"11am",0.421038135521187,0.365347645435786,0.156628634714976,0.0455207255871414,0.11090033895985
"12am",0.432330441508757,0.358477629381347,0.156553167841829,0.0692500897403133,0.230902790375298
"1pm",0.449289907868565,0.383467381796392,0.156390460845887,0.0751830126649859,0.10688782252913
"2pm",0.45191872365542,0.396153799687034,0.158221222884783,0.0740363008658351,0.0638017512085547
"3pm",0.456246896349055,0.422305116221667,0.139290748597459,0.125081783722845,0.0348781145811243
"4pm",0.432200886508758,0.424190594424342,0.134572549302726,0.0947405039216249,0.228423852835008
"5pm",0.335706627478426,0.352909456657189,0.0950937725160361,0.0691538253804016,0.370246305268444
"6pm",0.282999510696446,0.335944050879147,0.0807198504588489,0.0577244902387416,0.370097585404619
"7pm",0.273116849151691,0.314286017831499,0.0657678162384168,0.00471728312880017,0.348825093414894
"8pm",0.279925187191005,0.302018439093989,0.0706330661795025,-0.00683431371630443,0.360653607059208
"9pm",0.241232895341289,0.255852349500341,0.0438925619830263,0.133131950588803,0.321358084213964
"10pm",0.194097318028288,0.251763757809485,0.0522871500527412,0.11313259330361,0.294972215371517
"11pm",0.145931807482507,0.300800387332482,0.097118757431928,0.122503369162053,0.252887545617263
"12pm",0.111190735775859,0.290029539620369,0.107403423590676,0.107810997018041,0.243557314388817
"1am",0.119245475121202,0.309860810819593,0.0736629155251648,0.111570026986847,0.266827555659822
"2am",0.121360211393767,0.308025213227822,0.025767754578139,0.111639291660536,0.237071861005413
"3am",0.102323395853707,0.262569481315811,0.0255552810979333,0.111655601685437,0.191039190848765
