"hour","age1","age2","age3","age4"
"4am",0.19882837562079,0.230035854205329,0.54874194561797,0.398060078846056
"5am",0.195153730468115,0.239962529820442,0.532158175835158,0.381300682001267
"6am",0.175890362371415,0.234931401052107,0.433761873537961,0.307261099431071
"7am",0.0758403794535926,0.256446828928029,0.212441252913768,0.216573608025468
"8am",0.0863554016510006,0.253380018427967,0.144939237088509,0.202152189174156
"9am",0.079783037281244,0.24623569505191,0.15849006847937,0.21857479437974
"10am",0.0748808657881864,0.229513852362043,0.144529752634715,0.181607353808296
"11am",0.08545606047144,0.215342298102948,0.166926027742843,0.186690498593168
"12am",0.081718399279562,0.222639667417204,0.18377299042343,0.201523224218098
"1pm",0.0780310651980027,0.232507291910197,0.18943414565115,0.241383373155015
"2pm",0.076567368391519,0.232029248240711,0.188500958788832,0.251652074007013
"3pm",0.0821863117852304,0.239508495410068,0.209213556162962,0.245757267719896
"4pm",0.113593927806575,0.238025121881747,0.39374660307446,0.271094598866376
"5pm",0.109985381768057,0.215150664664269,0.497658141937871,0.320249860343369
"6pm",0.116678970170096,0.211423198476127,0.527730289072203,0.343447036125975
"7pm",0.118489674549509,0.210003808805909,0.518543980246962,0.356205032652785
"8pm",0.11181771670316,0.227461055715437,0.533016845630838,0.364990394247615
"9pm",0.125249298829835,0.219306944799131,0.544870584496992,0.378502027005933
"10pm",0.153359826621566,0.220102384167408,0.559274890997207,0.393477653770979
"11pm",0.164191836823005,0.222111432767993,0.561364117642412,0.391955360051806
"12pm",0.160705630664131,0.220275302000119,0.556933972690871,0.39249778990163
"1am",0.164598492567438,0.216636823230836,0.555096783576051,0.393658201069126
"2am",0.165595929815926,0.216997986084324,0.556634404464356,0.395800076795108
"3am",0.172669961019624,0.215668432224626,0.557111256577802,0.396497539008531
