"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475"
"4am";" 41.86944";"  0.00000";"  0.00000";"  0.00000";"416.49217";"  0.00000";"  0.00000";" 86.45495";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 48.93511";"  0.00000";" 56.03397";"  0.00000";"  0.00000";" 23.26149";"  0.00000";"  0.00000";"  0.00000";"100.56148";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 27.16405";" 12.98083";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5am";" 41.86944";"  0.00000";"  0.00000";"  0.00000";"416.49217";"  0.00000";"  0.00000";" 86.45495";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 48.93511";"  0.00000";" 56.03397";"  0.00000";"  0.00000";" 23.26149";"  0.00000";"  0.00000";"  0.00000";"100.56148";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 27.16405";" 12.98083";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"6am";" 41.86944";"  0.00000";"  0.00000";"  0.00000";"425.45395";"  0.00000";"  0.00000";" 86.45495";"  0.00000";"  0.00000";"  0.00000";" 57.61033";"  0.00000";"  0.00000";"  0.00000";" 48.93511";"  0.00000";" 56.03397";"  0.00000";"  0.00000";" 96.83455";"  0.00000";"  0.00000";"  0.00000";"100.56148";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 27.16405";" 12.98083";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7am";"138.20594";" 59.83153";"  0.00000";" 33.76908";"425.45395";"  0.00000";" 22.68467";" 86.45495";" 14.72983";"  0.00000";"  0.00000";" 57.61033";" 41.77386";" 44.07120";" 28.51594";" 48.93511";"  0.00000";" 56.03397";"  0.00000";"  0.00000";" 23.26149";"  0.00000";"  0.00000";"  0.00000";"290.64849";"  0.00000";"  0.00000";"  0.00000";" 14.72983";" 27.16405";"114.30917";"  0.00000";" 30.47264";"  0.00000";" 41.55745";" 80.11774";" 48.74117";" 19.69387";" 14.72983";" 48.05235";" 38.85565"
"8am";"689.30246";"113.43458";"134.33868";" 79.67136";"614.18314";" 83.36956";"338.70400";"173.38914";"183.33716";" 83.54735";"129.40703";"136.59488";"238.96493";"122.09131";" 28.51594";"241.33148";" 49.15265";"139.64858";"105.87116";"119.76582";"261.68989";"  0.00000";" 84.11812";"287.51154";"247.15017";"124.72518";"  0.00000";"196.68327";"106.81085";" 27.16405";"203.00357";"255.24717";" 46.75503";" 31.76979";"190.25555";" 80.11774";"448.54577";"  0.00000";" 14.72983";"193.26420";" 38.70287"
"9am";"1478.98824";" 178.32699";" 216.77957";" 189.52486";" 587.80145";" 297.08010";" 266.43423";" 305.98829";" 355.82783";" 302.86115";" 164.58356";" 469.55973";" 511.62748";" 122.09131";" 135.09264";" 475.81650";"  34.83220";" 163.30004";" 103.90533";" 336.25742";" 641.88364";"  89.70619";" 328.95266";" 170.29749";" 371.07373";" 127.97762";"   0.00000";" 191.26254";" 116.49371";"  83.24844";" 629.64438";" 266.39534";" 250.09875";" 140.09919";" 240.10749";" 393.85992";" 500.49217";" 141.80165";"  53.26058";" 334.94971";" 189.76681"
"10am";"1169.91258";" 295.55079";" 242.96830";" 293.23977";" 740.73544";" 439.77235";" 395.70054";" 547.83094";" 301.18401";" 257.11870";" 402.91863";" 358.51502";" 458.62284";" 225.12888";" 209.87562";" 362.43784";" 110.01714";" 143.01032";"  71.57294";" 120.15510";" 686.86972";"  54.66950";" 384.17119";"  41.86944";" 377.72286";" 354.51983";"   0.00000";" 150.42801";" 360.56579";" 191.37006";" 677.18387";" 297.81591";" 140.76419";" 226.91146";" 319.86150";" 513.18443";" 536.19785";" 202.01989";" 156.71852";" 311.65289";" 181.66973"
"11am";"606.87691";"208.76927";"252.12010";"109.00771";"595.72838";"260.21925";"375.80064";"544.73466";"403.48669";"221.11736";"324.76433";"348.11363";"555.85284";"195.44065";"120.76930";"295.29423";"  0.00000";"326.60940";" 89.17550";"164.54230";"538.93471";" 54.66950";"161.67713";" 27.08223";"288.28346";"127.69277";"116.15362";" 96.18160";"142.07244";"188.52018";"367.20744";"234.24809";" 95.93688";"168.88534";"203.16740";"493.76046";"577.06961";" 39.23212";"386.88707";"416.95168";"217.56328"
