"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495";"5711.38495"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"7am";"1251.8738";"1569.7882";"   0.0000";"   0.0000";"1272.0540";" 805.0750";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1431.1862";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 465.6191";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"3204.8981";"2520.3476";" 747.4878";" 664.7832";"1995.7053";"1032.8635";" 853.8370";"   0.0000";"1079.7522";" 877.6834";" 816.1122";" 478.9927";"1278.2841";"   0.0000";"   0.0000";"   0.0000";" 571.2745";"   0.0000";"   0.0000";"   0.0000";"2109.4698";"   0.0000";" 646.5832";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 721.0425";" 633.3730";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1063.0481";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"4291.0460";"2909.3974";" 805.5643";" 972.2287";"2160.6365";"1426.9172";" 673.1919";" 700.6074";"1113.3454";"1122.8584";"1296.2449";" 555.7438";"1929.1208";"   0.0000";"   0.0000";" 623.7430";" 582.0536";"   0.0000";"   0.0000";"   0.0000";"2860.2999";"   0.0000";" 692.5423";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 651.6906";"   0.0000";"1048.5918";" 631.5661";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1428.6558";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"4358.2141";"2838.5762";" 877.2074";" 844.1323";"2139.6466";"1431.0805";" 800.4570";" 874.2128";" 986.2950";"1000.4441";"1340.1005";" 479.4311";"2212.3369";"   0.0000";"   0.0000";"   0.0000";" 594.1133";"   0.0000";"   0.0000";"   0.0000";"3026.2773";"   0.0000";" 757.5960";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 654.5001";"   0.0000";" 825.9375";" 705.2657";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1271.3366";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"3934.3761";"2769.2673";" 758.0241";" 790.9711";"1969.5364";"1373.7032";" 809.9307";" 795.2271";"1072.6912";"1139.0329";"1135.4509";" 557.4125";"1897.7511";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 786.5880";"   0.0000";"   0.0000";"2415.6341";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 684.9247";"   0.0000";" 913.8568";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1247.5516";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
