"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942"
"4am";"2288.9042";"1690.3794";"2156.3920";"1564.3840";"1176.1149";"1767.2359";"2251.3830";"1247.8041";" 618.3107";"1073.7236";" 747.3908";"1219.9619";" 861.0123";" 651.2320";" 719.9219";" 760.3953";"1969.4195";" 607.4500";" 885.4782";"1415.7546";" 602.1361";"1240.2224";" 763.2369";"1258.1363";"2209.3785";"1816.3300";"1833.3137";"1886.7975";"1325.1845";"1502.4112"
"5am";"2288.9042";"1690.3794";"2106.7277";"1526.5993";"1176.1149";"1696.0765";"2251.3830";"1171.7055";" 599.9982";"1029.9050";" 881.9651";"1233.8522";" 861.0123";" 651.2320";" 719.9219";" 785.0994";"1969.4195";" 584.7151";" 981.5203";"1435.5176";" 602.1361";"1181.2722";" 688.5363";"1225.1384";"2209.3785";"1838.1174";"1778.2077";"1938.7662";"1363.8728";"1525.8104"
"6am";"2288.9042";"1604.3002";"2192.5139";"1404.0054";"1094.9641";"1672.0455";"2189.6278";"1171.7055";" 563.9634";"1051.6925";" 915.4579";"1356.4461";" 887.1195";" 651.2320";" 642.9537";" 779.1151";"1969.4195";" 584.7151";" 981.5203";"1389.5884";" 648.0652";"1208.2089";" 666.7489";"1211.9035";"2209.3785";"1838.1174";"1910.2499";"1871.8193";"1222.8307";"1525.8104"
"7am";"2237.5818";"1239.3726";"2300.7806";"1511.6043";"1013.6758";"1293.7503";"2158.0263";"1171.5224";" 623.6678";" 843.1692";" 684.1419";" 776.7179";" 874.4941";" 576.9710";"1161.2242";"1323.7344";"2342.0640";" 942.4740";" 930.4694";"1122.5833";" 812.5146";"1245.3268";" 514.2549";"1313.3751";"1928.7707";"1584.9390";"1772.9859";"1558.6622";"1198.1694";"1577.4899"
"8am";"2129.9614";"1199.6358";"2300.7806";"1528.9592";" 935.6476";"1400.6302";"2127.1457";" 870.9901";" 490.6690";" 784.3953";"1171.4359";" 846.5533";" 936.6595";" 438.8021";"1161.2242";"1328.9217";"2226.3708";" 960.0969";"1093.4975";"1061.9206";" 802.5323";"1221.3812";" 563.9164";"1079.9198";"1969.6330";"1523.8010";"1739.4602";"1334.1936";"1131.6124";"1577.4899"
"9am";"2129.9614";"1217.2853";"2300.7806";"1555.6583";" 935.6476";"1104.0015";"1966.5837";" 870.9901";" 558.3504";" 748.6084";"1144.6947";" 837.7188";"1050.5932";" 401.8995";"1176.7317";"1441.2132";"2161.8759";" 926.7737";" 862.3719";"1149.7984";"1062.8638";"1061.1496";" 420.1843";"1104.0551";"2029.0204";"1523.8010";"1740.6824";"1224.0395";"1047.6276";"1732.2074"
"10am";"1960.7233";"1190.5862";"2470.0187";"1582.3574";" 935.6476";"1127.3756";"1873.0695";" 909.3614";" 516.4651";" 885.3861";"1670.2154";"1138.9395";" 867.1167";" 408.7073";" 730.8379";"1321.3398";"2161.8759";" 942.4740";"1017.2634";"1206.9147";"1026.7364";"1026.3323";" 449.6381";"1126.2197";"2034.8908";"1482.8637";"1670.6129";"1304.4900";"1055.5329";"1651.0177"
"11am";"2104.4135";"1190.5862";"2300.7806";"1528.5012";" 935.6476";"1114.5054";"2088.5185";" 870.9901";" 634.3497";" 910.9340";"1595.4691";"1032.4743";" 947.7331";" 350.3343";" 662.2740";"1359.4071";"2161.8759";" 919.7391";"1055.2699";"1078.4764";" 955.0815";"1067.1687";" 511.1358";"1203.2069";"1999.5667";"1503.2513";"1526.6943";"1264.7466";"1135.2633";"1654.5573"
