"variable","CODE_SEC","RES_SEC","W_IND"
"h6","112","109",56.431
"h6","112","127",116.788
"h6","112","133",26.229
"h6","112","134",152.792
"h6","112","140",45.197
"h6","112","142",32.366
"h6","112","143",54.585
"h6","112","403",81.722
"h6","112","508",14.317
"h6","112","803",65.474
"h6","135","114",21.652
"h6","135","117",19.004
"h6","135","123",65.446
"h6","135","124",60.485
"h6","135","134",76.396
"h6","135","203",66.926
"h6","135","512",105.144
"h6","135","516",87.32
"h6","135","802",42.118
"h6","135","806",77.966
"h7","102","106",83.643
"h7","102","116",95.877
"h7","102","124",26.649
"h7","102","125",19.257
"h7","102","127",75.506
"h7","102","128",14.66
"h7","102","132",168.762
"h7","102","303",54.826
"h7","102","304",66.634
"h7","102","516",33.095
"h7","102","801",33.201
"h7","102","805",37.257
"h7","103","104",41.365
"h7","103","114",10.395
"h7","103","117",28.493
"h7","103","123",111.642
"h7","103","128",14.66
"h7","103","132",47.691
"h7","103","204",26.171
"h7","103","303",54.826
"h7","103","307",19.132
"h7","103","403",83.374
"h7","103","507",16.868
"h7","103","512",53.491
"h7","106","109",36.148
"h7","106","118",30.306
"h7","106","123",65.446
"h7","106","124",26.649
"h7","106","125",31.14
"h7","106","126",53.047
"h7","106","128",14.66
"h7","106","130",74.518
"h7","106","132",47.691
"h7","106","135",52.994
"h7","106","139",146.138
"h7","106","141",17.439
"h7","106","143",58.293
"h7","106","403",70.729
"h7","106","506",27.34
"h7","106","602",51.299
"h7","106","701",127.685
"h7","106","801",42.773
"h7","106","802",39.921
"h7","109","105",54.817
"h7","109","106",23.599
"h7","109","112",162.74
"h7","109","116",110.618
"h7","109","119",137.952
"h7","109","121",21.943
"h7","109","124",26.649
"h7","109","125",12.76
"h7","109","138",11.477
"h7","109","314",52.216
"h7","109","509",15.607
"h7","110","104",90.263
"h7","110","113",109.173
"h7","110","121",21.943
"h7","110","125",12.76
"h7","110","128",22.991
"h7","110","133",26.229
"h7","110","134",53.031
"h7","110","141",45.526
"h7","110","306",37.29
"h7","110","311",15.847
"h7","110","512",55.017
"h7","112","104",90.263
"h7","112","105",54.817
"h7","112","109",56.431
"h7","112","118",30.306
"h7","112","122",18.531
"h7","112","123",34.279
"h7","112","125",11.753
"h7","112","127",116.788
"h7","112","129",31.809
"h7","112","130",38.808
"h7","112","133",26.229
"h7","112","134",152.792
"h7","112","142",32.366
"h7","112","143",54.585
"h7","112","401",26.785
"h7","112","402",33.994
"h7","112","504",28.471
"h7","112","508",14.317
"h7","112","514",10.75
"h7","112","516",22.321
"h7","112","518",30.385
"h7","112","601",99.794
"h7","112","802",42.118
"h7","112","803",65.474
"h7","113","101",59.094
"h7","113","105",156.124
"h7","113","106",60.044
"h7","113","108",56.881
"h7","113","112",83.329
"h7","113","117",14.219
"h7","113","119",34.837
"h7","113","121",11.127
"h7","113","127",61.833
"h7","113","131",124.776
"h7","113","132",52.238
"h7","113","134",116.416
"h7","113","139",46.588
"h7","113","142",70.12
"h7","113","143",67.327
"h7","113","302",43.379
"h7","113","303",54.826
"h7","113","306",43.199
"h7","113","402",172.632
"h7","113","602",62.196
"h7","113","801",33.201
"h7","115","105",54.817
"h7","115","106",23.599
"h7","115","114",10.395
"h7","115","116",95.877
"h7","115","131",58.803
"h7","115","133",126.316
"h7","115","301",40.096
"h7","115","306",36.18
"h7","115","401",26.785
"h7","115","508",25.141
"h7","115","516",33.095
"h7","115","802",19.719
"h7","116","104",41.365
"h7","116","105",90.318
"h7","116","118",45.384
"h7","116","119",47.43
"h7","116","125",19.387
"h7","116","126",249.175
"h7","116","134",55.442
"h7","116","140",45.197
"h7","116","141",17.439
"h7","116","142",64.049
"h7","116","204",26.171
"h7","116","205",171.217
"h7","116","310",24.951
"h7","116","506",11.49
"h7","116","516",47.018
"h7","116","518",30.385
"h7","116","601",97.14
"h7","116","602",62.196
"h7","116","801",21.014
"h7","116","901",11.9
"h7","119","101",107.974
"h7","119","109",103.716
"h7","119","112",37.298
"h7","119","125",11.753
"h7","119","140",45.197
"h7","119","204",78.859
"h7","119","304",66.634
"h7","119","305",67.834
"h7","119","310",34.538
"h7","119","401",54.606
"h7","119","402",24.594
"h7","119","518",27.842
"h7","119","802",39.438
"h7","119","903",95.302
"h7","120","105",59.339
"h7","120","111",40.689
"h7","120","114",11.257
"h7","120","118",46.38
"h7","120","124",22.314
"h7","120","125",12.76
"h7","120","127",75.506
"h7","120","201",95.922
"h7","120","302",58.5
"h7","120","308",55.807
"h7","120","313",35.642
"h7","120","314",64.213
"h7","120","402",30.689
"h7","120","513",38.729
"h7","120","516",22.321
"h7","120","802",22.399
"h7","120","903",51.67
