"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.5943808";"1.3242420";"0.0000000";"0.0000000";"0.0000000";"1.3256962";"0.0000000";"0.0000000";"0.6213569";"4.1556359";"0.0000000";"3.4796398";"0.0000000";"0.6198607";"0.0000000";"0.6945428";"0.0000000";"0.0000000";"0.6797009"
"5am";"2.1853964";"1.3296731";"0.0000000";"2.8326704";"0.0000000";"4.9561489";"0.0000000";"0.3600981";"0.6271246";"5.5914862";"0.0000000";"4.1965865";"0.8905508";"3.1834396";"0.6085553";"1.2402546";"0.0000000";"0.0000000";"1.4445054"
"6am";" 5.802675";" 1.373824";" 1.483147";" 4.477024";" 2.613526";"10.254121";" 1.369231";" 1.108525";" 3.060338";" 7.614314";" 1.322347";" 4.326646";" 3.279733";"13.947506";" 1.270816";" 3.892127";" 0.000000";" 1.330930";" 2.554603"
"7am";"17.754216";" 8.029953";"11.548926";"13.951241";"12.474123";"26.348491";" 9.962033";" 2.501991";" 6.998808";"32.295617";" 4.395051";" 8.278728";"18.525756";"30.468555";" 6.761038";" 8.875022";"26.937424";" 3.909961";"14.111675"
"8am";"34.26216";"17.85816";"18.07083";"26.22410";"25.77919";"45.83504";"20.77831";"13.80052";"12.70201";"52.43340";"10.02232";"13.57092";"39.36249";"46.60792";"13.21132";"21.91490";"33.69545";"12.88647";"25.94703"
"9am";"37.64298";"22.73519";"21.03530";"26.10252";"27.89602";"48.59015";"22.79474";"17.18433";"18.11816";"52.44796";"11.56524";"14.48967";"43.46255";"51.73554";"14.40155";"24.93911";"37.50631";"15.69749";"24.32683"
"10am";"37.70599";"24.34908";"20.50657";"27.78767";"29.29321";"48.51824";"23.78715";"19.57790";"17.15357";"54.22802";"12.32042";"12.77118";"41.35310";"54.39457";"15.03241";"29.35280";"40.46652";"17.92129";"26.86018"
"11am";"35.97234";"18.73194";"18.61056";"27.31648";"23.73115";"48.22023";"22.19901";"17.61972";"17.60313";"53.17308";"12.02143";"14.65946";"41.23862";"51.03039";"12.45834";"29.94986";"37.48529";"17.02047";"26.23504"
"12am";"25.560849";"15.489743";"10.303102";"19.698167";"16.795822";"37.780958";"15.176577";" 7.752289";"14.739144";"37.490061";" 8.187228";" 6.542092";"22.546524";"36.092892";" 5.385895";"13.709768";" 1.676316";" 7.972598";"16.529802"
"1pm";"36.161746";"21.429178";"16.184358";"20.649228";"28.151003";"52.126031";"16.992728";" 9.344892";"14.735441";"47.289076";" 8.934686";" 9.555123";"42.256671";"44.476346";" 8.507789";"27.135187";"37.167664";"12.304173";"23.994386"
