"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7836254";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7592768";"0.0000000";"0.0000000";"0.5169151"
"5am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7515571";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7997835";"0.0000000";"0.0000000";"0.5251361"
"6am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7684424";"0.0000000";"0.0000000";"0.5750938";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.8432057";"0.0000000";"0.0000000";"0.5617540"
"7am";"0.6032848";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7479519";"0.0000000";"0.8146419";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7147281";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.8400625";"0.0000000";"0.0000000";"0.6607165"
"8am";"2.1355414";"1.2309168";"3.8885545";"0.0000000";"0.3857949";"1.0472565";"0.0000000";"1.2758404";"0.6364338";"1.0599786";"5.1007984";"0.0000000";"8.4162858";"0.0000000";"0.6970430";"4.1500810";"2.7421909";"0.4965881";"0.0000000";"1.1206985";"4.2528625";"0.5972887";"4.3215238";"2.6717761";"0.5394152";"0.6374081";"1.0901973";"0.0000000";"0.0000000";"0.0000000";"0.5666151";"3.5379944";"1.5859018";"0.0000000";"0.0000000";"0.6410307";"3.2330328";"1.5635516";"2.0830981";"0.0000000";"0.7504308"
"9am";" 3.4320634";" 2.0304999";" 6.9435554";" 0.9036998";" 2.0092150";" 4.6433948";" 1.4527581";" 3.3976699";" 0.7700615";" 1.8175423";"11.8189949";" 0.5352322";"17.7759604";" 0.0000000";" 0.4845997";" 1.6232857";" 2.3695136";" 0.0000000";" 0.0000000";" 0.0000000";" 9.6167373";" 0.0000000";" 1.5331465";" 4.3710552";" 2.0404694";" 5.2277618";" 0.0000000";" 0.0000000";" 1.6430284";" 1.9510163";" 3.0005096";" 9.7038141";" 0.0000000";" 0.0000000";" 0.0000000";" 1.4353753";" 7.1915962";" 1.7204892";" 3.6777040";" 2.2206612";" 1.8197876"
"10am";" 4.4405183";" 2.3801005";" 8.8872117";" 1.3551919";" 0.7847561";"12.1555329";" 2.9470860";" 2.7076153";" 0.6898516";" 2.9114798";"12.9783792";" 0.0000000";"20.5722648";" 1.8935988";" 0.0000000";" 0.0000000";" 1.5428254";" 2.6746340";" 0.0000000";" 1.4614758";"11.2441327";" 1.7475226";" 1.7936570";" 5.1950015";" 4.5957049";" 3.3454646";" 0.0000000";" 1.4303392";" 0.0000000";" 1.3826543";" 2.2320374";" 5.8018197";" 0.0000000";" 1.2864247";" 0.0000000";" 1.2336295";" 5.3607305";" 0.6982028";" 9.6790352";" 2.6133098";" 0.7662449"
"11am";" 2.4823487";" 0.9922639";" 1.7537854";" 0.9057516";" 0.7791837";" 6.5106874";" 0.0000000";" 0.3805902";" 2.4024653";" 3.3595587";" 8.3627597";" 0.6528278";"10.6319504";" 0.0000000";" 2.8407379";" 0.0000000";" 0.6785886";" 1.0293332";" 0.0000000";" 1.1041527";" 2.1617057";" 0.7666565";" 0.0000000";" 0.0000000";" 1.8363571";" 0.0000000";" 0.0000000";" 0.0000000";" 2.4983252";" 2.5304288";" 1.4337721";" 1.5757690";" 0.0000000";" 0.0000000";" 0.0000000";" 2.0182868";" 2.9546781";" 0.0000000";" 2.8014667";" 0.0000000";" 0.7706702"
