"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392";"4687.392"
"4am";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"0";"  0.000";"0";"  0.000";"0";"  0.000";"  0.000";"0";"0";"0";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"724.469";"  0.000";"  0.000";"0";"0";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"0"
"5am";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 642.459";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1236.351";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1202.227";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";" 723.871";"   0.000";"   0.000";"   0.000";"   0.000";"1129.770";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1547.186";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"7am";"   0.000";"   0.000";"1143.687";"   0.000";"   0.000";"2611.056";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1080.603";"1012.649";" 814.076";"   0.000";" 786.349";"1967.309";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 674.320";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2269.098";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1031.801";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"8am";" 830.547";" 718.129";"1418.629";"   0.000";"   0.000";"2891.884";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1594.253";"1106.687";" 923.194";"   0.000";"1251.534";"2328.630";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 921.528";" 563.093";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2350.002";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1241.451";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1058.939";"1264.618";"1562.163";"   0.000";" 590.414";"3001.220";" 828.670";"   0.000";"   0.000";"   0.000";" 796.827";"   0.000";"1361.649";"1159.469";"1217.713";"   0.000";"1520.147";"2248.379";"   0.000";"   0.000";"   0.000";" 709.551";" 632.930";" 858.161";" 730.879";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2350.002";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1360.616";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"10am";"1475.702";"1063.275";"1410.040";"   0.000";"   0.000";"3017.963";" 810.235";"   0.000";"   0.000";"   0.000";"   0.000";" 766.817";"1395.168";"   0.000";"1307.034";"   0.000";"1624.843";"2296.625";"   0.000";"   0.000";"   0.000";" 767.831";" 617.224";" 929.211";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 568.131";"   0.000";"   0.000";"   0.000";"   0.000";"2583.700";"   0.000";" 733.058";"   0.000";"   0.000";"   0.000";"   0.000";"1942.234";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"11am";"1166.387";"   0.000";"1411.374";"   0.000";"   0.000";"2659.201";" 676.317";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1171.089";"1059.443";"1182.799";"   0.000";"1230.666";"2225.618";"   0.000";"   0.000";"   0.000";" 619.479";"   0.000";" 885.208";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 552.715";"   0.000";"   0.000";"   0.000";"   0.000";"2301.801";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1654.643";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
