"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916"
"4am";"37.222067";"38.682624";"31.080771";"34.475196";"10.938867";"25.358707";"12.329227";"25.973251";"19.203285";" 2.585934";"49.486029";"33.716590";"33.781763";"16.895730";"17.818195";"14.676169";" 9.499886";"37.581994";"27.501426";"27.838524";"23.762944";"17.052564";"14.567227";"23.839410";"20.729855";"13.787020";"17.388227";"22.793748"
"5am";"36.189101";"38.456623";"31.215355";"34.268244";"11.020863";"25.559421";"12.509103";"26.060636";"18.601979";" 3.810483";"50.810376";"34.116611";"34.227626";"16.649319";"16.711094";"15.035876";" 9.505074";"37.232373";"27.642581";"28.759071";"23.914830";"17.158578";"14.809837";"24.188987";"20.180980";"13.787020";"17.512827";"22.807031"
"6am";"34.840149";"38.636321";"31.486644";"33.331449";"10.127565";"24.181935";"12.469479";"25.027917";"19.542826";" 5.187788";"51.847104";"34.112647";"34.234016";"15.763124";"17.246461";"15.575287";" 9.653859";"37.712591";"28.082075";"29.144976";"22.585989";"17.946189";"15.692084";"24.005183";"21.154725";"15.700691";"16.133038";"22.796861"
"7am";"35.211854";"35.237703";"30.210629";"33.241775";"14.991031";"27.069862";"10.875515";"24.807283";"20.686174";" 7.246638";"53.565327";"29.943497";"34.215899";"14.008403";"13.388947";"14.308405";" 9.398766";"34.872211";"25.930404";"25.216274";"25.944737";"17.374798";"14.731331";"26.236945";"24.726973";"14.412154";"15.098022";"21.186177"
"8am";"30.642293";"32.788270";"31.261321";"30.578375";"22.379500";"26.808625";" 9.620606";"26.260172";"16.784421";"14.346658";"39.694346";"31.526056";"29.665388";"17.133234";"16.336009";" 8.556277";"12.579497";"30.931186";"29.248631";"25.280714";"30.097900";"18.899829";"13.511522";"26.439427";"30.172968";"17.711348";"26.061749";"22.547342"
"9am";"29.286512";"30.652820";"32.154042";"28.293051";"26.617804";"29.414102";" 8.145265";"27.439653";"16.935254";"14.017807";"33.141763";"28.199856";"29.001790";"15.899187";"16.483846";"14.215624";"10.866007";"32.133320";"29.253404";"25.871459";"31.592923";"18.412857";"14.042063";"27.090390";"31.346983";"18.463825";"27.655583";"20.336164"
"10am";"27.644652";"28.051431";"31.348506";"29.948501";"25.694048";"31.612809";" 8.172881";"27.277729";"14.837278";"14.499254";"41.907033";"28.752798";"28.221231";"14.203761";"16.647483";"13.342133";"11.556509";"31.844032";"28.030944";"24.977780";"30.890406";"18.794302";"13.860344";"27.854379";"28.303303";"20.834916";"32.019713";"19.044235"
"11am";"30.509949";"30.143819";"31.739476";"30.650172";"25.424571";"27.231097";" 7.224847";"25.296347";"17.801872";"14.406362";"37.890539";"27.386666";"29.130253";"15.118469";"17.401021";"13.796153";"11.215938";"32.606163";"28.526041";"25.986677";"29.854149";"17.732998";"14.941277";"27.738791";"31.374478";"19.803908";"28.674675";"21.585472"
