"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554"
"4am";"1398.788";"1047.625";"2568.678";" 831.618";" 572.042";"1693.334";" 938.401";"1778.920";" 672.049";" 709.595";" 719.549";"1264.871";"1037.617";" 424.054";" 484.509"
"5am";"1398.788";"1047.625";"2568.678";" 831.618";" 572.042";"1693.334";" 938.401";"1778.920";" 672.049";" 709.595";" 719.549";"1264.871";"1037.617";" 424.054";" 484.509"
"6am";"1420.712";"1047.625";"2517.204";" 831.618";" 572.042";"1693.334";" 989.875";"1778.920";" 672.049";" 709.595";" 719.549";"1264.871";"1037.617";" 402.130";" 484.509"
"7am";"1408.083";"1059.157";"2568.678";" 831.618";" 560.510";"1660.092";" 912.217";"1770.558";" 692.999";" 709.595";" 732.641";"1264.871";"1008.809";" 424.054";" 457.881"
"8am";"1444.826";"1060.003";"2459.938";" 860.160";" 572.042";"1699.890";" 968.789";"1704.159";" 640.218";" 628.931";" 735.662";"1225.501";"1008.809";" 414.580";" 410.126"
"9am";"1542.194";" 961.162";"2419.513";" 902.506";" 521.534";"1508.316";"1014.665";"1738.337";" 597.310";" 596.240";" 769.794";"1294.109";" 963.965";" 438.546";" 383.498"
"10am";"1676.923";" 911.131";"2085.514";" 848.213";" 518.422";"1671.126";" 922.376";"1787.040";" 592.729";" 624.810";" 741.419";"1353.876";" 975.912";" 411.041";" 393.576"
"11am";"1429.739";" 930.745";"2315.546";" 842.552";" 580.983";"1555.091";"1011.918";"1694.924";" 633.799";" 639.023";" 714.687";"1337.083";" 966.909";" 425.184";" 406.890"
"12am";"1341.858";"1006.156";"2368.360";" 826.717";" 580.983";"1548.361";"1011.813";"1696.796";" 624.560";" 677.647";" 707.116";"1251.125";"1050.709";" 487.082";" 422.469"
"1pm";"1454.979";"1011.568";"2210.311";" 840.695";" 572.564";"1627.861";"1011.184";"1588.437";" 627.343";" 677.119";" 719.117";"1185.905";"1029.759";" 475.036";" 395.866"
"2pm";"1658.776";"1014.136";"2191.528";" 794.640";" 512.197";"1698.673";" 854.025";"1510.868";" 544.993";" 670.547";" 743.402";"1164.202";" 996.862";" 450.270";" 382.552"
"3pm";"1688.661";"1025.874";"2084.656";" 825.396";" 557.872";"1780.317";" 806.231";"1513.021";" 545.743";" 649.776";" 766.994";"1035.374";" 908.370";" 450.163";" 424.681"
"4pm";"1602.913";" 970.069";"1884.088";" 795.636";" 614.392";"1747.802";" 807.609";"1655.934";" 523.220";" 682.095";" 747.139";"1149.593";" 953.890";" 457.491";" 395.866"
"5pm";"1400.155";"1053.887";"2210.769";" 831.698";" 588.475";"1655.867";" 925.609";"1729.935";" 586.310";" 707.433";" 733.723";"1260.346";"1000.702";" 422.386";" 431.708"
"6pm";"1352.296";"1022.625";"2536.965";" 901.458";" 604.908";"1733.002";" 941.620";"1616.713";" 654.129";" 653.308";" 722.927";"1313.796";"1039.212";" 414.580";" 456.071"
"7pm";"1402.710";"1044.233";"2581.945";" 843.793";" 560.510";"1705.431";" 951.598";"1762.449";" 672.049";" 686.071";" 718.786";"1232.261";"1051.159";" 414.580";" 493.748"
"8pm";"1428.652";"1118.878";"2520.698";" 832.261";" 583.574";"1742.208";" 951.598";"1715.159";" 672.049";" 715.404";" 689.453";"1223.881";"1037.617";" 414.580";" 482.699"
"9pm";"1428.652";"1046.822";"2583.726";" 832.261";" 583.574";"1724.207";" 951.598";"1742.432";" 672.049";" 715.404";" 689.453";"1295.937";"1037.617";" 414.580";" 482.699"
"10pm";"1409.848";"1065.626";"2583.726";" 832.261";" 606.638";"1712.675";" 951.598";"1762.449";" 672.049";" 715.404";" 689.453";"1275.920";"1037.617";" 424.054";" 482.699"
"11pm";"1398.788";"1083.627";"2568.678";" 818.076";" 606.638";"1737.920";" 951.493";"1751.647";" 672.049";" 715.404";" 715.408";"1264.871";"1037.617";" 424.054";" 493.748"
"12pm";"1398.788";"1083.627";"2568.678";" 818.076";" 606.638";"1737.920";" 951.493";"1751.647";" 672.049";" 700.356";" 730.456";"1264.871";"1037.617";" 424.054";" 493.748"
"1am";"1398.788";"1083.627";"2568.678";" 831.618";" 606.638";"1737.920";" 951.493";"1751.647";" 672.049";" 700.356";" 730.456";"1264.871";"1037.617";" 424.054";" 493.748"
"2am";"1398.788";"1083.627";"2568.678";" 831.618";" 606.638";"1737.920";" 951.493";"1778.920";" 672.049";" 700.356";" 730.456";"1264.871";"1037.617";" 424.054";" 493.748"
"3am";"1398.788";"1083.627";"2568.678";" 831.618";" 606.638";"1737.920";" 951.493";"1778.920";" 672.049";" 700.356";" 730.456";"1264.871";"1037.617";" 424.054";" 493.748"
