"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"573.42"
"5am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"  0.00";"  0.00";"171.02";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"643.84"
"6am";" 150.90";"   0.00";"   0.00";" 301.80";"   0.00";"   0.00";" 301.80";"   0.00";"   0.00";" 150.90";" 291.74";" 311.86";" 241.44";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 191.14";"   0.00";" 231.38";"   0.00";"1076.42"
"7am";" 774.62";" 261.56";" 251.50";" 875.22";" 563.36";"   0.00";" 875.22";" 331.98";" 120.72";" 945.64";" 995.94";" 704.20";" 734.38";" 160.96";"   0.00";" 352.10";" 120.72";" 120.72";" 140.84";" 150.90";" 271.62";" 231.38";"   0.00";"   0.00";" 251.50";" 150.90";" 633.78";" 171.02";"1710.20"
"8am";"1599.54";" 452.70";" 442.64";"1569.36";"1287.68";" 160.96";"1418.46";" 553.30";" 221.32";"1991.88";"1529.12";" 784.68";"1106.60";" 191.14";" 140.84";" 523.12";" 191.14";" 171.02";" 191.14";" 171.02";" 382.28";" 231.38";" 211.26";"   0.00";" 281.68";" 160.96";" 975.82";" 231.38";"2142.78"
"9am";"1680.02";" 452.70";" 432.58";"1680.02";"1438.58";" 201.20";"1539.18";" 643.84";" 261.56";"2233.32";"1780.62";" 875.22";"1197.14";" 201.20";" 150.90";" 553.30";" 201.20";" 181.08";" 211.26";" 171.02";" 382.28";" 251.50";" 221.32";"   0.00";" 291.74";" 171.02";"1036.18";" 231.38";"2434.52"
"10am";"1720.26";" 462.76";" 442.64";"1680.02";"1509.00";" 181.08";"1509.00";" 674.02";" 271.62";"2263.50";"2062.30";" 965.76";"1307.80";" 201.20";" 171.02";" 583.48";" 231.38";" 181.08";" 251.50";" 160.96";" 392.34";" 251.50";" 231.38";"   0.00";" 301.80";" 191.14";"1116.66";" 211.26";"2565.30"
"11am";"1669.96";" 462.76";" 412.46";"1669.96";"1428.52";" 191.14";"1498.94";" 633.78";" 231.38";"2223.26";"2092.48";" 955.70";"1277.62";" 171.02";" 171.02";" 563.36";" 221.32";" 191.14";" 221.32";" 160.96";" 392.34";" 231.38";" 211.26";"   0.00";" 291.74";" 150.90";"1046.24";" 241.44";"2545.18"
"12am";"1639.78";" 472.82";" 432.58";"1619.66";"1428.52";" 271.62";"1438.58";" 663.96";" 211.26";"2062.30";"2052.24";" 925.52";"1267.56";" 181.08";" 150.90";" 573.42";" 221.32";" 181.08";" 211.26";" 150.90";" 422.52";" 221.32";" 231.38";"   0.00";" 281.68";" 140.84";" 975.82";" 251.50";"2535.12"
"1pm";"1770.56";" 492.94";" 472.82";"1730.32";"1498.94";" 241.44";"1438.58";" 724.32";" 261.56";"2303.74";"2213.20";" 975.82";"1317.86";" 231.38";" 181.08";" 583.48";" 241.44";" 181.08";" 241.44";" 181.08";" 422.52";" 261.56";" 221.32";"   0.00";" 281.68";" 150.90";"1016.06";" 231.38";"2494.88"
"2pm";"1770.56";" 422.52";" 432.58";"1760.50";"1428.52";" 271.62";"1478.82";" 674.02";" 261.56";"2323.86";"2052.24";" 985.88";"1287.68";" 201.20";" 181.08";" 513.06";" 241.44";" 191.14";" 251.50";" 201.20";" 432.58";" 281.68";" 211.26";" 130.78";" 301.80";" 150.90";" 995.94";" 221.32";"2343.98"
"3pm";"1599.54";" 432.58";" 352.10";"1599.54";"1287.68";" 181.08";"1297.74";" 583.48";" 251.50";"2203.14";"1840.98";" 774.62";"1227.32";" 181.08";" 120.72";" 472.82";" 211.26";" 191.14";" 241.44";" 201.20";" 352.10";" 261.56";" 241.44";"   0.00";" 231.38";" 130.78";" 845.04";" 191.14";"1891.28"
"4pm";" 955.70";" 311.86";" 160.96";" 875.22";" 804.80";"   0.00";" 774.62";" 331.98";" 130.78";"1237.38";"1337.98";" 543.24";" 492.94";" 191.14";"   0.00";" 442.64";" 150.90";"   0.00";" 140.84";"   0.00";" 160.96";" 171.02";"   0.00";"   0.00";"   0.00";"   0.00";" 543.24";" 181.08";"1267.56"
"5pm";"432.58";"  0.00";"  0.00";"452.70";"563.36";"  0.00";"422.52";"160.96";"  0.00";"563.36";"915.46";"301.80";"362.16";"  0.00";"  0.00";"301.80";"  0.00";"  0.00";"120.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"130.78";"  0.00";"362.16";"140.84";"895.34"
"6pm";"623.72";"  0.00";"150.90";"342.04";"593.54";"  0.00";"331.98";"171.02";"  0.00";"442.64";"774.62";"291.74";"311.86";"  0.00";"  0.00";"362.16";"  0.00";"  0.00";"171.02";"  0.00";"130.78";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"291.74";"150.90";"744.44"
"7pm";"633.78";"  0.00";"150.90";"412.46";"563.36";"  0.00";"402.40";"201.20";"  0.00";"311.86";"784.68";"241.44";"211.26";"  0.00";"  0.00";"331.98";"120.72";"  0.00";"140.84";"  0.00";"160.96";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"241.44";"120.72";"684.08"
"8pm";"543.24";"  0.00";"  0.00";"382.28";"442.64";"  0.00";"321.92";"171.02";"  0.00";"261.56";"432.58";"221.32";"171.02";"  0.00";"  0.00";"331.98";"140.84";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"181.08";"  0.00";"603.60"
"9pm";"251.50";"  0.00";"  0.00";"201.20";"211.26";"  0.00";"211.26";"  0.00";"  0.00";"171.02";"181.08";"140.84";"  0.00";"  0.00";"  0.00";"160.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"503.00"
"10pm";"120.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"211.26";"  0.00";"  0.00";"  0.00";"160.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"422.52"
"11pm";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"140.84";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"422.52"
"12pm";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"0";"  0.0";"  0.0";"  0.0";"  0.0";"402.4"
"1am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"392.34"
"2am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"382.28"
"3am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"362.16"
