"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"241.44";"160.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"130.78";"  0.00";"  0.00"
"9am";" 140.84";" 120.72";"   0.00";"   0.00";"   0.00";" 160.96";" 120.72";"   0.00";"   0.00";"   0.00";"1086.48";" 472.82";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 281.68";"   0.00";" 251.50"
"10am";" 241.44";" 150.90";"   0.00";" 171.02";"   0.00";" 160.96";" 191.14";"   0.00";"   0.00";"   0.00";"1800.74";" 653.90";" 221.32";"   0.00";"   0.00";"   0.00";" 181.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 452.70";"   0.00";" 281.68"
"11am";" 231.38";" 140.84";"   0.00";"   0.00";"   0.00";" 150.90";"   0.00";"   0.00";"   0.00";"   0.00";"1599.54";" 684.08";" 191.14";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 342.04";"   0.00";" 291.74"
"12am";" 160.96";" 201.20";"   0.00";" 140.84";"   0.00";" 140.84";" 130.78";"   0.00";"   0.00";"   0.00";"1700.14";" 603.60";" 231.38";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 181.08";"   0.00";" 281.68"
"1pm";" 301.80";" 331.98";"   0.00";" 150.90";" 120.72";" 211.26";" 221.32";"   0.00";"   0.00";"   0.00";"2233.32";" 784.68";" 311.86";" 120.72";"   0.00";" 120.72";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 291.74";"   0.00";" 331.98"
"2pm";" 241.44";" 261.56";" 130.78";" 221.32";" 130.78";" 251.50";"   0.00";"   0.00";"   0.00";" 140.84";"2072.36";" 814.86";" 221.32";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 221.32";"   0.00";" 311.86"
"3pm";" 241.44";" 261.56";"   0.00";" 191.14";" 150.90";"   0.00";" 171.02";"   0.00";"   0.00";"   0.00";"1710.20";" 663.96";" 231.38";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 191.14";"   0.00";" 261.56"
"4pm";" 231.38";" 221.32";"   0.00";" 181.08";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"1287.68";" 362.16";" 181.08";"   0.00";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 211.26";"   0.00";" 181.08"
"5pm";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1116.66";" 231.38";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 120.72";"   0.00";" 201.20"
"6pm";"160.96";"  0.00";"120.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"955.70";"362.16";"140.84";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"130.78";"  0.00";"181.08"
"7pm";"130.78";"  0.00";"  0.00";"140.84";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"754.50";"352.10";"150.90";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"171.02"
"8pm";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"271.62";"160.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"140.84"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
