"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666"
"4am";" 347.2460";" 789.3344";" 452.9581";" 484.9627";" 993.2653";"1675.4380";"1932.2897";"1461.5716";"1545.3420";"1650.0455";" 919.1300";" 862.5168";" 954.0884";" 368.4450";"2707.0906";"1574.1040";" 886.2665";" 842.6261";"2068.4084";"2856.1346";"1998.6507";"1393.9944";"1041.3164";" 362.6560";"1061.2397";" 537.2724";"3361.9155";"1965.0865";"1363.4728";"1473.0184";" 461.8807";"1207.8027";" 582.6313";" 436.4227";"1141.4391";"1723.2117";"1252.2706";"3262.5717";" 439.5617";"1099.2762";"2492.7270";"1822.0818";"2002.0668";" 813.3611";" 579.0771";" 772.5997";" 595.1224";"  79.7997";"1684.4981";"2633.9481";"2767.2671";" 450.5780";"2210.5602";"2629.2120";"1155.0566";" 776.6948";"1706.7056";" 854.1797";" 886.9238";"1907.3606";"2452.1993";"1781.2852";" 291.2471";"1688.0783";"1461.5681";"1449.4830"
"5am";" 347.2460";" 789.3344";" 452.9581";" 484.9627";" 993.2653";"1474.5349";"1817.8192";"1308.3364";"1545.3420";"1650.0455";" 919.1300";" 862.5168";" 954.0884";" 368.4450";"2734.7117";"1574.1040";" 886.2665";" 828.2896";"2190.5546";"2767.6478";"1875.0746";"1393.9944";" 910.9962";" 469.0681";"1194.1617";" 537.2724";"3361.9155";"1985.5894";"1459.9048";"1473.0184";" 461.8807";"1302.8296";" 576.1477";" 436.4227";"1263.0530";"1723.2117";"1432.0720";"3360.3455";" 400.0938";"1149.0621";"2492.7270";"1803.1242";"1883.6586";" 893.1904";" 579.0771";" 772.5997";" 595.1224";"  79.7997";"1825.8781";"2512.3342";"2767.2671";" 450.5780";"2057.7324";"2629.2120";"1155.0566";" 776.6948";"1640.3681";" 854.1797";" 787.4631";"1653.3317";"2310.8193";"1781.2852";" 291.2471";"1688.0783";"1595.7553";"1437.4378"
"6am";" 172.2251";" 939.7193";" 378.5306";" 501.9291";" 900.2474";"1840.8993";"1463.1060";"1202.9743";"1530.6400";"1796.0526";"1036.6748";" 806.1152";" 930.8495";" 320.9297";"2434.1900";"1441.9528";" 832.4444";" 974.2354";"2056.2208";"2651.7786";"1676.6113";"1109.6456";" 899.0665";" 470.2044";"1259.6714";" 606.7216";"3253.0746";"1776.2669";"1688.9669";"1916.5922";" 546.9898";"1710.2157";" 522.8410";" 325.2088";"1448.8578";"1572.8935";"1547.6759";"3445.9915";" 400.0938";"1039.1382";"2514.9362";"1593.5039";"1772.3626";" 847.2889";" 632.5720";" 941.8682";" 597.0826";"  79.7997";"2265.3447";"2215.1379";"2063.2000";" 223.2865";"1786.0070";"2781.8312";" 905.4987";" 688.6014";"1324.0023";" 622.1423";" 510.9725";"1348.0420";"1879.1917";"1423.5777";" 291.2471";"1596.8480";"1558.7796";"1448.0194"
"7am";" 172.2251";"1218.8637";" 528.1208";" 357.9589";" 874.0713";"1981.1375";"1366.2125";"1362.3297";"1388.6226";"1649.6049";"1036.6748";" 595.3291";" 831.2416";" 435.0383";"2244.1063";"1456.2450";" 634.7955";"1126.4684";"1955.7094";"2393.3969";"1559.0427";" 900.3955";"1078.9024";" 654.8570";"1500.8926";" 757.5376";"3043.0484";"2028.8425";"2081.6038";"2423.2009";" 536.2272";"1729.0357";" 662.1232";" 422.1550";"1394.3340";"1369.4546";"1875.4228";"3321.6181";" 352.8793";"1063.0646";"2745.4620";"1701.1156";"1686.5490";" 739.5585";" 647.8185";" 779.0582";" 459.3292";"  79.7997";"2414.5099";"2145.6900";"1423.0587";" 457.1839";"1734.9984";"3008.5834";" 835.0916";" 706.6717";"1139.6512";" 622.1423";" 510.9725";"1214.7367";"1614.6303";"1578.5300";" 258.1575";"1347.1732";"1253.8846";"1304.1200"
"8am";" 241.6743";"1567.6279";" 688.4783";" 271.8069";" 874.0713";"1836.2539";"1366.2125";"1085.3366";"1288.9623";"1476.2451";"1036.6748";" 595.3291";" 769.0889";" 419.7717";"2331.6498";"1419.0463";"1060.6370";"1115.6761";"1987.0692";"2327.1343";"1376.4158";" 900.3955";"1268.8496";" 477.3819";"1555.3245";" 574.8481";"2848.8691";"1906.7260";"2125.3195";"2676.0768";" 589.0045";"1760.8203";" 662.1232";" 823.6300";"1677.8870";"1469.5562";"1509.4951";"3143.7062";" 352.8793";"1151.9327";"2832.7818";"1478.1879";"1412.6466";" 851.4125";" 788.2742";"1067.6028";" 468.2704";"  79.7997";"2447.5603";"2321.2724";"1315.2472";" 535.1482";"1627.0287";"3051.5500";" 764.6845";" 785.3316";" 897.0640";" 622.1423";" 510.9725";"1263.1814";"1534.3781";"1323.0827";" 258.1575";"1399.0780";"1075.7338";"1613.6880"
"9am";" 693.6578";"1553.7353";" 758.9743";" 392.8807";" 846.7905";"1556.1414";"1433.1271";" 967.5293";"1366.6318";"1560.0140";" 774.0119";" 619.0331";" 889.2521";" 319.3925";"1994.6803";"1573.6784";"1036.7106";"1116.7548";"1834.7929";"2453.7882";"1626.4922";"1026.5695";"1077.2692";" 477.3819";"1703.2715";" 596.2291";"2800.0877";"1780.8652";"2249.9398";"2614.8308";" 515.0179";"1417.7685";" 962.3545";" 731.7085";"1636.8841";"1488.3845";"1447.4619";"3424.2174";" 512.5891";"1042.0088";"2912.6231";"1344.1062";"1420.7217";" 789.8169";" 733.4854";"1109.0528";" 598.8455";"  46.4908";"2886.2560";"2015.9386";"1207.4357";" 640.4735";"1391.7347";"3204.3778";" 764.6845";"1062.2288";" 830.7265";" 622.1423";" 560.6723";"1045.7837";"1537.7672";"1506.8026";" 170.5048";"1260.6019";"1075.7338";"1701.9457"
"10am";"1036.1955";"2019.6507";" 614.0508";" 792.3373";" 490.6069";"1583.4903";"1337.5090";" 909.8094";"1359.8840";"1485.9354";" 697.0230";" 726.1321";" 777.9482";" 273.6942";"1873.2914";"1365.2922";"1223.5819";"1199.9016";"1809.4927";"2104.4619";"1652.3916";"1092.5513";"1226.9245";" 598.3111";"1870.1706";" 562.0599";"2931.2249";"1652.9953";"2212.4509";"2495.1333";" 617.0896";"1592.4313";" 668.8233";" 731.7085";"1583.4006";"1488.3845";"1512.5010";"3575.5271";" 481.2316";"1151.9327";"2659.2533";"1288.9235";"1300.7072";" 777.4259";" 678.6966";"1284.0849";" 598.8455";"  46.4908";"2982.0398";"2137.5525";"1361.3871";" 584.4906";"1454.3235";"3110.4323";" 764.6845";" 847.5582";" 897.0640";" 519.0671";" 510.9725";"1075.4150";"1434.7921";"1251.3553";" 170.5048";"1157.6268";"1117.9930";"1452.4450"
"11am";" 378.3407";"1534.9187";" 776.8624";" 588.7961";" 589.4461";"1786.2649";"1411.8544";" 992.6545";"1407.0308";"1345.5149";" 882.6970";" 569.1498";" 675.6362";" 345.8726";"2186.0695";"1676.8551";" 756.7036";"1244.7725";"1699.3990";"2220.3311";"1517.8254";"1074.3838";"1150.7864";" 598.3111";"1899.5240";" 606.7074";"2948.4911";"1852.4070";"2189.1578";"2472.8978";" 541.6607";"1701.1210";" 819.7840";" 731.7085";"1849.8036";"1446.1936";"1687.9152";"3505.9127";" 533.9578";"1151.9327";"2643.8156";"1201.2649";"1403.7852";" 777.4259";" 678.6966";"1143.3548";" 637.1750";"  79.7997";"2997.3806";"2145.6900";"1430.7287";" 584.4906";"1496.4907";"3008.5945";" 764.6845";" 771.6723";" 957.9577";" 570.2250";" 442.3872";"1138.0038";"1846.6925";"1034.5458";" 203.5944";"1248.8571";"1117.9930";"1631.0012"
